region_name,state_name,yearly_sunlight_kwh_kw_threshold_avg,yearly_sunlight_kwh_total,existing_installs_count,percent_covered,count_qualified,number_of_panels_total,estimated_max_panels
60048,Illinois,986.85,252367370.9399046,0.0,96.89486777849444,8490.0,881431.0,255730.22337731632
60053,Illinois,973.25,147201469.85297224,16.0,99.16333666333666,7036.0,516323.0,151247.33609347264
60056,Illinois,973.25,291254501.15312195,32.0,98.04294262583598,11858.0,1032469.0,299259.69807667297
60060,Illinois,986.85,131993639.9038757,0.0,54.74104209043968,5881.0,458930.0,133752.48508271336
60061,Illinois,986.85,213628196.0215637,0.0,86.84034736138945,4963.0,737145.0,216474.84016979652
60062,Illinois,973.25,363925447.08891326,31.0,98.50880479580368,11381.0,1274838.0,373928.0216685469
60064,Illinois,986.85,73766178.51689446,0.0,96.5551425030979,3096.0,253426.0,74749.12957074982
60068,Illinois,973.25,143941608.83443305,32.0,98.89915628766572,10155.0,516620.0,147897.87704539744
60069,Illinois,986.85,101018569.39414068,0.0,96.03571428571428,1814.0,351232.0,102364.66473541134
60070,Illinois,973.25,58461710.78231812,7.0,98.45460399227302,2420.0,207800.0,60068.54434350693
60071,Illinois,971.55,124470.98619384764,0.0,0.7926023778071334,14.0,450.0,128.11588306710684
60073,Illinois,986.85,160481038.4759828,3.0,79.49570079653954,11568.0,561618.0,162619.48469978495
60076,Illinois,973.25,161354849.66636956,18.0,99.3274228064812,8427.0,565855.0,165789.72480490064
60077,Illinois,973.25,157872464.75097948,7.0,99.07912687585268,5176.0,548774.0,162211.62573951142
60083,Illinois,986.85,63148451.40799253,4.0,93.87909319899244,3258.0,220742.0,63989.91884074837
60084,Illinois,986.85,2366413.2039489737,0.0,2.252663622526636,144.0,8272.0,2397.9461964320553
60085,Illinois,986.85,348774870.2028443,2.0,97.83574154000124,12412.0,1190264.0,353422.3744265535
60087,Illinois,986.85,131884583.94949342,5.0,96.69363348575448,6391.0,457760.0,133641.97593301252
60088,Illinois,986.85,68709241.18727107,0.0,93.0116472545757,1048.0,235187.0,69624.80740464211
60089,Illinois,983.216476789105,249477070.070462,0.0,93.55979525360632,9227.0,871809.0,253735.64821165378
60090,Illinois,973.2545778034236,311888061.3198062,4.0,98.25581395348836,5866.0,1082591.0,320458.8690697131
60091,Illinois,973.25,82957296.25541984,50.0,99.25231558977792,6184.0,298043.0,85237.39661486754
60093,Illinois,973.25,87491253.40443112,54.0,98.41106370457555,4853.0,311607.0,89895.97061847533
60096,Illinois,986.85,33296195.285882577,5.0,95.71150097465888,2113.0,117752.0,33739.874637363915
60097,Illinois,971.55,13582324.29814452,0.0,20.605722779635823,816.0,47906.0,13980.056917445854
60098,Illinois,971.55,234304383.63123173,3.0,82.16432865731463,9032.0,822075.0,241165.5433392329
60099,Illinois,986.85,152620854.37672728,7.0,95.18290474465772,7819.0,532208.0,154654.56186525538
60101,Illinois,973.25,456073929.7582822,16.0,99.02837902837904,9386.0,1571822.0,468609.226569003
60102,Illinois,971.6216535433072,38907160.01015013,0.0,16.091954022988507,1685.0,135732.0,40043.529153826086
60103,Illinois,973.25,228001957.66597584,11.0,98.97262959767862,11613.0,796946.0,234268.64389003426
60104,Illinois,973.25,88321821.24003915,8.0,99.51757408683666,4941.0,306536.0,90749.36680199245
60106,Illinois,973.25,283827261.045282,7.0,97.74750227066303,4474.0,980935.0,291628.3185669479
60107,Illinois,973.25,134083368.12821046,5.0,75.45126353790614,7523.0,471277.0,137768.68032695656
60108,Illinois,973.25,189622517.2534057,9.0,99.04169468728983,5645.0,661689.0,194834.33573429816
60110,Illinois,973.25,9548549.974938968,0.0,7.480073574494176,726.0,33305.0,9810.994066210089
60118,Illinois,973.25,12672425.899139391,0.0,2.989771833202203,171.0,43710.0,13020.730438365674
60119,Illinois,973.25,6689655.081005859,1.0,9.11214953271028,265.0,23200.0,6873.521788857805
60120,Illinois,973.2509026548672,66307790.611187726,3.0,26.881720430107528,2810.0,231466.0,68130.2122919291
60123,Illinois,973.25,95935000.35939936,7.0,39.56331877729258,4318.0,333598.0,98571.79589971679
60124,Illinois,973.25,154239079.36139536,4.0,58.68079289131921,4811.0,529943.0,158478.37591717992
60126,Illinois,973.25,299036179.1165038,34.0,98.84280327655702,13023.0,1046694.0,307255.2572478847
60130,Illinois,973.25,78122223.96167612,4.0,99.0571596935769,2892.0,270175.0,80269.43124754803
60131,Illinois,973.25,316032995.53722227,13.0,98.510773130545,5151.0,1085404.0,324719.23507549166
60133,Illinois,973.25,194856169.1237886,6.0,99.48559670781891,7967.0,681905.0,200211.83572955418
60134,Illinois,973.25,179007965.8916351,9.0,96.12960409690764,8377.0,626905.0,183928.04098806586
60136,Illinois,973.25,47654310.978271484,0.0,91.94781826360774,1998.0,165532.0,48964.1006712268
60137,Illinois,973.25,153352343.722879,15.0,98.46540880503144,8774.0,551283.0,157567.26814577857
60139,Illinois,973.25,226452250.75968,3.0,99.47412122889564,6606.0,784215.0,232676.34293314154
60140,Illinois,973.25,52642235.954003975,0.0,31.876736549633748,2392.0,182317.0,54089.11991164035
60141,Illinois,973.25,6915190.118212894,0.0,95.0,37.0,24201.0,7105.255708412939
60142,Illinois,972.1753869778862,259557331.28199464,0.0,90.71398033347585,10243.0,899047.0,266986.1166603457
60143,Illinois,973.25,228056832.6523469,10.0,98.10661229245558,2924.0,780501.0,234325.0271280215
60148,Illinois,973.25,308806117.230734,35.0,98.73262995367988,12311.0,1087513.0,317293.72435729153
60153,Illinois,973.25,79418235.43851937,11.0,99.32442806694304,5561.0,274969.0,81601.06389778512
60154,Illinois,973.25,85988324.4992126,17.0,99.45597709377238,6099.0,304444.0,88351.7333667738
60155,Illinois,973.25,114019163.04010628,9.0,99.37629937629936,2259.0,392681.0,117153.00594924869
60156,Illinois,971.55,79255313.36040041,0.0,59.41454825574997,5344.0,274697.0,81576.15496927632
60157,Illinois,973.25,14484133.37373657,4.0,96.04462474645032,761.0,51713.0,14882.233109413377
60160,Illinois,973.25,238577632.14927068,10.0,98.93709705523612,5259.0,820525.0,245134.99321784812
60162,Illinois,973.25,79830801.20283206,8.0,98.78741947707464,2199.0,275915.0,82024.96912697874
60163,Illinois,973.25,49288549.92091673,1.0,99.47229551451188,1583.0,170676.0,50643.25704692189
60164,Illinois,973.25,150883389.51099858,28.0,98.51953601953602,4982.0,522619.0,155030.4541597725
60165,Illinois,973.25,11466420.358776862,3.0,99.31573802541544,894.0,39672.0,11781.577558465822
60169,Illinois,973.25,1493648.1838500977,1.0,1.80530481877517,115.0,5469.0,1534.7014475726664
60171,Illinois,973.25,58614002.94782717,2.0,99.11909795630726,2432.0,202756.0,60225.02229419693
60172,Illinois,973.251130366122,183266709.4085417,7.0,98.6490101658641,6550.0,638517.0,188303.6183473012
60173,Illinois,973.25,9378294.633154292,0.0,8.47378277153558,181.0,32558.0,9636.059217214788
60174,Illinois,973.25,274305955.23558366,15.0,98.2843137254902,8427.0,959603.0,281845.31747812347
60175,Illinois,973.25,91108461.6834046,5.0,71.47286821705427,5779.0,319363.0,93612.59869859193
60176,Illinois,973.25,109739813.89406736,9.0,98.91125041240517,2756.0,379196.0,112756.03790810928
60177,Illinois,973.25,142007198.10013124,9.0,98.0269838967068,6080.0,494482.0,145910.29858734267
60180,Illinois,971.55,527894.2530212402,0.0,2.288488210818308,22.0,1880.0,543.3526355012508
60181,Illinois,973.25,156283081.06562522,11.0,98.87628070948551,7269.0,549774.0,160578.55747816616
60184,Illinois,973.25,17033207.916781615,2.0,93.64820846905538,914.0,60923.0,17501.369552305794
60185,Illinois,973.25,287460837.3306306,9.0,97.69031781226904,8089.0,1004246.0,295361.7645318578
60187,Illinois,973.25,123234778.03891298,8.0,98.28144180337016,6364.0,439380.0,126621.91424496581
60188,Illinois,973.25,409598349.0183848,5.0,99.4045294806716,9617.0,1415979.0,420856.2538077419
60189,Illinois,973.25,124089783.5541809,4.0,99.02924402378352,6906.0,444788.0,127500.41978338649
60190,Illinois,973.25,49131841.64204104,1.0,97.78311965811966,3068.0,174668.0,50482.2416049741
60191,Illinois,973.25,202083503.63255,3.0,98.59710653222272,3652.0,696977.0,207637.8151888518
60193,Illinois,973.2534551021488,260813549.8109681,10.0,99.41509433962264,9615.0,914085.0,267981.11883773806
60194,Illinois,973.25,25718216.823843382,0.0,26.05566218809981,1033.0,90643.0,26425.08792586014
60201,Illinois,973.25,92260730.43336166,25.0,99.21875,5290.0,328361.0,94796.53782004795
60202,Illinois,973.25,84078815.93724972,19.0,99.49849548645938,4280.0,295827.0,86389.7415229897
60203,Illinois,973.25,11455055.463763429,4.0,99.7878359264498,1061.0,41330.0,11769.900296700158
60301,Illinois,973.25,9227081.695275882,1.0,98.52216748768473,181.0,32814.0,9480.690156974963
60302,Illinois,973.25,89145080.87037972,25.0,99.42654287274712,5994.0,313070.0,91595.25391254017
60304,Illinois,973.25,40629229.53767087,9.0,99.57618955885188,4211.0,141925.0,41745.933252166324
60305,Illinois,973.25,40941323.43721314,13.0,98.98926089703096,2444.0,145159.0,42066.60512428784
60402,Illinois,973.25,180369571.1029388,8.0,99.42228168328874,14966.0,621970.0,185327.07023163504
60403,Illinois,971.55,88936158.18181156,2.0,98.07656741261329,4552.0,311978.0,91540.4849794777
60404,Illinois,971.55,133392332.2547914,1.0,96.92128957304676,6080.0,468517.0,137298.47383540877
60406,Illinois,973.25,78090067.60975648,7.0,94.06169316483218,4410.0,272190.0,80236.39107090315
60409,Illinois,973.25,136162052.03655687,4.0,97.84048634425189,8511.0,476417.0,139904.49734041293
60410,Illinois,971.55,20873255.20442504,0.0,16.75178753830439,703.0,73571.0,21484.48891402917
60411,Illinois,973.25,276364268.7124022,6.0,96.14128821608786,14376.0,968664.0,283960.2041740583
60415,Illinois,973.25,65237180.90946037,0.0,98.54092526690393,2464.0,227002.0,67030.23982477305
60417,Illinois,971.55,15252149.489062505,2.0,19.51456310679612,1054.0,54336.0,15698.779773622053
60419,Illinois,973.25,67712030.04456785,3.0,97.30410682791636,5476.0,237434.0,69573.11075732633
60421,Illinois,971.55,10200284.992797855,1.0,7.424381301558204,116.0,35954.0,10498.98100231368
60422,Illinois,973.25,36755182.02180784,0.0,98.00228310502284,2466.0,132059.0,37765.40664968697
60423,Illinois,971.5578206788624,183349939.00883785,3.0,89.84866519299439,9507.0,641831.0,188717.47528183617
60425,Illinois,973.25,37273020.97207641,0.0,97.74334792859548,2225.0,133218.0,38297.478522554746
60426,Illinois,973.25,110139768.9210022,4.0,95.16879516879516,6113.0,383081.0,113166.985790909
60428,Illinois,973.25,47622353.45366818,0.0,94.91865836513357,2946.0,167648.0,48931.264786712745
60429,Illinois,973.25,53572747.5535949,3.0,96.57547726825428,3371.0,189420.0,55045.20683647049
60430,Illinois,973.25,74963377.12954102,2.0,96.9332026326845,4284.0,265962.0,77023.76278401338
60431,Illinois,971.8408472189636,170734769.70144042,0.0,83.21446765155375,5999.0,593668.0,175681.8209380867
60432,Illinois,971.55,74093169.03841552,0.0,96.01305334846764,4632.0,262113.0,76262.847036607
60433,Illinois,971.55,80702809.2798767,0.0,96.51091300338148,3920.0,285432.0,83066.03806276228
60435,Illinois,971.55,203660177.9743532,4.0,98.81223459905225,12478.0,719889.0,209623.98021136658
60436,Illinois,971.55,113407612.55521868,2.0,96.0620343621712,4343.0,396346.0,116728.53950411064
60438,Illinois,973.25,113347513.87984017,5.0,97.906078471234,6946.0,400624.0,116462.89635740063
60439,Illinois,973.2132173095016,187431678.76034543,2.0,94.65923984272608,7409.0,657102.0,192590.56024589352
60440,Illinois,971.62328135031,431971325.2903351,4.0,98.8336533674703,12360.0,1500981.0,444587.25267472444
60441,Illinois,971.55,170175220.45554194,3.0,95.69767441860463,9898.0,600203.0,175158.47918845344
60442,Illinois,971.55,2536426.582110597,0.0,4.862270450751252,185.0,8993.0,2610.7010263090906
60443,Illinois,973.25,113118246.9529114,4.0,97.35514655760056,5979.0,393357.0,116227.3279762768
60445,Illinois,973.25,109421679.0479493,4.0,96.56923458013377,5723.0,380994.0,112429.15905260653
60446,Illinois,971.55,312676307.41365343,1.0,97.76564468710626,10526.0,1083917.0,321832.4403413653
60447,Illinois,973.3967261904764,1816186.0335998528,0.0,2.1483719368915746,98.0,6450.0,1865.8230346713303
60448,Illinois,971.55,168216605.18219918,3.0,95.76271186440678,7153.0,584113.0,173142.50957974288
60449,Illinois,972.4288679245284,4100618.686987301,0.0,1.864264767490574,71.0,13968.0,4216.882923004252
60451,Illinois,971.55,205913240.19404903,8.0,94.04715281585337,10402.0,722879.0,211943.01908707636
60452,Illinois,973.25,111978108.13002932,1.0,98.10313493866424,7357.0,394875.0,115055.8521757301
60453,Illinois,973.25,254426799.6786162,13.0,99.19089175287522,14748.0,892475.0,261419.77876045846
60455,Illinois,973.25,174700591.96767563,10.0,98.25096603620094,4197.0,600320.0,179502.27790154188
60456,Illinois,973.25,12431052.171838371,1.0,98.97196261682242,937.0,43757.0,12772.722498678007
60457,Illinois,973.25,72823055.86210941,1.0,98.89658711829613,3519.0,256687.0,74824.61429448694
60458,Illinois,973.25,53870760.861767605,3.0,97.91857973676156,2613.0,188452.0,55351.41110893153
60459,Illinois,973.25,112411893.50487047,11.0,99.0298587905573,8008.0,393947.0,115501.56024132595
60461,Illinois,973.25,26067409.47148438,2.0,98.33593343733747,1344.0,92825.0,26783.878213700882
60462,Illinois,973.25,235479581.7713867,4.0,98.58538228359716,10719.0,823167.0,241951.7922130868
60463,Illinois,973.25,75939147.44776303,2.0,98.68527508090617,3802.0,269009.0,78026.35237376114
60464,Illinois,973.25,45950872.18752744,2.0,97.04209328782709,2601.0,163526.0,47213.84247369889
60465,Illinois,973.25,88877163.28839718,4.0,98.8334858188472,3839.0,312604.0,91319.97255422264
60466,Illinois,972.9994437473856,50262014.03770146,0.0,95.36734403865285,3641.0,180016.0,51656.77571625694
60467,Illinois,973.0714966063993,160777775.5033449,1.0,98.0550644102046,7422.0,558449.0,165227.09386109826
60469,Illinois,973.25,19719076.66705935,1.0,97.07317073170732,1397.0,68413.0,20261.060022665657
60471,Illinois,973.25,40522593.67969359,0.0,98.58911603800748,2818.0,142415.0,41636.366483116966
60472,Illinois,973.25,17781588.741113286,0.0,93.43520090548952,1153.0,62404.0,18270.31979564684
60473,Illinois,973.25,139448861.33110368,3.0,97.44680851063828,6510.0,487038.0,143281.6453440572
60475,Illinois,972.4183383340476,31429598.54840087,0.0,95.46065001343004,2342.0,111413.0,32321.067291106658
60476,Illinois,973.25,13724013.949639894,0.0,95.08196721311477,718.0,48436.0,14101.221628194085
60477,Illinois,973.2351115325112,221761582.5806028,4.0,98.1132075471698,9372.0,770706.0,227860.2363938601
60478,Illinois,973.25,61844254.77277838,0.0,97.95808704997312,4406.0,217831.0,63544.05833319124
60480,Illinois,973.25,27988028.2814514,3.0,97.2117962466488,1473.0,99159.0,28757.28567320976
60482,Illinois,973.25,36149580.13605957,0.0,97.73353751914242,2431.0,128450.0,37143.15965688114
60484,Illinois,973.1933333333336,646025.3453979488,0.0,1.132686084142395,19.0,2196.0,663.8201509100096
60487,Illinois,972.8414017595304,160606555.1730164,1.0,98.96718525297425,7280.0,554829.0,165090.17285092434
60490,Illinois,971.55,145745829.22903442,0.0,97.68069896743448,6005.0,501924.0,150013.71955023872
60491,Illinois,971.55,139680153.9671997,3.0,96.11957134799776,7552.0,492673.0,143770.42248695355
60501,Illinois,973.25,68875008.78129576,3.0,96.9553650605971,2853.0,240362.0,70768.05423200181
60502,Illinois,973.214455039421,213132777.3660186,1.0,98.31819710729904,5555.0,737427.0,218998.77900743415
60503,Illinois,973.0162445638272,65438088.23343509,0.0,98.68126399601891,3935.0,227646.0,67252.82193286397
60504,Illinois,973.2901949948698,238467337.09177253,1.0,99.29193267556587,8325.0,829593.0,245011.54775634978
60505,Illinois,973.25,176811793.79689938,4.0,98.79550143075797,11290.0,626850.0,181671.50659840676
60506,Illinois,973.25,280130580.9000092,6.0,97.9615458812938,11832.0,983951.0,287830.03431801614
60510,Illinois,973.25,250773448.2141356,3.0,97.53670788253476,7772.0,877074.0,257666.01409107176
60512,Illinois,975.8,3106837.4952667253,0.0,40.149253731343286,231.0,11108.0,3183.887574571352
60513,Illinois,973.25,64154753.34967039,11.0,99.41733430444285,5529.0,225571.0,65918.06149465234
60514,Illinois,973.25,34636268.67404176,3.0,98.76543209876544,2432.0,124496.0,35588.25448141974
60515,Illinois,973.25,214750787.1205597,19.0,98.19443027644598,7099.0,756414.0,220653.26187573562
60516,Illinois,973.248812019566,137769874.5227844,18.0,98.126389329946,7864.0,493135.0,141556.68398598026
60517,Illinois,973.2487194103992,230610583.90981457,7.0,98.94239143959189,7054.0,806132.0,236949.28060066706
60519,Illinois,973.25,152192.4430358887,0.0,100.0,6.0,528.0,156.37548732174537
60521,Illinois,973.25,73088908.92799374,10.0,98.74581939799332,4733.0,261053.0,75097.77439300668
60523,Illinois,973.2516578289748,140826753.5718078,20.0,97.12837837837836,3167.0,492949.0,144697.16279338172
60525,Illinois,973.25,313140464.47395015,16.0,97.55034856700232,8136.0,1083800.0,321747.20213095314
60526,Illinois,973.25,53699559.26090699,8.0,99.38780315516836,3572.0,190187.0,55175.50399271203
60527,Illinois,973.25,254978300.973181,25.0,97.27437916414294,7097.0,892143.0,261986.43819489444
60532,Illinois,973.25,163268647.5100678,10.0,98.02685667306112,5831.0,576661.0,167756.12382231472
60534,Illinois,973.25,47483250.14299316,1.0,99.37050359712232,2821.0,166520.0,48788.338189564
60538,Illinois,974.974736318958,132801890.489206,1.0,86.33403117003954,6248.0,464185.0,136210.59658489504
60540,Illinois,973.25,260657436.73815912,9.0,98.8910681955341,10860.0,918729.0,267821.66631200525
60542,Illinois,973.25,129463873.11119395,1.0,98.5787884171256,5024.0,450583.0,133022.21742737628
60543,Illinois,975.7894892860176,242138028.5963041,3.0,90.54545454545456,10579.0,841861.0,248145.76428106005
60544,Illinois,971.5926128923634,184018405.08709097,0.0,97.14096478640026,8077.0,642035.0,189398.7280731592
60546,Illinois,973.25,71628014.38956903,15.0,98.99311075781664,4509.0,252380.0,73596.72683233397
60554,Illinois,973.25,5284546.170568844,0.0,9.262276006516174,363.0,18269.0,5429.793136983143
60555,Illinois,973.25,79561101.25064084,0.0,97.3186119873817,3359.0,280794.0,81747.85640959757
60558,Illinois,973.25,53763407.031762674,10.0,98.66264020707509,3820.0,192974.0,55241.10663422828
60559,Illinois,973.25,143768932.3355072,12.0,98.57302742025742,5892.0,504190.0,147720.45449320032
60560,Illinois,975.8,14175944.664099123,0.0,14.347305389221557,1007.0,49785.0,14527.51041617045
60561,Illinois,973.25,139750404.18189096,17.0,99.327825234561,6547.0,495412.0,143591.47616942303
60563,Illinois,973.25,289666980.9101503,5.0,97.83519553072624,7211.0,1013159.0,297628.5444748526
60564,Illinois,971.7386018789986,223187942.16169137,3.0,97.5768098437382,12622.0,782727.0,229678.99158284426
60565,Illinois,972.5562162162169,154841063.81118768,7.0,99.2236413724017,11014.0,550212.0,159210.3995937688
60585,Illinois,971.9779121052212,145113921.13436887,4.0,97.12771890686,6866.0,505450.0,149297.55020879486
60586,Illinois,972.0119968311558,203792714.1681152,2.0,98.86653442901672,13637.0,710481.0,209660.69846102444
60601,Illinois,973.25,10773621.35822754,1.0,89.40397350993378,87.0,40853.0,11069.736818112036
60602,Illinois,973.25,5548276.806790162,0.0,92.42424242424242,37.0,21497.0,5700.77247037263
60603,Illinois,973.25,4390518.789620973,1.0,88.57142857142857,38.0,16123.0,4511.1932079331855
60604,Illinois,973.25,7134214.246520992,2.0,90.0,45.0,26792.0,7330.299765241194
60605,Illinois,973.25,31955290.326495383,2.0,94.26573426573428,515.0,116118.0,32833.58882763461
60606,Illinois,973.25,11300680.356912231,1.0,96.22641509433964,66.0,42661.0,11611.282154546347
60607,Illinois,973.25,116988847.82346812,5.0,98.59154929577464,1978.0,409044.0,120204.31320161122
60608,Illinois,973.25,264795477.8717043,8.0,99.10310463779226,10280.0,922768.0,272073.44245744083
60609,Illinois,973.25,310544619.0346738,11.0,99.00029188558084,11832.0,1069564.0,319080.0092829939
60610,Illinois,973.25,47402280.64268491,6.0,99.2878942014242,1421.0,169451.0,48705.1432239249
60611,Illinois,973.25,37997642.16943668,2.0,98.14814814814817,268.0,138254.0,39042.01610011475
60612,Illinois,973.25,152896033.31250012,10.0,99.29993777224642,4792.0,532642.0,157098.41593886475
60613,Illinois,973.25,68153238.29021604,8.0,99.01009701049296,3896.0,240093.0,70026.44571303987
60614,Illinois,973.25,125122923.22621147,8.0,98.57239972807614,6935.0,439113.0,128561.95553682145
60615,Illinois,973.25,70298633.51929021,6.0,99.11082883455065,2686.0,245129.0,72230.8076232111
60616,Illinois,973.25,135024127.06840208,5.0,99.11924119241192,5018.0,470351.0,138735.29624289964
60617,Illinois,973.25,218036920.5402836,26.0,98.62838784084356,19316.0,754871.0,224029.71542798213
60618,Illinois,973.25,196915345.27283943,15.0,99.51812629573598,14242.0,683144.0,202327.60880846588
60619,Illinois,973.25,180314921.41507545,21.0,99.46209161429138,14743.0,629651.0,185270.9184845368
60620,Illinois,973.25,202096586.18597096,18.0,99.79870749020024,15941.0,694228.0,207651.2573192612
60621,Illinois,973.25,74070076.15426618,8.0,99.66225724739655,5766.0,257351.0,76105.90922606338
60622,Illinois,973.25,80934042.24217527,10.0,99.28476063322525,7352.0,283800.0,83158.5329999232
60623,Illinois,973.25,171451236.47402045,7.0,99.1524226585676,11765.0,594660.0,176163.61312511735
60624,Illinois,973.25,106660909.23633423,4.0,98.033093974399,4845.0,371314.0,109592.50884801874
60625,Illinois,973.25,131209180.44599612,13.0,99.42099364960777,9297.0,458115.0,134815.4949355213
60626,Illinois,973.25,82760532.90805662,6.0,99.69088098918084,2757.0,288719.0,85035.22518166619
60628,Illinois,973.25,205354381.2017424,9.0,97.58651513216702,15116.0,710205.0,210998.5935800076
60629,Illinois,973.25,225583258.50893867,16.0,99.7952497952498,21658.0,782475.0,231783.46623060742
60630,Illinois,973.25,153230952.19522083,19.0,99.36829235158268,12776.0,534965.0,157442.54014407482
60631,Illinois,973.25,109857666.86181636,23.0,99.53865080992414,8196.0,386849.0,112877.13009177124
60632,Illinois,973.25,344029693.79558694,16.0,99.40149904911064,15956.0,1183644.0,353485.4290219234
60633,Illinois,973.25,81160541.88754287,1.0,95.45004945598416,3660.0,279286.0,83391.25804011598
60634,Illinois,973.25,183820041.8509885,12.0,99.45670628183362,17534.0,643508.0,188872.3779614575
60636,Illinois,973.25,97977938.54761358,6.0,99.7045244690674,8680.0,341446.0,100670.88471370519
60637,Illinois,973.25,107374889.27990732,14.0,99.5266079007509,5238.0,374270.0,110326.1127972333
60638,Illinois,973.25,502323725.5909605,14.0,99.29415298358028,17996.0,1719698.0,516130.20867296227
60639,Illinois,973.25,211047296.84402788,5.0,99.4593890444864,13327.0,733282.0,216847.98031752158
60640,Illinois,973.25,102193984.89803474,18.0,99.4465648854962,4331.0,357963.0,105002.81006733597
60641,Illinois,973.25,152823171.3887115,8.0,99.40680388793596,11944.0,540226.0,157023.55138834988
60642,Illinois,973.25,83692738.54779054,5.0,98.76382563435264,2310.0,291216.0,85993.0527077221
60643,Illinois,973.25,125970009.76576535,8.0,97.809667673716,11556.0,442607.0,129432.32444466001
60644,Illinois,973.25,119659299.0208313,1.0,99.02768399729912,5879.0,417961.0,122948.16236407017
60645,Illinois,973.25,82970056.53785709,5.0,99.71537001897534,5486.0,292302.0,85250.50761660117
60646,Illinois,973.25,103549875.27654116,19.0,98.79712168402963,7583.0,362357.0,106395.9674046146
60647,Illinois,973.25,139443007.25031427,14.0,99.41708956247427,11084.0,485189.0,143275.63036251144
60649,Illinois,973.25,91085307.74560852,22.0,99.266384088686,5335.0,316468.0,93588.80836949244
60651,Illinois,973.25,149554998.63163143,8.0,99.20230263157896,9909.0,520101.0,153665.55215168913
60652,Illinois,973.25,139162093.99088737,8.0,99.69104016477858,10993.0,486856.0,142986.9961375673
60653,Illinois,973.25,56666946.32721554,2.0,99.0128626981753,2655.0,195985.0,58224.45037473983
60654,Illinois,973.25,29988467.25720216,4.0,98.35255354200989,454.0,109981.0,30812.70717410959
60655,Illinois,973.25,62267284.01701354,1.0,97.91464597478176,6837.0,216446.0,63978.714633458556
60656,Illinois,973.25,83686249.7417969,8.0,99.24976128768245,6248.0,294166.0,85986.38555540395
60657,Illinois,973.25,85175774.63878477,4.0,99.41977800201816,5648.0,302538.0,87516.85038662703
60659,Illinois,973.25,78643389.86008914,7.0,99.4105125266088,5551.0,272773.0,80804.92151049488
60660,Illinois,973.25,55336740.32976075,2.0,99.07292954264524,2518.0,195049.0,56857.68335963088
60661,Illinois,973.25,12834088.704229731,3.0,98.33333333333331,153.0,46814.0,13186.836582820171
60706,Illinois,973.25,117067913.15573722,7.0,99.43958447238928,6724.0,406727.0,120285.55166271485
60707,Illinois,973.25,125286934.99244994,15.0,99.57755533106806,9573.0,433993.0,128730.47520416125
60712,Illinois,973.25,93270933.86730956,18.0,99.48466257668711,3565.0,325632.0,95834.50692762349
60714,Illinois,973.25,247198316.9781921,15.0,99.55982856480944,7987.0,857915.0,253992.61955118633
60803,Illinois,973.25,218239284.6496552,2.0,96.93027335184914,5251.0,746543.0,224237.64156142325
60804,Illinois,973.25,249794988.32538465,5.0,99.17911883537484,13579.0,863620.0,256660.66100733075
60805,Illinois,973.25,76265740.59999079,8.0,99.43479459608491,5729.0,266615.0,78361.92201386158
60827,Illinois,973.25,81712646.5636138,2.0,96.40743289745356,4753.0,283834.0,83958.53744013749
60901,Illinois,965.6,178908791.8436889,1.0,61.56711454037515,5876.0,623770.0,185282.5101943754
60910,Illinois,965.6,677195.0419189453,0.0,61.15702479338843,52.0,2412.0,701.3204659475407
60914,Illinois,965.6,130374650.92131954,0.0,51.24398912816224,4218.0,456996.0,135019.31537004924
60915,Illinois,965.6,64939054.84399418,0.0,74.17829806393516,2409.0,226574.0,67252.54229908262
60922,Illinois,965.6,97408.46694946288,0.0,1.0101010101010102,8.0,362.0,100.8786940238845
60964,Illinois,965.6,82964.35625,0.0,0.233022636484687,5.0,276.0,85.92000440140845
61008,Illinois,973.25,227487297.76006472,13.0,80.50953538031072,9142.0,798181.0,233739.83843828895
61011,Illinois,973.9584688995218,27061578.848254405,4.0,72.52525252525253,1197.0,95748.0,27785.146607772047
61016,Illinois,974.6712743938496,37893254.850689694,2.0,87.22199757379701,1843.0,133927.0,38877.98465616585
61025,Illinois,957.95,2921190.017974853,0.0,37.66632548618219,237.0,10360.0,3049.418046844671
61065,Illinois,973.25,62517029.20697632,4.0,69.06347962382445,3214.0,219502.0,64235.324127383836
61072,Illinois,974.95,1398206.88418579,0.0,2.020958083832336,77.0,4923.0,1434.131887979681
61073,Illinois,974.9431184602464,73718609.64700317,1.0,47.25568942436412,3463.0,261087.0,75613.24168678572
61101,Illinois,974.95,134397064.44356078,8.0,94.26910299003322,6298.0,475808.0,137850.21226069107
61102,Illinois,974.8517563739376,127953501.30854796,5.0,87.19090589476151,5332.0,449178.0,131254.3168455523
61103,Illinois,974.95,148776025.0586548,11.0,97.7998039429256,6709.0,524602.0,152598.62050223578
61104,Illinois,974.95,181742309.00003672,12.0,97.05412857350169,5086.0,630385.0,186411.92779120643
61107,Illinois,974.9077574699654,188110980.8846649,17.0,98.34654968786909,9078.0,669616.0,192952.59417449054
61108,Illinois,974.95,218882284.83919057,7.0,98.47036328871891,8766.0,771026.0,224506.16425374692
61109,Illinois,974.95,333968001.4943299,6.0,91.29083732258336,8710.0,1159085.0,342548.85019163025
61111,Illinois,974.7991965335536,243333074.34556288,4.0,96.76323888358272,7565.0,849311.0,249623.7945321153
61114,Illinois,974.8816136807066,116395759.33359993,6.0,98.88114453411592,4825.0,413335.0,119394.76311810092
