zip,state_code,group_id
80534,CO,0
80535,CO,0
80537,CO,0
80538,CO,0
80543,CO,0
80547,CO,0
80550,CO,0
80601,CO,0
80602,CO,0
80603,CO,0
80620,CO,0
80621,CO,0
80631,CO,0
80634,CO,0
80640,CO,0
80642,CO,0
80645,CO,0
80817,CO,0
80829,CO,0
80840,CO,0
80902,CO,0
80903,CO,0
80904,CO,0
80905,CO,0
80906,CO,0
80907,CO,0
80908,CO,0
80909,CO,0
80910,CO,0
80911,CO,0
80915,CO,0
80916,CO,0
80917,CO,0
80918,CO,0
80919,CO,0
80920,CO,0
80921,CO,0
80922,CO,0
80923,CO,0
80924,CO,0
80925,CO,0
80926,CO,0
80927,CO,0
80951,CO,0
81001,CO,0
81003,CO,0
81004,CO,0
81005,CO,0
81006,CO,0
81007,CO,0
81008,CO,0
81022,CO,0
81334,CO,0
81401,CO,0
81415,CO,0
81501,CO,0
81503,CO,0
81504,CO,0
81505,CO,0
81506,CO,0
81507,CO,0
81520,CO,0
81521,CO,0
81526,CO,0
6001,CT,1
6002,CT,0
6010,CT,0
6013,CT,1
6016,CT,0
6019,CT,1
6023,CT,0
6026,CT,1
6029,CT,1
6032,CT,1
6033,CT,1
6035,CT,1
6037,CT,1
6040,CT,0
6042,CT,0
6043,CT,0
6051,CT,0
6052,CT,0
6053,CT,0
6060,CT,1
6062,CT,0
6066,CT,0
6067,CT,0
6070,CT,1
6071,CT,1
6073,CT,1
6074,CT,1
6078,CT,1
6081,CT,1
6082,CT,0
6084,CT,1
6085,CT,1
6088,CT,0
6089,CT,1
6090,CT,1
6092,CT,1
6093,CT,1
6095,CT,0
6096,CT,0
6103,CT,1
6105,CT,0
6106,CT,0
6107,CT,1
6108,CT,0
6109,CT,0
6110,CT,0
6111,CT,0
6112,CT,0
6114,CT,0
6117,CT,1
6118,CT,0
6119,CT,1
6120,CT,0
6226,CT,0
6237,CT,0
6238,CT,0
6241,CT,0
6249,CT,1
6250,CT,1
6254,CT,0
6255,CT,0
6256,CT,0
6260,CT,0
6266,CT,0
6268,CT,1
6277,CT,0
6280,CT,0
6320,CT,0
6330,CT,0
6331,CT,0
6334,CT,0
6335,CT,1
6338,CT,1
6339,CT,1
6340,CT,1
6351,CT,0
6355,CT,1
6359,CT,0
6360,CT,0
6365,CT,0
6370,CT,0
6374,CT,0
6375,CT,1
6380,CT,0
6382,CT,1
6385,CT,1
6401,CT,0
6403,CT,0
6405,CT,1
6410,CT,1
6416,CT,0
6418,CT,0
6424,CT,0
6437,CT,1
6441,CT,1
6444,CT,0
6450,CT,0
6451,CT,0
6455,CT,0
6456,CT,1
6457,CT,0
6460,CT,0
6461,CT,1
6468,CT,1
6470,CT,1
6471,CT,1
6472,CT,1
6473,CT,0
6477,CT,1
6478,CT,1
6479,CT,0
6480,CT,0
6481,CT,0
6483,CT,0
6484,CT,1
6489,CT,1
6492,CT,0
6510,CT,1
6511,CT,0
6512,CT,0
6513,CT,0
6514,CT,0
6515,CT,0
6516,CT,0
6517,CT,0
6518,CT,1
6519,CT,0
6524,CT,1
6525,CT,1
6604,CT,0
6605,CT,0
6606,CT,0
6607,CT,0
6608,CT,0
6610,CT,0
6611,CT,1
6612,CT,1
6614,CT,0
6615,CT,0
6702,CT,0
6704,CT,0
6705,CT,0
6706,CT,0
6708,CT,0
6710,CT,1
6712,CT,0
6716,CT,0
6762,CT,1
6770,CT,0
6779,CT,0
6782,CT,1
6786,CT,1
6787,CT,0
6795,CT,0
6798,CT,1
6807,CT,1
6820,CT,1
6824,CT,1
6825,CT,1
6830,CT,1
6831,CT,1
6840,CT,1
6850,CT,1
6851,CT,1
6853,CT,1
6854,CT,0
6855,CT,0
6870,CT,1
6878,CT,1
6880,CT,1
6890,CT,1
6897,CT,1
6901,CT,0
6902,CT,0
6903,CT,1
6905,CT,1
6906,CT,1
6907,CT,1
19701,DE,0
19702,DE,0
19703,DE,0
19706,DE,0
19707,DE,0
19709,DE,0
19711,DE,0
19713,DE,0
19720,DE,0
19732,DE,0
19801,DE,0
19802,DE,0
19803,DE,0
19804,DE,0
19805,DE,0
19806,DE,0
19807,DE,0
19808,DE,0
19809,DE,0
19810,DE,0
19901,DE,0
19904,DE,0
19931,DE,0
19933,DE,0
19934,DE,0
19936,DE,0
19940,DE,0
19943,DE,0
19946,DE,0
19956,DE,0
19962,DE,0
19973,DE,0
19979,DE,0
19980,DE,0
32003,FL,0
32009,FL,0
32011,FL,0
32043,FL,0
32065,FL,0
32068,FL,0
32073,FL,0
32080,FL,0
32081,FL,0
32082,FL,0
32084,FL,0
32086,FL,0
32092,FL,0
32095,FL,0
32110,FL,0
32114,FL,0
32117,FL,0
32118,FL,0
32119,FL,0
32124,FL,0
32127,FL,0
32128,FL,0
32129,FL,0
32132,FL,0
32136,FL,0
32137,FL,0
32141,FL,0
32159,FL,0
32162,FL,0
32163,FL,0
32164,FL,0
32168,FL,0
32169,FL,0
32174,FL,0
32176,FL,0
32179,FL,0
32195,FL,0
32202,FL,0
32204,FL,0
32205,FL,0
32206,FL,0
32207,FL,0
32208,FL,0
32209,FL,0
32210,FL,0
32211,FL,0
32212,FL,0
32216,FL,0
32217,FL,0
32218,FL,0
32219,FL,0
32220,FL,0
32221,FL,0
32222,FL,0
32223,FL,0
32224,FL,0
32225,FL,0
32226,FL,0
32227,FL,0
32233,FL,0
32244,FL,0
32246,FL,0
32250,FL,0
32254,FL,0
32256,FL,0
32257,FL,0
32258,FL,0
32259,FL,0
32266,FL,0
32277,FL,0
32301,FL,0
32303,FL,0
32304,FL,0
32305,FL,0
32308,FL,0
32309,FL,0
32310,FL,0
32311,FL,0
32312,FL,0
32317,FL,0
32333,FL,0
32401,FL,0
32403,FL,0
32404,FL,0
32405,FL,0
32407,FL,0
32408,FL,0
32409,FL,0
32413,FL,0
32444,FL,0
32459,FL,0
32466,FL,0
32501,FL,0
32502,FL,0
32503,FL,0
32504,FL,0
32505,FL,0
32506,FL,0
32507,FL,0
32508,FL,0
32514,FL,0
32526,FL,0
32531,FL,0
32533,FL,0
32534,FL,0
32536,FL,0
32539,FL,0
32561,FL,0
32570,FL,0
32571,FL,0
32577,FL,0
32583,FL,0
32601,FL,0
32603,FL,0
32605,FL,0
32606,FL,0
32607,FL,0
32608,FL,0
32609,FL,0
32615,FL,0
32617,FL,0
32618,FL,0
32640,FL,0
32641,FL,0
32653,FL,0
32667,FL,0
32669,FL,0
32701,FL,0
32702,FL,0
32703,FL,0
32707,FL,0
32708,FL,0
32709,FL,0
32712,FL,0
32713,FL,0
32714,FL,0
32720,FL,0
32724,FL,0
32725,FL,0
32726,FL,0
32730,FL,0
32732,FL,0
32735,FL,0
32736,FL,0
32738,FL,0
32744,FL,0
32746,FL,0
32750,FL,0
32751,FL,0
32754,FL,0
32757,FL,0
32759,FL,0
32763,FL,0
32764,FL,0
32765,FL,0
32766,FL,0
32771,FL,0
32773,FL,0
32776,FL,0
32778,FL,0
32779,FL,0
32780,FL,0
32784,FL,0
32789,FL,0
32792,FL,0
32796,FL,0
32798,FL,0
32801,FL,0
32803,FL,0
32804,FL,0
32805,FL,0
32806,FL,0
32807,FL,0
32808,FL,0
32809,FL,0
32810,FL,0
32811,FL,0
32812,FL,0
32814,FL,0
32817,FL,0
32818,FL,0
32819,FL,0
32820,FL,0
32821,FL,0
32822,FL,0
32824,FL,0
32825,FL,0
32826,FL,0
32827,FL,0
32828,FL,0
32829,FL,0
32830,FL,0
32832,FL,0
32833,FL,0
32835,FL,0
32836,FL,0
32837,FL,0
32839,FL,0
32901,FL,0
32903,FL,0
32904,FL,0
32905,FL,0
32907,FL,0
32908,FL,0
32909,FL,0
32920,FL,0
32922,FL,0
32925,FL,0
32926,FL,0
32927,FL,0
32931,FL,0
32934,FL,0
32935,FL,0
32937,FL,0
32940,FL,0
32949,FL,0
32950,FL,0
32951,FL,0
32952,FL,0
32953,FL,0
32955,FL,0
32958,FL,0
32960,FL,0
32962,FL,0
32963,FL,0
32966,FL,0
32967,FL,0
32968,FL,0
33004,FL,0
33009,FL,0
33010,FL,0
33012,FL,0
33013,FL,0
33014,FL,0
33015,FL,0
33016,FL,0
33018,FL,0
33019,FL,0
33020,FL,0
33021,FL,0
33023,FL,0
33024,FL,0
33025,FL,0
33026,FL,0
33027,FL,0
33028,FL,0
33029,FL,0
33032,FL,0
33033,FL,0
33054,FL,0
33055,FL,0
33056,FL,0
33060,FL,0
33062,FL,0
33063,FL,0
33064,FL,0
33065,FL,0
33066,FL,0
33067,FL,0
33069,FL,0
33071,FL,0
33073,FL,0
33109,FL,0
33122,FL,0
33125,FL,0
33126,FL,0
33127,FL,0
33128,FL,0
33129,FL,0
33130,FL,0
33131,FL,0
33132,FL,0
33133,FL,0
33134,FL,0
33135,FL,0
33136,FL,0
33137,FL,0
33138,FL,0
33139,FL,0
33140,FL,0
33141,FL,0
33142,FL,0
33143,FL,0
33144,FL,0
33145,FL,0
33146,FL,0
33147,FL,0
33149,FL,0
33150,FL,0
33154,FL,0
33155,FL,0
33156,FL,0
33157,FL,0
33158,FL,0
33160,FL,0
33161,FL,0
33162,FL,0
33165,FL,0
33166,FL,0
33167,FL,0
33168,FL,0
33169,FL,0
33170,FL,0
33172,FL,0
33173,FL,0
33174,FL,0
33176,FL,0
33178,FL,0
33179,FL,0
33180,FL,0
33181,FL,0
33183,FL,0
33185,FL,0
33189,FL,0
33190,FL,0
33301,FL,0
33304,FL,0
33305,FL,0
33306,FL,0
33308,FL,0
33309,FL,0
33311,FL,0
33312,FL,0
33313,FL,0
33314,FL,0
33315,FL,0
33316,FL,0
33317,FL,0
33319,FL,0
33321,FL,0
33322,FL,0
33323,FL,0
33324,FL,0
33325,FL,0
33326,FL,0
33327,FL,0
33328,FL,0
33330,FL,0
33331,FL,0
33332,FL,0
33334,FL,0
33351,FL,0
33401,FL,0
33403,FL,0
33404,FL,0
33405,FL,0
33406,FL,0
33407,FL,0
33408,FL,0
33409,FL,0
33410,FL,0
33411,FL,0
33412,FL,0
33413,FL,0
33415,FL,0
33417,FL,0
33418,FL,0
33426,FL,0
33431,FL,0
33432,FL,0
33433,FL,0
33434,FL,0
33435,FL,0
33436,FL,0
33437,FL,0
33441,FL,0
33442,FL,0
33444,FL,0
33445,FL,0
33446,FL,0
33455,FL,0
33460,FL,0
33461,FL,0
33462,FL,0
33463,FL,0
33467,FL,0
33469,FL,0
33472,FL,0
33480,FL,0
33483,FL,0
33484,FL,0
33486,FL,0
33487,FL,0
33496,FL,0
33510,FL,0
33511,FL,0
33523,FL,0
33527,FL,0
33534,FL,0
33543,FL,0
33544,FL,0
33545,FL,0
33547,FL,0
33548,FL,0
33549,FL,0
33556,FL,0
33558,FL,0
33559,FL,0
33563,FL,0
33565,FL,0
33566,FL,0
33567,FL,0
33569,FL,0
33570,FL,0
33572,FL,0
33573,FL,0
33578,FL,0
33579,FL,0
33584,FL,0
33592,FL,0
33594,FL,0
33596,FL,0
33598,FL,0
33602,FL,0
33603,FL,0
33604,FL,0
33605,FL,0
33606,FL,0
33607,FL,0
33609,FL,0
33610,FL,0
33612,FL,0
33613,FL,0
33614,FL,0
33615,FL,0
33617,FL,0
33618,FL,0
33619,FL,0
33624,FL,0
33625,FL,0
33626,FL,0
33629,FL,0
33634,FL,0
33635,FL,0
33637,FL,0
33647,FL,0
33701,FL,0
33702,FL,0
33703,FL,0
33704,FL,0
33705,FL,0
33706,FL,0
33707,FL,0
33708,FL,0
33709,FL,0
33710,FL,0
33711,FL,0
33712,FL,0
33713,FL,0
33714,FL,0
33715,FL,0
33716,FL,0
33755,FL,0
33756,FL,0
33759,FL,0
33760,FL,0
33761,FL,0
33762,FL,0
33763,FL,0
33764,FL,0
33765,FL,0
33767,FL,0
33770,FL,0
33771,FL,0
33772,FL,0
33773,FL,0
33774,FL,0
33776,FL,0
33777,FL,0
33778,FL,0
33781,FL,0
33782,FL,0
33785,FL,0
33786,FL,0
33801,FL,0
33803,FL,0
33805,FL,0
33809,FL,0
33810,FL,0
33811,FL,0
33812,FL,0
33813,FL,0
33815,FL,0
33823,FL,0
33825,FL,0
33827,FL,0
33830,FL,0
33837,FL,0
33838,FL,0
33839,FL,0
33843,FL,0
33844,FL,0
33848,FL,0
33850,FL,0
33852,FL,0
33853,FL,0
33856,FL,0
33859,FL,0
33860,FL,0
33868,FL,0
33870,FL,0
33872,FL,0
33875,FL,0
33876,FL,0
33880,FL,0
33881,FL,0
33884,FL,0
33896,FL,0
33897,FL,0
33898,FL,0
33901,FL,0
33903,FL,0
33904,FL,0
33905,FL,0
33907,FL,0
33908,FL,0
33909,FL,0
33912,FL,0
33913,FL,0
33914,FL,0
33916,FL,0
33917,FL,0
33919,FL,0
33920,FL,0
33921,FL,0
33922,FL,0
33928,FL,0
33931,FL,0
33935,FL,0
33936,FL,0
33946,FL,0
33947,FL,0
33948,FL,0
33950,FL,0
33952,FL,0
33953,FL,0
33954,FL,0
33955,FL,0
33956,FL,0
33957,FL,0
33965,FL,0
33966,FL,0
33967,FL,0
33971,FL,0
33972,FL,0
33973,FL,0
33974,FL,0
33976,FL,0
33980,FL,0
33981,FL,0
33982,FL,0
33983,FL,0
33990,FL,0
33991,FL,0
33993,FL,0
34102,FL,0
34103,FL,0
34104,FL,0
34105,FL,0
34108,FL,0
34109,FL,0
34110,FL,0
34112,FL,0
34113,FL,0
34114,FL,0
34116,FL,0
34117,FL,0
34119,FL,0
34120,FL,0
34134,FL,0
34135,FL,0
34142,FL,0
34145,FL,0
34201,FL,0
34202,FL,0
34203,FL,0
34205,FL,0
34207,FL,0
34208,FL,0
34209,FL,0
34210,FL,0
34211,FL,0
34212,FL,0
34219,FL,0
34221,FL,0
34222,FL,0
34223,FL,0
34224,FL,0
34228,FL,0
34229,FL,0
34231,FL,0
34232,FL,0
34233,FL,0
34234,FL,0
34235,FL,0
34236,FL,0
34237,FL,0
34238,FL,0
34239,FL,0
34240,FL,0
34241,FL,0
34242,FL,0
34243,FL,0
34250,FL,0
34269,FL,0
34275,FL,0
34285,FL,0
34286,FL,0
34287,FL,0
34288,FL,0
34289,FL,0
34291,FL,0
34292,FL,0
34293,FL,0
34420,FL,0
34428,FL,0
34429,FL,0
34432,FL,0
34434,FL,0
34436,FL,0
34442,FL,0
34446,FL,0
34448,FL,0
34450,FL,0
34452,FL,0
34453,FL,0
34461,FL,0
34465,FL,0
34470,FL,0
34471,FL,0
34472,FL,0
34473,FL,0
34474,FL,0
34475,FL,0
34476,FL,0
34479,FL,0
34480,FL,0
34481,FL,0
34482,FL,0
34484,FL,0
34488,FL,0
34491,FL,0
34601,FL,0
34604,FL,0
34606,FL,0
34607,FL,0
34608,FL,0
34609,FL,0
34610,FL,0
34613,FL,0
34614,FL,0
34638,FL,0
34639,FL,0
34652,FL,0
34653,FL,0
34654,FL,0
34655,FL,0
34667,FL,0
34668,FL,0
34669,FL,0
34677,FL,0
34679,FL,0
34681,FL,0
34683,FL,0
34684,FL,0
34685,FL,0
34688,FL,0
34689,FL,0
34690,FL,0
34691,FL,0
34695,FL,0
34698,FL,0
34705,FL,0
34711,FL,0
34714,FL,0
34715,FL,0
34731,FL,0
34734,FL,0
34736,FL,0
34737,FL,0
34741,FL,0
34743,FL,0
34744,FL,0
34746,FL,0
34747,FL,0
34748,FL,0
34756,FL,0
34758,FL,0
34759,FL,0
34760,FL,0
34761,FL,0
34762,FL,0
34769,FL,0
34771,FL,0
34772,FL,0
34785,FL,0
34786,FL,0
34787,FL,0
34788,FL,0
34797,FL,0
34945,FL,0
34946,FL,0
34947,FL,0
34949,FL,0
34950,FL,0
34951,FL,0
34952,FL,0
34953,FL,0
34957,FL,0
34981,FL,0
34982,FL,0
34983,FL,0
34984,FL,0
34986,FL,0
34990,FL,0
34994,FL,0
34996,FL,0
34997,FL,0
30002,GA,0
30004,GA,0
30005,GA,0
30008,GA,0
30009,GA,0
30011,GA,0
30012,GA,0
30013,GA,0
30014,GA,0
30016,GA,0
30017,GA,0
30019,GA,0
30021,GA,0
30022,GA,0
30024,GA,0
30028,GA,0
30030,GA,0
30032,GA,0
30033,GA,0
30034,GA,0
30035,GA,0
30038,GA,0
30039,GA,0
30040,GA,0
30041,GA,0
30043,GA,0
30044,GA,0
30045,GA,0
30046,GA,0
30047,GA,0
30052,GA,0
30058,GA,0
30060,GA,0
30062,GA,0
30064,GA,0
30066,GA,0
30067,GA,0
30068,GA,0
30071,GA,0
30072,GA,0
30075,GA,0
30076,GA,0
30078,GA,0
30079,GA,0
30080,GA,0
30082,GA,0
30083,GA,0
30084,GA,0
30087,GA,0
30088,GA,0
30092,GA,0
30093,GA,0
30094,GA,0
30096,GA,0
30097,GA,0
30101,GA,0
30102,GA,0
30103,GA,0
30106,GA,0
30107,GA,0
30114,GA,0
30115,GA,0
30116,GA,0
30117,GA,0
30120,GA,0
30121,GA,0
30122,GA,0
30126,GA,0
30127,GA,0
30132,GA,0
30134,GA,0
30135,GA,0
30137,GA,0
30141,GA,0
30144,GA,0
30147,GA,0
30152,GA,0
30157,GA,0
30161,GA,0
30165,GA,0
30168,GA,0
30173,GA,0
30180,GA,0
30187,GA,0
30188,GA,0
30189,GA,0
30205,GA,0
30213,GA,0
30214,GA,0
30215,GA,0
30223,GA,0
30228,GA,0
30234,GA,0
30236,GA,0
30238,GA,0
30248,GA,0
30252,GA,0
30253,GA,0
30260,GA,0
30268,GA,0
30269,GA,0
30273,GA,0
30274,GA,0
30276,GA,0
30277,GA,0
30281,GA,0
30288,GA,0
30290,GA,0
30291,GA,0
30294,GA,0
30296,GA,0
30297,GA,0
30305,GA,0
30306,GA,0
30307,GA,0
30308,GA,0
30309,GA,0
30310,GA,0
30311,GA,0
30312,GA,0
30313,GA,0
30314,GA,0
30315,GA,0
30316,GA,0
30317,GA,0
30318,GA,0
30319,GA,0
30324,GA,0
30326,GA,0
30327,GA,0
30328,GA,0
30329,GA,0
30331,GA,0
30336,GA,0
30337,GA,0
30338,GA,0
30339,GA,0
30340,GA,0
30341,GA,0
30342,GA,0
30344,GA,0
30345,GA,0
30346,GA,0
30349,GA,0
30350,GA,0
30354,GA,0
30360,GA,0
30363,GA,0
30458,GA,0
30461,GA,0
30501,GA,0
30504,GA,0
30506,GA,0
30507,GA,0
30517,GA,0
30518,GA,0
30519,GA,0
30542,GA,0
30548,GA,0
30564,GA,0
30565,GA,0
30566,GA,0
30601,GA,0
30605,GA,0
30606,GA,0
30607,GA,0
30619,GA,0
30620,GA,0
30621,GA,0
30622,GA,0
30646,GA,0
30655,GA,0
30677,GA,0
30680,GA,0
30683,GA,0
30701,GA,0
30705,GA,0
30707,GA,0
30720,GA,0
30721,GA,0
30725,GA,0
30735,GA,0
30736,GA,0
30738,GA,0
30740,GA,0
30741,GA,0
30742,GA,0
30750,GA,0
30755,GA,0
30757,GA,0
30802,GA,0
30805,GA,0
30809,GA,0
30813,GA,0
30815,GA,0
30901,GA,0
30904,GA,0
30905,GA,0
30906,GA,0
30907,GA,0
30909,GA,0
31005,GA,0
31008,GA,0
31020,GA,0
31028,GA,0
31030,GA,0
31032,GA,0
31047,GA,0
31052,GA,0
31088,GA,0
31093,GA,0
31098,GA,0
31201,GA,0
31204,GA,0
31206,GA,0
31210,GA,0
31211,GA,0
31216,GA,0
31217,GA,0
31220,GA,0
31301,GA,0
31302,GA,0
31313,GA,0
31315,GA,0
31322,GA,0
31324,GA,0
31401,GA,0
31404,GA,0
31405,GA,0
31406,GA,0
31407,GA,0
31408,GA,0
31410,GA,0
31411,GA,0
31415,GA,0
31419,GA,0
31520,GA,0
31523,GA,0
31525,GA,0
31601,GA,0
31602,GA,0
31605,GA,0
31606,GA,0
31632,GA,0
31636,GA,0
31701,GA,0
31705,GA,0
31707,GA,0
31721,GA,0
31763,GA,0
31791,GA,0
31808,GA,0
31820,GA,0
31901,GA,0
31903,GA,0
31904,GA,0
31905,GA,0
31906,GA,0
31907,GA,0
31909,GA,0
96701,HI,1
96706,HI,1
96707,HI,1
96720,HI,1
96725,HI,1
96732,HI,1
96734,HI,1
96740,HI,1
96744,HI,1
96753,HI,1
96761,HI,1
96779,HI,1
96782,HI,1
96786,HI,1
96789,HI,1
96793,HI,1
96795,HI,1
96797,HI,1
96813,HI,1
96814,HI,1
96815,HI,1
96816,HI,1
96817,HI,1
96818,HI,1
96819,HI,1
96821,HI,1
96822,HI,1
96825,HI,1
96826,HI,1
50007,IA,0
50009,IA,0
50010,IA,0
50014,IA,0
50021,IA,0
50023,IA,0
50035,IA,0
50047,IA,0
50061,IA,0
50073,IA,0
50105,IA,0
50109,IA,0
50111,IA,0
50131,IA,0
50134,IA,0
50156,IA,0
50201,IA,0
50211,IA,0
50226,IA,0
50237,IA,0
50248,IA,0
50265,IA,0
50266,IA,0
50309,IA,0
50310,IA,0
50311,IA,0
50312,IA,0
50313,IA,0
50314,IA,0
50315,IA,0
50316,IA,0
50317,IA,0
50320,IA,0
50321,IA,0
50322,IA,0
50323,IA,0
50324,IA,0
50325,IA,0
50327,IA,0
50613,IA,0
50626,IA,0
50634,IA,0
50643,IA,0
50647,IA,0
50648,IA,0
50651,IA,0
50667,IA,0
50701,IA,0
50702,IA,0
50703,IA,0
50707,IA,0
51054,IA,0
51101,IA,0
51103,IA,0
51104,IA,0
51105,IA,0
51106,IA,0
51108,IA,0
51109,IA,0
51111,IA,0
51501,IA,0
51503,IA,0
51510,IA,0
51526,IA,0
52001,IA,0
52002,IA,0
52003,IA,0
52227,IA,0
52228,IA,0
52233,IA,0
52240,IA,0
52241,IA,0
52242,IA,0
52245,IA,0
52246,IA,0
52302,IA,0
52314,IA,0
52317,IA,0
52324,IA,0
52328,IA,0
52333,IA,0
52338,IA,0
52341,IA,0
52401,IA,0
52402,IA,0
52403,IA,0
52404,IA,0
52405,IA,0
52411,IA,0
52722,IA,0
52748,IA,0
52753,IA,0
52801,IA,0
52802,IA,0
52803,IA,0
52804,IA,0
52806,IA,0
52807,IA,0
83201,ID,0
83202,ID,0
83204,ID,0
83209,ID,0
83301,ID,0
83328,ID,0
83341,ID,0
83401,ID,0
83402,ID,0
83404,ID,0
83406,ID,0
83427,ID,0
83501,ID,0
83605,ID,0
83607,ID,0
83616,ID,0
83634,ID,0
83642,ID,0
83644,ID,0
83646,ID,0
83651,ID,0
83669,ID,0
83686,ID,0
83687,ID,0
83702,ID,0
83703,ID,0
83704,ID,0
83705,ID,0
83706,ID,0
83709,ID,0
83712,ID,0
83713,ID,0
83714,ID,0
83716,ID,0
83814,ID,0
83815,ID,0
83833,ID,0
83835,ID,0
83854,ID,0
83858,ID,0
60002,IL,0
60004,IL,0
60005,IL,0
60007,IL,0
60012,IL,0
60014,IL,0
60015,IL,0
60016,IL,0
60018,IL,0
60022,IL,0
60025,IL,0
60026,IL,0
60029,IL,0
60030,IL,0
60031,IL,0
60033,IL,0
60034,IL,0
60035,IL,0
60040,IL,0
60041,IL,0
60043,IL,1
60044,IL,0
60045,IL,0
60046,IL,0
60047,IL,0
60048,IL,0
60053,IL,0
60056,IL,0
60060,IL,0
60061,IL,0
60062,IL,0
60064,IL,0
60068,IL,0
60069,IL,0
60070,IL,0
60071,IL,0
60073,IL,0
60076,IL,0
60077,IL,0
60083,IL,0
60084,IL,0
60085,IL,0
60087,IL,0
60088,IL,0
60089,IL,0
60090,IL,0
60091,IL,0
60093,IL,0
60096,IL,0
60097,IL,0
60098,IL,0
60099,IL,0
60101,IL,0
60102,IL,0
60103,IL,0
60104,IL,0
60106,IL,0
60107,IL,0
60108,IL,0
60110,IL,0
60118,IL,0
60119,IL,0
60120,IL,0
60123,IL,0
60124,IL,0
60126,IL,0
60130,IL,0
60131,IL,0
60133,IL,0
60134,IL,0
60136,IL,0
60137,IL,0
60139,IL,0
60140,IL,0
60141,IL,0
60142,IL,0
60143,IL,0
60148,IL,0
60153,IL,0
60154,IL,0
60155,IL,0
60156,IL,0
60157,IL,0
60160,IL,0
60162,IL,0
60163,IL,0
60164,IL,0
60165,IL,0
60169,IL,0
60171,IL,0
60172,IL,0
60173,IL,0
60174,IL,0
60175,IL,0
60176,IL,0
60177,IL,0
60180,IL,0
60181,IL,0
60184,IL,0
60185,IL,0
60187,IL,0
60188,IL,0
60189,IL,0
60190,IL,0
60191,IL,0
60193,IL,0
60194,IL,0
60201,IL,0
60202,IL,0
60203,IL,0
60301,IL,0
60302,IL,0
60304,IL,0
60305,IL,0
60402,IL,0
60403,IL,0
60404,IL,0
60406,IL,0
60409,IL,0
60410,IL,0
60411,IL,0
60415,IL,0
60417,IL,0
60419,IL,0
60421,IL,0
60422,IL,0
60423,IL,0
60425,IL,0
60426,IL,0
60428,IL,0
60429,IL,0
60430,IL,0
60431,IL,0
60432,IL,0
60433,IL,0
60435,IL,0
60436,IL,0
60438,IL,0
60439,IL,0
60440,IL,0
60441,IL,0
60442,IL,0
60443,IL,0
60445,IL,0
60446,IL,0
60447,IL,0
60448,IL,0
60449,IL,0
60451,IL,0
60452,IL,0
60453,IL,0
60455,IL,0
60456,IL,0
60457,IL,0
60458,IL,0
60459,IL,0
60461,IL,0
60462,IL,0
60463,IL,0
60464,IL,0
60465,IL,0
60466,IL,0
60467,IL,0
60469,IL,0
60471,IL,0
60472,IL,0
60473,IL,0
60475,IL,0
60476,IL,0
60477,IL,0
60478,IL,0
60480,IL,0
60482,IL,0
60484,IL,0
60487,IL,0
60490,IL,0
60491,IL,0
60501,IL,0
60502,IL,0
60503,IL,0
60504,IL,0
60505,IL,0
60506,IL,0
60510,IL,0
60512,IL,0
60513,IL,0
60514,IL,0
60515,IL,0
60516,IL,0
60517,IL,0
60519,IL,0
60521,IL,0
60523,IL,0
60525,IL,0
60526,IL,0
60527,IL,0
60532,IL,0
60534,IL,0
60538,IL,0
60540,IL,0
60542,IL,0
60543,IL,0
60544,IL,0
60546,IL,0
60554,IL,0
60555,IL,0
60558,IL,0
60559,IL,0
60560,IL,0
60561,IL,0
60563,IL,0
60564,IL,0
60565,IL,0
60585,IL,0
60586,IL,0
60601,IL,0
60602,IL,0
60603,IL,0
60604,IL,0
60605,IL,0
60606,IL,0
60607,IL,0
60608,IL,0
60609,IL,0
60610,IL,0
60611,IL,0
60612,IL,0
60613,IL,0
60614,IL,0
60615,IL,0
60616,IL,0
60617,IL,0
60618,IL,0
60619,IL,0
60620,IL,0
60621,IL,0
60622,IL,0
60623,IL,0
60624,IL,0
60625,IL,0
60626,IL,0
60628,IL,0
60629,IL,0
60630,IL,0
60631,IL,0
60632,IL,0
60633,IL,0
60634,IL,0
60636,IL,0
60637,IL,0
60638,IL,0
60639,IL,0
60640,IL,0
60641,IL,0
60642,IL,0
60643,IL,0
60644,IL,0
60645,IL,0
60646,IL,0
60647,IL,0
60649,IL,0
60651,IL,0
60652,IL,0
60653,IL,0
60654,IL,0
60655,IL,0
60656,IL,0
60657,IL,0
60659,IL,0
60660,IL,0
60661,IL,0
60706,IL,0
60707,IL,0
60712,IL,0
60714,IL,0
60803,IL,0
60804,IL,0
60805,IL,0
60827,IL,0
60901,IL,0
60910,IL,0
60914,IL,0
60915,IL,0
60922,IL,0
60964,IL,0
61008,IL,0
61011,IL,0
61016,IL,0
61025,IL,0
61065,IL,0
61072,IL,0
61073,IL,0
61101,IL,0
61102,IL,0
61103,IL,0
61104,IL,0
61107,IL,0
61108,IL,0
61109,IL,0
61111,IL,0
61114,IL,0
61115,IL,0
61201,IL,0
61239,IL,0
61240,IL,0
61241,IL,0
61244,IL,0
61256,IL,0
61264,IL,0
61265,IL,0
61273,IL,0
61275,IL,0
61282,IL,0
61284,IL,0
61301,IL,0
61320,IL,0
61341,IL,0
61348,IL,0
61350,IL,0
61354,IL,0
61362,IL,0
61364,IL,0
61373,IL,0
61523,IL,0
61525,IL,0
61526,IL,0
61528,IL,0
