zip,avg_payback_period,avg_needed_incentives,prop_adopt_1_years_10000_incentive,prop_adopt_2_years_10000_incentive,prop_adopt_3_years_10000_incentive,prop_adopt_4_years_10000_incentive,prop_adopt_5_years_10000_incentive
92102,5.106860068160993,10467.012424177345,0.109,0.991,1.0,1.0,1.0
92103,5.099142468702485,10387.309904299767,0.192,0.988,1.0,1.0,1.0
92104,5.0996099327820605,10465.862773493924,0.139,0.992,1.0,1.0,1.0
92105,5.089147944796261,10495.641887747002,0.11,0.994,0.999,0.999,0.999
92106,5.0986407924205865,10128.264685053262,0.241,0.975,0.999,0.999,0.999
92107,5.093304693501797,10409.485508108548,0.176,0.989,1.0,1.0,1.0
92108,5.102128518618476,10419.761052332344,0.149,0.989,0.998,0.998,0.998
92109,5.101477713968218,10308.636078770662,0.201,0.985,1.0,1.0,1.0
92110,5.10368172722697,10344.016274413889,0.188,0.987,1.001,1.001,1.001
92111,5.105805681037241,10439.598846770412,0.14,0.99,0.999,0.999,0.999
92113,5.1050098442336305,10528.485627140932,0.113,0.99,0.998,0.998,0.998
92114,5.100554240916149,10476.184424754623,0.137,0.992,1.0,1.0,1.0
92115,5.1000762145093566,10388.264051193635,0.145,0.983,0.999,0.999,0.999
92116,5.100095297500511,10418.822803541028,0.159,0.99,1.001,1.001,1.001
92117,5.095376362536915,10390.34364416394,0.186,0.987,1.001,1.001,1.001
92118,5.096441661707723,10158.372731642987,0.238,0.978,1.001,1.001,1.001
92119,5.095923604560954,10360.819257537849,0.193,0.987,1.0,1.0,1.0
92120,5.1022722948183015,10261.128790642204,0.209,0.983,1.0,1.0,1.0
92121,5.102454514348497,10116.485229550724,0.236,0.978,1.002,1.002,1.002
92122,5.113240183178685,10152.35408701293,0.221,0.976,1.0,1.0,1.0
92123,5.1023177012970224,10336.501309833284,0.184,0.981,1.0,1.0,1.0
92124,5.0963403934532,10324.40719970166,0.176,0.985,0.998,0.998,0.998
92126,5.101716927111268,10291.385275947896,0.182,0.983,1.001,1.001,1.001
92127,5.090766564778558,10124.546551172654,0.29,0.976,1.0,1.0,1.0
92128,5.096744740359005,10269.326272832184,0.211,0.982,0.998,0.998,0.998
92129,5.0974490006316024,10168.994868910535,0.266,0.982,1.001,1.001,1.001
92130,5.096007585766202,9901.89416907289,0.319,0.97,1.0,1.0,1.0
92131,5.094599310605728,10012.513225040057,0.288,0.967,1.0,1.0,1.0
92139,5.0972535692939775,10477.23720147276,0.136,0.987,0.999,0.999,0.999
92154,5.09466691645611,10467.179361886105,0.128,0.992,1.001,1.001,1.001
92173,5.107117774801814,10396.967604773561,0.154,0.988,1.002,1.002,1.002
92201,7.45934582387258,12765.021250272794,0.015,0.984,0.999,1.0,1.0
92203,7.465539513124,12649.238841252405,0.051,0.959,1.0,1.0,1.0
92210,7.461307383959028,12397.455612288919,0.12,0.909,0.999,0.999,0.999
92211,7.461280676378907,12617.879108420719,0.052,0.959,1.0,1.001,1.001
92220,7.458775049189462,12703.569183153868,0.034,0.981,0.998,1.0,1.0
92223,7.457218318769101,12727.17614476446,0.028,0.972,1.0,1.0,1.0
92231,7.055082665879148,12411.275915265858,0.04,0.981,1.001,1.001,1.001
92234,7.4635797045746015,12636.434490027757,0.054,0.972,0.999,1.001,1.001
92236,7.1055946763094555,12522.599924655855,0.026,0.985,0.998,0.999,0.999
92240,7.46843121742673,12723.010803473615,0.027,0.982,0.998,1.0,1.0
92241,7.452044947840966,12632.625872849325,0.041,0.976,0.996,0.998,0.998
92243,7.065711198314984,12449.960715006204,0.036,0.981,1.0,1.001,1.001
92249,7.075175331828778,12293.060798539598,0.075,0.97,0.994,1.0,1.0
92251,4.8077394055356315,10024.766568078998,0.352,0.995,1.001,1.001,1.001
92253,7.456922344578398,12629.464401467723,0.048,0.955,0.996,0.998,0.998
92260,7.444782247154912,12595.662553925276,0.055,0.965,1.001,1.002,1.002
92262,7.460304837734751,12554.131878330216,0.063,0.955,0.996,0.999,0.999
92264,7.461147543739006,12573.830244608724,0.065,0.953,0.996,0.999,0.999
92270,7.462246863964623,12544.186172916065,0.077,0.942,1.0,1.001,1.001
92274,4.8552874132567885,10158.54284096096,0.298,0.991,1.0,1.0,1.0
92276,7.4499692124346275,12749.008245616262,0.02,0.989,1.0,1.0,1.0
92277,7.070617966965467,12446.380182231513,0.037,0.986,0.997,1.0,1.0
92283,7.431642451062837,12583.789542049708,0.051,0.966,0.999,1.0,1.0
92301,7.0540045222793255,12436.24941645065,0.035,0.987,0.998,0.999,0.999
92307,7.070795483538747,12440.809222767477,0.044,0.977,1.001,1.001,1.001
92308,7.065077989019854,12431.56243683456,0.048,0.98,1.002,1.002,1.002
92311,7.072155216181633,12343.99747265127,0.062,0.974,0.995,0.999,0.999
92313,7.060930124615056,12475.797861148636,0.03,0.98,0.998,0.998,0.998
92314,7.065671151211059,12423.662170739846,0.039,0.983,0.997,0.999,0.999
92315,7.070563196310257,12369.181603038454,0.054,0.971,1.001,1.001,1.001
92316,7.065586319906122,12494.04843228338,0.028,0.987,0.996,0.997,0.997
92320,7.46149018485669,12723.515438184975,0.03,0.983,1.0,1.002,1.002
92321,7.085109685396798,12188.44806637159,0.106,0.941,0.998,1.0,1.0
92324,7.072956068320767,12429.332096118478,0.032,0.984,0.997,0.999,0.999
92325,7.059685351744331,12439.142135711392,0.032,0.986,1.003,1.003,1.003
92333,5.67324310135167,11280.31876456993,0.028,0.996,0.999,1.0,1.0
92335,7.071585829157823,12508.899645178784,0.023,0.988,1.002,1.002,1.002
92336,7.063290080868798,12415.713134711865,0.046,0.972,0.998,0.998,0.998
92337,7.066809354657273,12445.15561376188,0.039,0.981,1.0,1.001,1.001
92342,7.062606466440614,12442.044419760414,0.037,0.977,0.998,0.999,0.999
92344,7.061328822270099,12405.8772336756,0.05,0.971,0.999,1.0,1.0
92345,7.061662637931942,12483.621877782858,0.024,0.986,0.999,1.0,1.0
92346,7.060563436271771,12399.741725082773,0.048,0.976,1.0,1.001,1.001
92352,7.06570740827957,12347.907010729587,0.066,0.956,1.0,1.0,1.0
92354,7.071543756629152,12345.428096190726,0.067,0.971,1.001,1.003,1.003
92358,7.065367733787228,12559.2650807185,0.009,0.992,0.998,0.998,0.998
92359,7.053404160097392,12467.187014913341,0.029,0.985,1.001,1.001,1.001
92363,7.069144636707605,12424.308933953726,0.037,0.983,1.0,1.001,1.001
92373,7.0689900253407325,12376.995685597634,0.058,0.963,1.001,1.002,1.002
92374,7.0690450927793025,12399.468212842366,0.05,0.976,1.0,1.001,1.001
92376,7.069048118982218,12467.66810260401,0.03,0.982,0.999,0.999,0.999
92377,7.066489796934626,12336.810754734832,0.074,0.963,0.997,0.998,0.998
92378,7.059594698179544,12583.214051562554,0.0,1.0,1.0,1.0,1.0
92386,7.074366030924088,12366.400734957255,0.055,0.975,0.996,1.0,1.0
92391,7.0571207037393995,12476.106733796054,0.02,0.992,1.0,1.0,1.0
92392,7.06437375039085,12476.913743614588,0.026,0.984,0.998,1.0,1.0
92394,7.075823248268079,12428.8010270367,0.044,0.974,0.999,0.999,0.999
92395,7.060997598158232,12415.121440194904,0.04,0.983,0.998,0.999,0.999
92399,7.068632748150701,12390.910495262482,0.048,0.974,1.0,1.0,1.0
92401,7.061911940954978,12422.177054635738,0.038,0.981,0.998,1.001,1.001
92404,7.074317868062813,12416.044858682493,0.044,0.975,0.999,1.0,1.0
92405,7.070821916497708,12363.93220726695,0.053,0.979,0.997,1.001,1.001
92407,7.064557355291336,12452.791216411744,0.035,0.974,0.997,0.999,0.999
92408,7.049486369458959,12325.03600879527,0.053,0.97,1.0,1.0,1.0
92410,7.065650687531865,12455.703033416814,0.032,0.982,1.0,1.0,1.0
92411,7.061705335045089,12475.070712059132,0.028,0.986,0.999,0.999,0.999
92501,7.457237544963211,12653.431356609428,0.048,0.966,0.996,0.998,0.998
92503,7.452462286994233,12640.756206175683,0.051,0.968,1.001,1.001,1.001
92504,7.468500792406721,12702.183520738097,0.039,0.974,0.998,1.0,1.0
92505,7.453591487919699,12716.220860192247,0.032,0.979,0.999,1.0,1.0
92506,7.456420299982572,12609.380919545372,0.062,0.956,0.999,1.0,1.0
92507,7.461320481954541,12652.211710042944,0.047,0.974,0.998,1.0,1.0
92508,7.45481757003248,12551.014183051078,0.079,0.943,0.996,0.998,0.998
92509,7.449846917509284,12706.555392631088,0.031,0.976,1.001,1.001,1.001
92518,7.441099857625071,12587.618070457076,0.05,0.977,1.0,1.0,1.0
92530,4.8566103162541125,10119.579044470584,0.304,0.994,1.0,1.0,1.0
92532,7.463048046732067,12628.537476746389,0.054,0.961,0.999,0.999,0.999
92543,7.461748143562487,12687.661293112193,0.033,0.974,0.998,0.999,0.999
92544,7.442588011416601,12635.381703761634,0.044,0.972,1.001,1.001,1.001
92545,7.456301702635763,12711.713338316786,0.033,0.979,0.998,0.999,0.999
92548,7.449543540834615,12721.110669923095,0.03,0.986,1.0,1.001,1.001
92551,7.460999597802625,12745.778700256555,0.025,0.983,1.001,1.002,1.002
92553,7.465263970431949,12732.719536615512,0.026,0.979,0.999,0.999,0.999
92555,7.455387112845384,12668.22746428159,0.038,0.965,0.996,0.997,0.997
92557,7.44851302101642,12709.806367095805,0.031,0.978,1.001,1.001,1.001
92562,4.844521707405569,9994.55236651292,0.357,0.989,1.0,1.0,1.0
92563,7.457530963760158,12627.553250500045,0.053,0.959,0.998,1.0,1.0
92567,7.452041393335856,12656.880634739142,0.046,0.962,1.001,1.001,1.001
92570,7.460547543269619,12695.323764611847,0.032,0.977,0.999,1.0,1.0
92571,7.463448025112831,12686.4081153,0.039,0.976,0.998,1.001,1.001
92582,7.459421320978359,12657.547251636135,0.048,0.964,0.998,0.999,0.999
92583,7.453094031895059,12718.446093541093,0.025,0.984,1.001,1.001,1.001
92584,7.453396678426299,12660.163620689214,0.044,0.96,0.998,0.999,0.999
92585,7.453789542181936,12643.353012563974,0.05,0.971,0.998,1.0,1.0
92586,7.464110828252426,12771.46153819922,0.016,0.987,1.001,1.002,1.002
92587,7.442994590112104,12608.590793705864,0.052,0.957,0.999,0.999,0.999
92590,4.8538608693516885,9953.619456830866,0.346,0.988,0.999,0.999,0.999
92591,7.4579324198614385,12633.960544528494,0.054,0.963,1.0,1.001,1.001
92592,4.841325859292209,9988.104580602298,0.383,0.994,1.002,1.002,1.002
92595,7.4620959246224805,12646.235502596915,0.05,0.967,0.999,1.0,1.0
92596,7.449891618333818,12680.082957620163,0.037,0.969,1.0,1.001,1.001
92602,8.109012024423725,12924.089667089356,0.055,0.924,0.999,1.0,1.0
92603,8.106640506134653,12749.439036008911,0.085,0.874,1.0,1.002,1.002
92604,8.120489657116174,12915.906581755034,0.065,0.928,0.999,1.0,1.0
92606,8.123608484561503,12836.988598540165,0.064,0.916,0.998,1.0,1.0
92610,8.115322242549736,12869.224096083652,0.072,0.903,0.999,1.0,1.0
92612,8.110048893129475,12782.692715277086,0.085,0.928,0.998,1.0,1.0
92614,8.126869735074745,12903.665694618168,0.054,0.932,0.996,1.0,1.0
92617,8.143161663326103,12789.012857724436,0.082,0.899,0.994,0.999,0.999
92618,8.12927161106532,12878.010160284699,0.065,0.907,0.999,1.002,1.002
92620,8.107830275969903,12816.181022913834,0.073,0.902,0.997,0.999,0.999
92624,5.266178911475102,10515.062147024615,0.162,0.981,1.001,1.001,1.001
92625,8.112056004859934,12773.8056006449,0.08,0.886,0.999,1.001,1.001
92626,8.117222747244014,13013.561946485443,0.034,0.951,0.998,1.0,1.0
92627,8.114800296002414,12967.185026528272,0.05,0.941,0.997,0.999,0.999
92629,5.278855940995433,10485.848810578871,0.174,0.978,0.999,0.999,0.999
92630,5.273397418390102,10475.046071442684,0.16,0.985,1.002,1.002,1.002
92637,5.280545853133633,10715.642877422155,0.061,0.993,1.0,1.0,1.0
92646,8.118593481162137,12984.310021684185,0.034,0.929,0.998,0.999,0.999
92647,8.111472104523786,13022.966097438431,0.03,0.954,0.999,1.001,1.001
92648,8.110028094458306,12972.924731681234,0.043,0.941,1.001,1.002,1.002
92649,8.098090001146456,12951.574159544967,0.035,0.937,1.0,1.0,1.0
92651,5.279221806644467,10315.038467900958,0.249,0.97,1.0,1.0,1.0
92653,5.286082728961363,10444.885434273514,0.173,0.973,0.998,0.998,0.998
92655,8.118266875789546,12967.81152935431,0.046,0.954,0.995,1.001,1.001
92656,5.287090875762581,10470.162725394648,0.175,0.977,1.002,1.002,1.002
92657,8.1263595191398,12758.737521886873,0.081,0.875,0.999,1.001,1.001
92660,8.114721517066933,12781.974477673948,0.083,0.89,0.999,1.0,1.0
92661,8.118929998300654,12777.918603410248,0.069,0.88,0.998,0.999,0.999
92662,8.111247023999018,12852.010282062958,0.08,0.896,1.0,1.0,1.0
92663,8.122669264090336,12885.92029107679,0.062,0.916,0.999,1.0,1.0
92672,5.269497264870843,10477.503072409794,0.168,0.974,0.998,0.998,0.998
92673,5.275095985039805,10348.265067351747,0.247,0.979,1.002,1.002,1.002
92675,5.269191564729358,10524.811632509125,0.155,0.985,1.001,1.001,1.001
92676,8.120492249691322,12881.555291066737,0.067,0.92,0.998,1.001,1.001
92677,5.274835738595637,10436.61554528193,0.193,0.977,0.999,0.999,0.999
92679,5.267278496946508,10204.268699960987,0.296,0.963,1.002,1.002,1.002
92683,8.128182755884426,13022.912146589464,0.032,0.951,0.998,0.999,0.999
92688,5.266833508274762,10433.777002848477,0.193,0.979,0.999,0.999,0.999
92691,5.27401939372454,10509.870994338578,0.167,0.985,1.0,1.0,1.0
92692,5.271054146493511,10446.957734172358,0.186,0.978,0.998,0.998,0.998
92694,5.273062832998748,10200.256433983242,0.283,0.954,0.998,0.998,0.998
92701,8.116488037880668,13106.874974752363,0.021,0.977,0.997,0.999,0.999
92703,8.115513046845647,13070.437297382272,0.027,0.971,0.999,1.0,1.0
92704,8.109467741788123,13077.80242970108,0.025,0.964,0.997,0.999,0.999
92705,8.112459123413052,12881.332072175035,0.063,0.916,0.997,1.0,1.0
92706,8.118125869855033,13083.87136499649,0.021,0.963,1.0,1.0,1.0
92707,8.108024382171612,13094.658698144858,0.016,0.972,1.0,1.0,1.0
92708,8.114839057312162,12985.911102859785,0.039,0.945,1.0,1.001,1.001
92780,8.119147537935685,13047.211162923893,0.03,0.96,1.001,1.001,1.001
92782,8.11265307660289,12899.488748698528,0.064,0.913,0.998,0.999,0.999
92801,8.106468553890705,13077.419914091266,0.026,0.975,0.999,1.001,1.001
92802,8.119146876247495,13040.187104624803,0.031,0.965,0.999,1.0,1.0
92804,8.12184805677708,13041.033571330767,0.039,0.96,0.995,0.998,0.998
92805,8.117134764259196,13074.540861502923,0.029,0.97,0.999,1.0,1.0
92806,8.116406381770751,13000.631982598456,0.046,0.951,0.998,0.999,0.999
92807,8.116127279570883,12937.524158123184,0.046,0.924,0.999,0.999,0.999
92808,8.11223569837285,12914.23583186099,0.06,0.915,1.0,1.0,1.0
92821,8.111938495328044,12993.354161708186,0.031,0.946,0.997,0.999,0.999
92823,8.109723575002404,12783.568376031366,0.081,0.889,0.999,1.0,1.0
92831,8.115860333681226,12928.300385178578,0.051,0.942,0.994,1.0,1.0
92832,8.119833263782313,13053.509929531798,0.034,0.962,0.999,1.0,1.0
92833,8.113512111480915,12989.36340445562,0.04,0.947,0.998,1.0,1.0
92835,8.105964989107438,12920.67232221656,0.057,0.925,1.001,1.001,1.001
92840,8.120951643685038,13055.726813910913,0.028,0.966,0.998,1.0,1.0
92841,8.126892302751566,13036.031848770706,0.04,0.969,0.996,1.001,1.001
92843,8.114820129409225,13081.928446626498,0.022,0.97,0.997,0.999,0.999
92844,8.134320576956306,13039.08854906935,0.041,0.957,0.998,1.0,1.0
92845,8.116935869066449,12961.829079428411,0.05,0.942,0.999,1.0,1.0
92860,7.445573504858751,12572.980044991691,0.063,0.949,0.999,0.999,0.999
92861,8.112204657578316,12776.867431492223,0.078,0.883,0.999,1.001,1.001
92865,8.118337366901681,13041.53704189457,0.026,0.946,0.999,0.999,0.999
92866,8.107877735942475,12942.9759807204,0.057,0.947,0.999,1.002,1.002
92867,8.108886230301728,12906.551268293162,0.06,0.93,1.0,1.0,1.0
92868,8.128017516475582,13095.4977754688,0.013,0.967,0.998,0.999,0.999
92869,8.107183142220599,12877.588118332651,0.071,0.92,1.001,1.001,1.001
92870,8.120047500990516,13008.23738467603,0.033,0.942,0.998,0.998,0.998
92879,7.455408372330265,12682.845822988063,0.041,0.974,0.998,1.0,1.0
92880,7.451367348279024,12505.918692185916,0.08,0.937,1.0,1.0,1.0
92881,7.460891242770532,12568.545065712622,0.068,0.945,0.999,1.0,1.0
92882,7.449630328191054,12639.073257676535,0.051,0.965,0.998,0.999,0.999
92883,7.454924260306747,12521.780695383057,0.079,0.936,0.999,1.0,1.0
92886,8.1146257474622,12915.989725873833,0.061,0.924,1.0,1.001,1.001
92887,8.116720173936304,12918.305915795017,0.049,0.916,1.002,1.002,1.002
93001,7.749192943913637,12802.82438836148,0.052,0.964,0.997,1.0,1.0
93003,7.747665998249215,12797.752902503142,0.056,0.953,0.997,0.998,0.998
93004,7.750122814168737,12810.799372238773,0.05,0.955,1.0,1.001,1.001
93010,7.750422964934706,12779.490426121822,0.047,0.953,0.998,1.001,1.001
93012,7.753702799827421,12760.438002967096,0.06,0.942,1.0,1.001,1.001
93013,7.7039660243366415,12639.524503237852,0.086,0.929,0.999,1.0,1.0
93021,7.754412569961486,12778.426212683871,0.053,0.94,1.0,1.001,1.001
93022,7.7557375465097245,12874.620160364322,0.033,0.971,1.0,1.001,1.001
93023,7.745920155624913,12769.86801258096,0.059,0.953,0.997,0.999,0.999
93030,7.751256259261126,12859.815180241407,0.04,0.972,1.0,1.002,1.002
93033,7.745442868560766,12921.302838656029,0.012,0.984,1.001,1.002,1.002
93035,7.7587331174502845,12791.869245862608,0.052,0.95,0.997,0.999,0.999
93036,7.752254064162418,12864.840756997795,0.038,0.965,0.999,1.0,1.0
93041,7.744331731588474,12901.112848420777,0.027,0.982,0.999,1.0,1.0
93060,7.751573676412553,12926.14673697252,0.021,0.979,0.999,0.999,0.999
93063,7.757176382659605,12782.13155191375,0.057,0.946,1.0,1.0,1.0
93065,7.756167652459552,12774.137982827844,0.057,0.951,1.0,1.0,1.0
93066,7.744478546515882,12708.407546561662,0.072,0.928,0.999,0.999,0.999
93101,7.709300330719347,12764.13801532657,0.055,0.953,0.998,1.0,1.0
93103,7.704518934332163,12727.952428562194,0.055,0.949,0.999,1.0,1.0
93105,6.127477786805622,11369.43230872197,0.155,0.951,0.998,0.999,0.999
93108,7.697841637026089,12457.575088066138,0.126,0.882,0.997,0.998,0.998
93109,7.702917255589157,12602.389994005702,0.082,0.923,0.995,0.999,0.999
93110,7.710219122019734,12701.535868432386,0.059,0.937,0.996,1.0,1.0
93111,7.701859105044444,12707.232266200826,0.065,0.934,0.998,0.998,0.998
93117,6.1373474522944536,11324.495121030785,0.142,0.959,1.0,1.0,1.0
93202,8.119779158825377,13114.98717259811,0.026,0.981,0.999,1.001,1.001
93215,6.430544598352821,12001.825184483014,0.03,0.991,0.999,1.0,1.0
93221,8.172158668915905,13112.120533222303,0.024,0.966,0.999,1.0,1.0
93223,8.157845486864643,13205.877266294447,0.004,0.993,1.001,1.001,1.001
93230,6.459505180463374,11976.273656693571,0.043,0.989,0.997,0.999,0.999
93235,8.188237764166121,13156.75166185369,0.018,0.986,0.996,1.001,1.001
93245,6.457180242549588,11928.622275710262,0.055,0.978,0.997,0.998,0.998
93247,8.18883818387257,13117.464798585184,0.031,0.964,1.0,1.0,1.0
93250,6.437311344498603,11945.027914332208,0.037,0.986,0.999,0.999,0.999
93257,8.166073877738881,13111.28800645251,0.027,0.981,0.998,1.001,1.001
93267,8.17114001386417,13104.726363030722,0.026,0.979,0.997,1.001,1.001
93274,6.501169961660064,12001.273927059947,0.043,0.988,1.001,1.002,1.002
93277,8.165936680986285,13066.683552547845,0.036,0.968,0.997,1.0,1.0
93291,6.498315014350214,11965.890533828913,0.054,0.979,0.998,0.998,0.998
93292,6.498701187332673,11974.99323841967,0.049,0.979,0.997,0.998,0.998
93301,6.4372089383807705,11806.586746113668,0.073,0.977,1.0,1.001,1.001
93304,6.437934795093181,11943.734806213208,0.042,0.984,0.999,0.999,0.999
93305,6.442743705455301,11908.754808806547,0.051,0.984,0.999,1.001,1.001
93306,6.43384418822876,11869.799916543021,0.061,0.981,1.0,1.0,1.0
93307,6.4385056682076085,11969.564589635962,0.034,0.987,0.999,0.999,0.999
93308,6.43556160781759,11902.068018302445,0.049,0.984,0.998,0.999,0.999
93309,6.429676417004727,11917.139043301715,0.05,0.981,1.001,1.001,1.001
93311,6.429006576538197,11772.343107160383,0.109,0.961,0.999,0.999,0.999
93312,6.431075465662412,11880.501736617392,0.079,0.977,1.001,1.002,1.002
93313,6.426267632042772,11922.509173115463,0.047,0.984,1.002,1.002,1.002
93314,6.428523748075395,11837.355299427434,0.091,0.962,0.998,0.998,0.998
93401,6.095505883738293,11554.94460386117,0.099,0.979,1.001,1.001,1.001
93405,6.103973705735129,11359.122748170244,0.133,0.964,1.001,1.001,1.001
93420,6.094879219223897,11550.521100704673,0.082,0.977,0.998,0.999,0.999
93422,6.0887360179752354,11602.75789401452,0.069,0.98,1.001,1.001,1.001
93424,6.0922034676375345,11411.599266640862,0.135,0.964,1.0,1.001,1.001
93433,6.086633346847215,11622.38367878524,0.056,0.987,1.002,1.002,1.002
93444,6.089641932766796,11601.318074067778,0.07,0.982,1.001,1.001,1.001
93445,6.0809409263915075,11560.348631502553,0.055,0.98,1.0,1.0,1.0
93446,6.095167943071424,11520.393654768995,0.081,0.974,0.999,0.999,0.999
93449,6.101095925751663,11480.086630825377,0.111,0.978,1.002,1.002,1.002
93454,6.126484967977863,11716.664351809584,0.05,0.987,0.998,0.998,0.998
93455,6.126414201217265,11613.916141666019,0.072,0.981,1.002,1.002,1.002
93458,6.124629203670996,11713.188989117807,0.034,0.992,0.999,0.999,0.999
93465,6.088863700042281,11590.231031721152,0.073,0.979,1.002,1.002,1.002
93534,7.23270837168372,12483.002424016844,0.048,0.975,0.998,1.001,1.001
93535,7.246295909407278,12543.703405609,0.039,0.974,0.999,0.999,0.999
93536,5.7468481897313195,11211.64903949451,0.072,0.981,0.999,0.999,0.999
93543,7.229133906696592,12563.569672131733,0.023,0.986,0.998,1.0,1.0
93550,7.23833355807048,12535.606865699961,0.037,0.982,0.998,1.001,1.001
93551,7.228409211476273,12461.570492256767,0.063,0.961,0.999,1.0,1.0
93552,7.221347125142165,12585.891700969087,0.023,0.983,0.998,0.998,0.998
93611,6.527914847469884,11975.4397674217,0.07,0.978,1.0,1.0,1.0
93612,6.527567880112038,12075.086485481026,0.032,0.986,0.999,0.999,0.999
93616,6.532701084738157,12074.087281267737,0.032,0.99,1.001,1.001,1.001
93618,6.4865976014950215,11963.83758293308,0.049,0.979,1.001,1.001,1.001
93619,6.531734043741128,11891.442146965703,0.097,0.961,1.0,1.001,1.001
93625,6.556500900022958,11779.779320975244,0.103,0.962,0.997,1.0,1.0
93631,6.534072830937118,11990.089663827195,0.058,0.983,1.0,1.001,1.001
93635,6.532096613744758,12030.933765543658,0.048,0.984,1.0,1.0,1.0
93636,6.491313834565062,11888.215399018758,0.091,0.967,0.999,1.0,1.0
93637,6.502200669636272,11961.111255192032,0.057,0.98,0.999,1.0,1.0
93638,6.493347306497084,11940.831262201436,0.045,0.982,0.999,0.999,0.999
93646,6.542156860944345,12023.325316938253,0.042,0.987,1.002,1.002,1.002
93648,6.539652426794866,12044.799592075255,0.043,0.985,0.999,1.0,1.0
93650,6.535461471171645,11967.77997893704,0.04,0.984,1.0,1.0,1.0
93654,6.536776708731304,12054.103602328829,0.04,0.982,1.001,1.001,1.001
93657,6.533195884391745,12077.827816113353,0.033,0.99,1.0,1.001,1.001
93662,6.531632057369777,11975.831257704893,0.051,0.982,1.001,1.001,1.001
93673,6.4955817269912925,12058.830994710925,0.025,0.993,1.001,1.002,1.002
93701,6.542671365233586,11974.861546298262,0.053,0.983,0.999,1.0,1.0
93702,6.541906483567696,12004.77141230262,0.05,0.982,1.0,1.001,1.001
93703,6.525963495292084,11911.004605043692,0.051,0.977,1.0,1.0,1.0
93704,6.533004762344807,11891.904389992036,0.081,0.968,1.0,1.0,1.0
93705,6.550162698583803,11996.195990895649,0.06,0.98,0.998,0.999,0.999
93706,6.566549258130492,11784.517544767821,0.096,0.965,0.994,0.998,0.998
93710,6.5308818555365145,12027.833386805929,0.054,0.985,1.001,1.001,1.001
93711,6.532592620633702,11955.549177076238,0.072,0.978,1.0,1.0,1.0
93720,6.530669248434148,11995.052546432473,0.064,0.976,1.0,1.0,1.0
93721,6.542063161473315,11927.775890086463,0.053,0.978,1.0,1.0,1.0
93722,6.533864170948728,11997.533555777167,0.051,0.983,1.001,1.001,1.001
93723,6.528905728245214,11948.113102142028,0.086,0.971,1.002,1.002,1.002
93725,6.540180365712719,12075.850175787898,0.034,0.99,0.999,1.001,1.001
93726,6.549407464556257,12019.372506403864,0.049,0.985,0.997,1.0,1.0
93727,6.541492075858271,11942.790898623674,0.07,0.975,0.998,1.0,1.0
93728,6.546983863870771,11954.343305418524,0.066,0.975,0.997,0.999,0.999
93730,6.532821151503641,11773.850962480443,0.135,0.947,0.999,0.999,0.999
93737,6.5255542263153,12041.05135143019,0.041,0.983,1.0,1.0,1.0
93901,6.5691300249862286,12027.851245661972,0.056,0.981,1.001,1.001,1.001
93905,6.574577930279074,12093.082252598804,0.04,0.981,0.997,0.998,0.998
93906,6.569443767105197,12041.546544140427,0.051,0.982,1.001,1.001,1.001
93907,6.568197675334974,12015.912905966095,0.065,0.975,1.0,1.0,1.0
93908,6.5704903155506615,11802.244710055704,0.143,0.948,1.001,1.001,1.001
93923,6.573987377417177,11811.974266569856,0.12,0.946,1.0,1.001,1.001
93924,6.5709178905910175,11752.732540042653,0.16,0.943,1.0,1.0,1.0
93933,6.564936588546566,11987.133205443522,0.07,0.973,0.999,0.999,0.999
93940,6.56882218705226,11994.443532380192,0.082,0.973,1.0,1.0,1.0
93950,6.576793770096547,11939.117826046782,0.088,0.961,0.999,0.999,0.999
93953,6.572390512537055,11705.151703904803,0.161,0.937,0.998,0.998,0.998
93955,6.5783349405699125,12049.303646953003,0.046,0.98,0.998,0.999,0.999
94002,6.6359652479529645,11721.786305840353,0.184,0.924,0.998,0.998,0.998
94005,6.629349302793809,11811.248376402855,0.14,0.931,1.0,1.0,1.0
94010,6.638644674046109,11719.322160119284,0.18,0.93,1.0,1.0,1.0
94014,6.637889895200058,11985.01974996248,0.082,0.965,0.998,0.999,0.999
94015,6.642329156348147,11960.525727275903,0.107,0.957,1.0,1.001,1.001
94018,6.629777584546666,11689.600838674754,0.199,0.92,1.0,1.0,1.0
94019,6.636474738784733,11832.472371316231,0.135,0.943,0.999,0.999,0.999
94022,6.461577488624029,11327.835003661552,0.267,0.911,0.999,0.999,0.999
94024,6.467773934538323,11391.571658620549,0.254,0.905,1.001,1.001,1.001
94025,6.636332096076912,11673.379036954853,0.186,0.921,1.0,1.0,1.0
94027,6.637776551447574,11508.691286466292,0.262,0.899,1.001,1.001,1.001
94028,6.634423038187067,11629.36960046578,0.209,0.913,0.999,0.999,0.999
94030,6.627480659829081,11825.939022036506,0.139,0.942,1.001,1.001,1.001
94037,6.628800451404377,11794.272948881951,0.154,0.932,1.0,1.0,1.0
94038,6.628061120671673,11955.98265230408,0.102,0.959,1.001,1.001,1.001
94040,6.463207102217916,11687.011672806337,0.157,0.939,1.001,1.001,1.001
94041,6.462847570109517,11641.97921432028,0.162,0.939,1.001,1.001,1.001
94043,6.470469177570955,11596.457591183305,0.18,0.938,0.999,0.999,0.999
94044,6.637866463310984,11866.253517665886,0.132,0.951,0.999,1.0,1.0
