,income,energy_consumptions,energy_ratios,npv,payback_periods,ov_multiplier,portion_of_income_spent_on_electricity,npv_energy_consumptions,npv_actual,installation_cost,solar_installation_right_sized,installation_cost_right_sized,npv_actual_right_sized,payback_period,multiplier,multiplier_right_sized,ov_multiplier_right_sized,ov_multiplier_check
973,5496017.507335846,[13938.76819891],[0.46719625],[13899.91720104],9.159539109461608,[0.9205226],[0.00037003],[29751.7739102],[-1200.11092396],15100.028125,[14206.82422068],[32320.52510205],[-2568.75119185],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.97031248]
2,8484.141059110107,[7181.14907208],[0.90683819],[13899.91720104],9.292985166143826,[0.9205226],[0.12349272],[15327.89128558],[-1200.11092396],15100.028125,[7319.24952862],[16651.29267762],[-1323.40139204],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.01509025]
0,8457.826378909629,[7175.88140955],[0.90750388],[13899.91720104],9.321898260572512,[0.9205226],[0.12378607],[15316.647659],[-1200.11092396],15100.028125,[7313.88056384],[16639.07828273],[-1322.43062373],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.01434564]
15,8265.37081932523,[7589.06516355],[0.85809518],[13899.91720104],9.538954601460771,[0.9205226],[0.13396188],[16198.57276579],[-1200.11092396],15100.028125,[7735.01024188],[17597.14830028],[-1398.57553449],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.07275117]
12,8247.319099267701,[7051.23035592],[0.92354666],[13899.91720104],9.55983345142819,[0.9205226],[0.12474048],[15050.58469617],[-1200.11092396],15100.028125,[7186.83234964],[16350.04359543],[-1299.45889926],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[0.99672561]
44,8191.534831367607,[7448.99673536],[0.87423051],[13899.91720104],9.624935818849329,[0.9205226],[0.1326746],[15899.60199965],[-1200.11092396],15100.028125,[7592.24816206],[17272.3645687],[-1372.76256904],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.05295181]
937,5083226.219006723,[13912.12873835],[0.46809085],[13899.91720104],9.903353723762693,[0.9205226],[0.00039931],[29694.91298846],[-1200.11092396],15100.028125,[14179.67245747],[32258.75484075],[-2563.8418523],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.96654687]
6,7943.385528584839,[7770.47079334],[0.83806251],[13899.91720104],9.92561631637541,[0.9205226],[0.14272399],[16585.77622643],[-1200.11092396],15100.028125,[7919.90447775],[18017.78268689],[-1432.00646046],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.09839373]
13,7935.100317439189,[7452.13824432],[0.87386197],[13899.91720104],9.935979868648484,[0.9205226],[0.13701994],[15906.30743179],[-1200.11092396],15100.028125,[7595.45008529],[17279.64894403],[-1373.34151223],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.05339588]
936,5050131.056911177,[14121.55654856],[0.4611489],[13899.91720104],9.968253642811113,[0.9205226],[0.00040798],[30141.92873411],[-1200.11092396],15100.028125,[14393.12776745],[32744.36567095],[-2602.43693684],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.9961505]
981,5041211.97685921,[14227.80852602],[0.45770508],[13899.91720104],9.985889809000248,[0.9205226],[0.00041177],[30368.71956425],[-1200.11092396],15100.028125,[14501.42307342],[32990.73749202],[-2622.01792778],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[2.01116974]
5,7879.9073520487,[7055.03151898],[0.92304906],[13899.91720104],10.005574112401659,[0.9205226],[0.13062706],[15058.69813507],[-1200.11092396],15100.028125,[7190.70661275],[16358.85754401],[-1300.15940895],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[0.99726292]
34,7852.6429412055895,[7916.34331342],[0.82261973],[13899.91720104],10.040313509743953,[0.9205226],[0.14708354],[16897.13560735],[-1200.11092396],15100.028125,[8068.58226778],[18356.02465919],[-1458.88905184],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.11901352]
46,7829.238312671627,[7835.49165941],[0.83110805],[13899.91720104],10.070327899225465,[0.9205226],[0.14601653],[16724.56080762],[-1200.11092396],15100.028125,[7986.1757581],[18168.54984967],[-1443.98904205],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.10758475]
930,4986132.825938956,[14198.29959168],[0.45865635],[13899.91720104],10.096198609640627,[0.9205226],[0.00041546],[30305.73385918],[-1200.11092396],15100.028125,[14471.34665367],[32922.3136371],[-2616.57977792],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[2.0069985]
10,7786.906735005724,[6413.25246963],[1.01541928],[13899.91720104],10.125072726933595,[0.9205226],[0.12016242],[13688.84501002],[-1200.11092396],15100.028125,[6536.58553028],[14870.73208138],[-1181.88707136],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[0.90654434]
964,4969910.45315269,[13286.12553309],[0.49014592],[13899.91720104],10.129153790445923,[0.9205226],[0.00039004],[28358.73280638],[-1200.11092396],15100.028125,[13541.63060386],[30807.20962379],[-2448.47681741],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.87805828]
971,4789582.5238441955,[13504.86930808],[0.48220683],[13899.91720104],10.510516742140585,[0.9205226],[0.00041138],[28825.63312676],[-1200.11092396],15100.028125,[13764.58103365],[31314.42185155],[-2488.78872479],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.90897877]
35,7413.900653481872,[6499.81384524],[1.00189642],[13899.91720104],10.634482534204727,[0.9205226],[0.12791146],[13873.6069947],[-1200.11092396],15100.028125,[6624.81156503],[15071.44631045],[-1197.83931575],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[0.91878021]
954,4702014.123976498,[13348.31461741],[0.48786236],[13899.91720104],10.706260333849222,[0.9205226],[0.00041419],[28491.47305644],[-1200.11092396],15100.028125,[13605.01564454],[30951.41059134],[-2459.93753489],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.88684901]
1,7196.595056851251,[5872.12472906],[1.10899215],[13899.91720104],10.955597249385658,[0.9205226],[0.11904838],[12533.82829949],[-1200.11092396],15100.028125,[5985.0513788],[13615.99188678],[-1082.16358729],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[0.83005331]
952,4566623.386008503,[13903.33003233],[0.46838709],[13899.91720104],11.023678339441378,[0.9205226],[0.0004442],[29676.13248301],[-1200.11092396],15100.028125,[14170.70454381],[32238.35283718],[-2562.22035417],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.96530313]
158,24799.88328329979,[8094.0989611],[0.80455407],[13899.91720104],11.387799290755343,[0.9205226],[0.04761833],[17276.54831912],[-1200.11092396],15100.028125,[8249.75632884],[18768.19564811],[-1491.64732899],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.14414014]
976,4400994.42486586,[13737.84286223],[0.47402931],[13899.91720104],11.438548301788122,[0.9205226],[0.00045543],[29322.90637294],[-1200.11092396],15100.028125,[14002.03489504],[31854.62938621],[-2531.72301327],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.94191071]
135,24665.59870557377,[8407.21272826],[0.77458968],[13899.91720104],11.449796805481885,[0.9205226],[0.04972968],[17944.87782111],[-1200.11092396],15100.028125,[8568.89157721],[19494.22833815],[-1549.35051704],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.18840029]
17,6871.0964952932045,[7471.07231994],[0.87164733],[13899.91720104],11.474587362263144,[0.9205226],[0.15863981],[15946.72150061],[-1200.11092396],15100.028125,[7614.74828154],[17323.55234049],[-1376.83083988],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.0560723]
121,24588.66774923429,[8557.53858724],[0.76098287],[13899.91720104],11.485619967074927,[0.9205226],[0.05077725],[18265.74268558],[-1200.11092396],15100.028125,[8722.10834814],[19842.79649203],[-1577.05380645],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.20964958]
944,4374232.09265344,[13811.88147795],[0.47148828],[13899.91720104],11.508531380691137,[0.9205226],[0.00046069],[29480.93899995],[-1200.11092396],15100.028125,[14077.4973451],[32026.30646011],[-2545.36746016],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.95237643]
153,24400.702967765425,[8517.03994138],[0.76460135],[13899.91720104],11.574096600309538,[0.9205226],[0.05092624],[18179.29985663],[-1200.11092396],15100.028125,[8680.83087408],[19748.89023852],[-1569.59038189],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.2039249]
8,6804.47122615158,[8404.87785023],[0.77480486],[13899.91720104],11.586939585660266,[0.9205226],[0.18021557],[17939.89411219],[-1200.11092396],15100.028125,[8566.5117972],[19488.81433864],[-1548.92022645],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.18807024]
154,24332.109771317177,[8429.12830548],[0.77257576],[13899.91720104],11.606724444309808,[0.9205226],[0.05054267],[17991.6557924],[-1200.11092396],15100.028125,[8591.22861222],[19545.0450928],[-1553.3893004],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.19149816]
23,6792.528989480754,[8275.61143441],[0.78690744],[13899.91720104],11.607311081319217,[0.9205226],[0.17775584],[17663.9798332],[-1200.11092396],15100.028125,[8434.75946293],[19189.07777816],[-1525.09794496],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.16979781]
939,4328371.729110733,[13622.49679582],[0.47804307],[13899.91720104],11.630467634320071,[0.9205226],[0.00045918],[29076.70455366],[-1200.11092396],15100.028125,[13884.47061198],[31587.17064226],[-2510.4660886],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.92560599]
152,24271.912351457733,[8131.93921196],[0.80081024],[13899.91720104],11.635510592448856,[0.9205226],[0.0488816],[17357.31690442],[-1200.11092396],15100.028125,[8288.3242844],[18855.937747],[-1498.62084258],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.14948904]
961,4314367.905855255,[13600.63787313],[0.47881138],[13899.91720104],11.668218474462499,[0.9205226],[0.00045994],[29030.04750932],[-1200.11092396],15100.028125,[13862.19132102],[31536.48525532],[-2506.437746],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.92251612]
155,24203.19468328157,[8534.5293027],[0.76303449],[13899.91720104],11.668546113850681,[0.9205226],[0.05144725],[18216.63023737],[-1200.11092396],15100.028125,[8698.65657277],[19789.44370304],[-1572.81346568],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.20639711]
131,24048.563629474513,[8560.34146534],[0.7607337],[13899.91720104],11.743574278101189,[0.9205226],[0.05193465],[18271.72532296],[-1200.11092396],15100.028125,[8724.96512831],[19849.29566691],[-1577.57034395],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.21004578]
122,23986.26677233978,[8713.57463199],[0.74735576],[13899.91720104],11.774074554613483,[0.9205226],[0.0530016],[18598.79572579],[-1200.11092396],15100.028125,[8881.14511727],[20204.60514179],[-1605.809416],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.23170603]
136,23918.868075382507,[8758.95635609],[0.74348358],[13899.91720104],11.807251596284425,[0.9205226],[0.05342777],[18695.66130068],[-1200.11092396],15100.028125,[8927.3995759],[20309.83403517],[-1614.17273449],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.23812096]
40,6663.662535391841,[7901.36993083],[0.82417863],[13899.91720104],11.831781185051534,[0.9205226],[0.17299944],[16865.17548813],[-1200.11092396],15100.028125,[8053.32093253],[18321.3051215],[-1456.12963337],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.11689696]
157,23742.02975253728,[8543.04857875],[0.76227358],[13899.91720104],11.895195828157666,[0.9205226],[0.05249891],[18234.8143101],[-1200.11092396],15100.028125,[8707.33968275],[19809.19777825],[-1574.38346815],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.20760135]
186,29980.975765530846,[8208.49618838],[0.79334145],[13899.91720104],11.918800460054282,[0.9205226],[0.03994598],[17520.72487715],[-1200.11092396],15100.028125,[8366.35352567],[19033.45427091],[-1512.72939375],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.16031074]
26,6608.4513255504935,[7109.87881091],[0.91592844],[13899.91720104],11.930631418127945,[0.9205226],[0.15697041],[15175.76760676],[-1200.11092396],15100.028125,[7246.60867126],[16486.03472712],[-1310.26712037],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.00501585]
137,23629.161950739068,[8864.06868234],[0.73466717],[13899.91720104],11.952014796510518,[0.9205226],[0.05473184],[18920.01958838],[-1200.11092396],15100.028125,[9034.53331406],[20553.56328948],[-1633.5437011],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.2529791]
129,23567.350356139355,[8202.59718677],[0.79391199],[13899.91720104],11.983362108876467,[0.9205226],[0.05078038],[17508.13368115],[-1200.11092396],15100.028125,[8360.34108054],[19019.77595822],[-1511.64227707],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.15947689]
32,6531.864719835476,[7095.77068082],[0.91774953],[13899.91720104],12.070518969928678,[0.9205226],[0.15849577],[15145.65433629],[-1200.11092396],15100.028125,[7232.22922816],[16453.32149406],[-1307.66715777],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.0030216]
128,23377.22140150003,[8408.11532047],[0.77450653],[13899.91720104],12.080823824779067,[0.9205226],[0.05247604],[17946.80437007],[-1200.11092396],15100.028125,[8569.81152714],[19496.32122425],[-1549.51685418],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.18852788]
140,23369.40081688736,[8488.93974782],[0.76713234],[13899.91720104],12.084866680034652,[0.9205226],[0.05299821],[18119.3210555],[-1200.11092396],15100.028125,[8652.19028656],[19683.73290191],[-1564.41184641],[1.08633943],[0.9205226],[0.9205226],[0.9205226],[1.1999528]
