,income,energy_consumptions,energy_ratios,npv,payback_periods,ov_multiplier,portion_of_income_spent_on_electricity,npv_energy_consumptions,npv_actual,installation_cost,solar_installation_right_sized,installation_cost_right_sized,npv_actual_right_sized,payback_period,multiplier,multiplier_right_sized,ov_multiplier_right_sized,ov_multiplier_check
976,4762927.389098899,[10596.58307195],[0.73481816],[12633.11509477],1.4195819972918167e-09,[0.83662858],[0.00024673],[17192.1650002],[-2466.91303023],15100.028125,[9032.67684274],[20549.33981724],[-3357.17481704],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.13855185]
969,4413437.680298973,[10786.97875532],[0.72184825],[12633.11509477],1.531995343710141e-09,[0.83662858],[0.00027105],[17501.06778344],[-2466.91303023],15100.028125,[9194.97280819],[20918.56313863],[-3417.49535519],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.15900895]
956,4232349.289282202,[10815.19038988],[0.71996529],[12633.11509477],1.597544416547819e-09,[0.83662858],[0.00028339],[17546.83905453],[-2466.91303023],15100.028125,[9219.02080333],[20973.27232758],[-3426.43327305],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.16204016]
941,4063802.731494811,[10719.86360452],[0.72636761],[12633.11509477],1.663802704686367e-09,[0.83662858],[0.00029254],[17392.17846141],[-2466.91303023],15100.028125,[9137.76290719],[20788.41061387],[-3396.23215246],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.15179775]
962,3983870.027978633,[10726.91835848],[0.7258899],[12633.11509477],1.6971853821756193e-09,[0.83662858],[0.00029861],[17403.62427307],[-2466.91303023],15100.028125,[9143.77647895],[20802.09148962],[-3398.46721655],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.15255575]
930,3687149.3526665065,[10623.08162939],[0.73298521],[12633.11509477],1.8337651473442933e-09,[0.83662858],[0.00031952],[17235.15693153],[-2466.91303023],15100.028125,[9055.26458678],[20600.72693493],[-3365.5700034],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.141399]
972,3517752.741822944,[10794.70232119],[0.72133177],[12633.11509477],1.9220697053508904e-09,[0.83662858],[0.00034031],[17513.59869251],[-2466.91303023],15100.028125,[9201.55648466],[20933.54100259],[-3419.94231009],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.15983881]
922,3365860.140251778,[10712.75453025],[0.72684963],[12633.11509477],2.0088077621273768e-09,[0.83662858],[0.00035297],[17380.64451909],[-2466.91303023],15100.028125,[9131.70303203],[20774.62439787],[-3393.97987878],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.15103392]
964,3328130.861311449,[10909.80604444],[0.71372137],[12633.11509477],2.031580565106925e-09,[0.83662858],[0.00036354],[17700.345891],[-2466.91303023],15100.028125,[9299.67252154],[21156.75498651],[-3456.4090955],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.17220615]
971,3200643.819431481,[10779.55882607],[0.72234512],[12633.11509477],2.1125018456986286e-09,[0.83662858],[0.0003735],[17489.02950213],[-2466.91303023],15100.028125,[9188.64795586],[20904.17409958],[-3415.14459745],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.15821172]
39,9995.724665252703,[6042.88037706],[1.28855136],[12633.11509477],2.2053165339979736e-09,[0.83662858],[0.06704421],[9804.12231126],[-2466.91303023],15100.028125,[5151.03644964],[11718.60792294],[-1914.48561168],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[0.64927841]
924,3060436.5219944036,[10674.67912752],[0.72944223],[12633.11509477],2.209281560777713e-09,[0.83662858],[0.00038681],[17318.87002049],[-2466.91303023],15100.028125,[9099.24702181],[20700.78697462],[-3381.91695413],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.1469429]
33,9828.453361949481,[6853.87566139],[1.13608155],[12633.11509477],2.2428490080560092e-09,[0.83662858],[0.07733616],[11119.90161936],[-2466.91303023],15100.028125,[5842.3402666],[13291.32410652],[-2171.42248716],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[0.73641595]
8,9791.786220485588,[6475.41716333],[1.20248032],[12633.11509477],2.251247767997121e-09,[0.83662858],[0.0733394],[10505.88095815],[-2466.91303023],15100.028125,[5519.73690586],[12557.40146084],[-2051.52050269],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[0.69575241]
31,9748.298929813496,[6033.49408624],[1.29055595],[12633.11509477],2.261290614114855e-09,[0.83662858],[0.0686391],[9788.89375509],[-2466.91303023],15100.028125,[5143.03544299],[11700.40563279],[-1911.5118777],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[0.6482699]
36,9664.361065226436,[6464.79542344],[1.20445601],[12633.11509477],2.280930599011789e-09,[0.83662858],[0.0741845],[10488.6479781],[-2466.91303023],15100.028125,[5510.682785],[12536.80333586],[-2048.15535777],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[0.69461116]
943,2948831.7664704733,[10716.4557896],[0.72659859],[12633.11509477],2.2928964794983036e-09,[0.83662858],[0.00040303],[17386.6495361],[-2466.91303023],15100.028125,[9134.8580377],[20781.80203577],[-3395.15249967],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.1514316]
21,9560.154036995318,[6476.50980735],[1.20227745],[12633.11509477],2.305793064449547e-09,[0.83662858],[0.07512901],[10507.65369151],[-2466.91303023],15100.028125,[5520.66829103],[12559.5203621],[-2051.86667059],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[0.69586981]
975,2919082.982893332,[10923.98007022],[0.7127953],[12633.11509477],2.3162637087045713e-09,[0.83662858],[0.00041502],[17723.34218974],[-2466.91303023],15100.028125,[9311.754661],[21184.24185377],[-3460.89966403],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.17372908]
901,199968.87807192802,[10736.67642584],[0.72523017],[12633.11509477],2.389340337111204e-09,[0.83662858],[0.00595441],[17419.45600893],[-2466.91303023],15100.028125,[9152.09439318],[20821.0147445],[-3401.55873556],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.15360421]
864,199883.95241967967,[11204.46323594],[0.69495178],[12633.11509477],2.3903555075844515e-09,[0.83662858],[0.00621648],[18178.40518806],[-2466.91303023],15100.028125,[9550.8424668],[21728.16661197],[-3549.76142391],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.20386565]
893,199475.94580483332,[11021.02730938],[0.70651868],[12633.11509477],2.395244722948208e-09,[0.83662858],[0.00612721],[17880.7940907],[-2466.91303023],15100.028125,[9394.4790962],[21372.43994386],[-3491.64585317],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.18415634]
879,198290.9717105598,[10741.41569435],[0.72491019],[12633.11509477],2.4095585513673958e-09,[0.83662858],[0.00600745],[17427.1451183],[-2466.91303023],15100.028125,[9156.13421249],[20830.20533342],[-3403.06021512],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[1.15411342]
40,9112.688747264227,[6013.32626795],[1.29488429],[12633.11509477],2.4190156697924113e-09,[0.83662858],[0.07318124],[9756.17297545],[-2466.91303023],15100.028125,[5125.84411027],[11661.29535087],[-1905.12237542],[1.19527353],[0.83662858],[0.83662858],[0.83662858],[0.64610297]
