,income,energy_consumptions,energy_ratios,npv,payback_periods,ov_multiplier,portion_of_income_spent_on_electricity,npv_energy_consumptions,npv_actual,installation_cost,solar_installation_right_sized,installation_cost_right_sized,npv_actual_right_sized,payback_period,multiplier,multiplier_right_sized,ov_multiplier_right_sized,ov_multiplier_check
960,6520433.665522991,[10536.38956775],[0.62324168],[22297.5232653],8.570159619132197e-10,[2.49503678],[0.00037505],[35776.68831585],[13360.77192601],8936.751339285714,[10649.76113199],[14339.142667],[21437.54564885],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[4.00332145]
982,6338737.620275062,[10343.0574663],[0.63489129],[22297.5232653],8.815818014103316e-10,[2.49503678],[0.00037872],[35120.22223791],[13360.77192601],8936.751339285714,[10454.34877689],[14076.03388889],[21044.18834902],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.92986455]
883,6242218.41264759,[10378.98149179],[0.63269379],[22297.5232653],8.952131054285506e-10,[2.49503678],[0.00038591],[35242.20355367],[13360.77192601],8936.751339285714,[10490.65934494],[14124.92347515],[21117.28007853],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.94351395]
899,6234149.28805613,[10424.57759352],[0.62992645],[22297.5232653],8.963718178285651e-10,[2.49503678],[0.00038811],[35397.0267509],[13360.77192601],8936.751339285714,[10536.74606078],[14186.97594612],[21210.05080478],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.96083827]
897,5925490.397689467,[10601.7911577],[0.61939695],[22297.5232653],9.430638402736264e-10,[2.49503678],[0.00041527],[35998.76175796],[13360.77192601],8936.751339285714,[10715.86644312],[14428.14874662],[21570.61301133],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[4.02817091]
967,5891950.728505859,[10835.55584367],[0.60603417],[22297.5232653],9.484321895146973e-10,[2.49503678],[0.00042684],[36792.51812539],[13360.77192601],8936.751339285714,[10952.14643738],[14746.28288176],[22046.23524363],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[4.11699025]
984,5736457.8009508755,[10360.23639391],[0.63383854],[22297.5232653],9.741404755079417e-10,[2.49503678],[0.00041918],[35178.55390217],[13360.77192601],8936.751339285714,[10471.71254979],[14099.41296882],[21079.14093335],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.93639171]
942,5565025.241498217,[10384.51895558],[0.63235641],[22297.5232653],1.004149215403216e-09,[2.49503678],[0.00043311],[35261.0062104],[13360.77192601],8936.751339285714,[10496.25639184],[14132.45949902],[21128.54671138],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.94561792]
934,5495881.77416358,[10053.44939016],[0.6531805],[22297.5232653],1.0167823762548067e-09,[2.49503678],[0.00042457],[34136.84763818],[13360.77192601],8936.751339285714,[10161.62451751],[13681.90158251],[20454.94605567],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.8198274]
969,5455905.83260843,[10520.58282482],[0.62417807],[22297.5232653],1.0242324375451858e-09,[2.49503678],[0.00044756],[35723.01595384],[13360.77192601],8936.751339285714,[10633.78430849],[14317.63101535],[21405.38493849],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.99731565]
941,5258153.220627195,[10358.76736163],[0.63392843],[22297.5232653],1.0627525474206274e-09,[2.49503678],[0.00045725],[35173.56575043],[13360.77192601],8936.751339285714,[10470.22771072],[14097.41373908],[21076.15201135],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.93583355]
971,5249576.361113652,[10311.77398413],[0.6368174],[22297.5232653],1.0644888931121402e-09,[2.49503678],[0.00045592],[35013.99805326],[13360.77192601],8936.751339285714,[10422.72868442],[14033.45969295],[20980.53836031],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.91797833]
980,5126908.8739576405,[10343.12635668],[0.63488706],[22297.5232653],1.0899580755832443e-09,[2.49503678],[0.00046824],[35120.45615767],[13360.77192601],8936.751339285714,[10454.41840854],[14076.12764292],[21044.32851475],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.92989072]
919,5123766.118231144,[9955.51520571],[0.65960596],[22297.5232653],1.0906266213178927e-09,[2.49503678],[0.00045097],[33804.30860573],[13360.77192601],8936.751339285714,[10062.63656112],[13548.6213698],[20255.68723593],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.78261712]
884,4840574.771338948,[10301.49919076],[0.63745257],[22297.5232653],1.1544322717700324e-09,[2.49503678],[0.00049395],[34979.10962422],[13360.77192601],8936.751339285714,[10412.34333427],[14019.47656078],[20959.63306344],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.9140744]
966,4808411.416995104,[10542.92536729],[0.62285532],[22297.5232653],1.1621542429166097e-09,[2.49503678],[0.0005089],[35798.88085735],[13360.77192601],8936.751339285714,[10656.36725673],[14348.0373421],[21450.84351525],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[4.00580474]
944,4750362.946431304,[9934.34377604],[0.66101166],[22297.5232653],1.1763555317699636e-09,[2.49503678],[0.00048539],[33732.42025766],[13360.77192601],8936.751339285714,[10041.23732684],[13519.80882936],[20212.61142831],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.77457299]
920,4666028.272240588,[10252.57348277],[0.64049452],[22297.5232653],1.1976172033064342e-09,[2.49503678],[0.00050999],[34812.98062964],[13360.77192601],8936.751339285714,[10362.8911856],[13952.89277489],[20860.08785474],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.89548498]
968,4602716.749503853,[10419.521232],[0.63023214],[22297.5232653],1.214090728166554e-09,[2.49503678],[0.00052542],[35379.85769418],[13360.77192601],8936.751339285714,[10531.6352928],[14180.09466209],[21199.76303208],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.9589171]
914,4532533.872934856,[10583.88877326],[0.62044465],[22297.5232653],1.2328900095634967e-09,[2.49503678],[0.00054198],[35937.97357012],[13360.77192601],8936.751339285714,[10697.771429],[14403.78510262],[21534.18846751],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[4.02136886]
890,4502238.388834368,[9982.45191361],[0.65782607],[22297.5232653],1.2411861050734574e-09,[2.49503678],[0.00051462],[33895.77316258],[13360.77192601],8936.751339285714,[10089.86310803],[13585.27997045],[20310.49319212],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.79285177]
935,4351444.861369936,[10440.11005204],[0.62898926],[22297.5232653],1.2841977568320282e-09,[2.49503678],[0.00055686],[35449.76777036],[13360.77192601],8936.751339285714,[10552.44564857],[14208.11431968],[21241.65345068],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.96673986]
943,4103726.694111047,[10243.91014869],[0.64103619],[22297.5232653],1.3617173234193731e-09,[2.49503678],[0.00057938],[34783.56396833],[13360.77192601],8936.751339285714,[10354.13463403],[13941.10270367],[20842.46126466],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.89219333]
923,4080534.7072915505,[10741.90648265],[0.61131766],[22297.5232653],1.3694567331982412e-09,[2.49503678],[0.000611],[36474.52836443],[13360.77192601],8936.751339285714,[10857.48940913],[14618.83395444],[21855.69440999],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[4.08140799]
979,4028695.6855950966,[10390.80755357],[0.6319737],[22297.5232653],1.3870781429161439e-09,[2.49503678],[0.00059863],[35282.35937021],[13360.77192601],8936.751339285714,[10502.61265516],[14141.01775355],[21141.34161666],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.94800728]
924,3917270.077466309,[10871.47531884],[0.60403183],[22297.5232653],1.4265331772998204e-09,[2.49503678],[0.00064414],[36914.4839904],[13360.77192601],8936.751339285714,[10988.45240615],[14795.16627543],[22119.31771498],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[4.13063792]
901,3904243.8541348665,[10639.14334178],[0.61722236],[22297.5232653],1.431292700641975e-09,[2.49503678],[0.00063248],[36125.5924374],[13360.77192601],8936.751339285714,[10753.62053674],[14478.98193697],[21646.61050043],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[4.04236294]
881,3823736.8930817023,[10167.45856092],[0.6458563],[22297.5232653],1.4614278874836081e-09,[2.49503678],[0.00061716],[34523.96986266],[13360.77192601],8936.751339285714,[10276.86042708],[13837.05850361],[20686.91135905],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.8631454]
927,3774280.730688961,[10696.65201193],[0.61390397],[22297.5232653],1.4805776593437093e-09,[2.49503678],[0.00065779],[36320.86518756],[13360.77192601],8936.751339285714,[10811.74800026],[14557.24641463],[21763.61877293],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[4.06421347]
952,3682539.829848131,[9931.82590443],[0.66117924],[22297.5232653],1.5174624004487637e-09,[2.49503678],[0.00062597],[33723.87073439],[13360.77192601],8936.751339285714,[10038.69236293],[13516.38221723],[20207.48851716],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.77361632]
889,3669832.9333025,[10225.06924311],[0.64221737],[22297.5232653],1.5227166553657677e-09,[2.49503678],[0.00064669],[34719.58899832],[13360.77192601],8936.751339285714,[10335.09100028],[13915.46181109],[20804.12718723],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.88503469]
894,3591947.715881157,[10277.11310756],[0.63896515],[22297.5232653],1.5557341509294994e-09,[2.49503678],[0.00066407],[34896.30580492],[13360.77192601],8936.751339285714,[10387.69485678],[13986.28914645],[20910.01665847],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.90480886]
2,9892.863811174255,[6182.98228938],[1.06206306],[22297.5232653],1.582150414214798e-09,[2.49503678],[0.14506115],[20994.53791139],[13360.77192601],8936.751339285714,[6249.51118614],[8414.52041848],[12580.01749292],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[2.34923599]
34,9885.151990870658,[5840.88651448],[1.1242672],[22297.5232653],1.5833847158926027e-09,[2.49503678],[0.13714202],[19832.93944981],[13360.77192601],8936.751339285714,[5903.7344603],[7948.95675547],[11883.98269433],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[2.21925605]
886,3489757.1196518326,[10442.15972184],[0.6288658],[22297.5232653],1.6012907312320476e-09,[2.49503678],[0.0006945],[35456.72749762],[13360.77192601],8936.751339285714,[10554.51737282],[14210.90374841],[21245.82374921],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.96751864]
887,3455942.2467630724,[10286.53802078],[0.63837971],[22297.5232653],1.6169586558292476e-09,[2.49503678],[0.00069084],[34928.30843544],[13360.77192601],8936.751339285714,[10397.22118207],[13999.115663],[20929.19277244],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.90838987]
28,9624.595794544663,[5190.40759844],[1.26516405],[22297.5232653],1.6262499652704039e-09,[2.49503678],[0.12516823],[17624.21498251],[13360.77192601],8936.751339285714,[5246.25639035],[7063.70949701],[10560.50548551],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[1.97210533]
965,3426614.454824334,[10226.26701183],[0.64214215],[22297.5232653],1.6307979212782499e-09,[2.49503678],[0.00069267],[34723.65606494],[13360.77192601],8936.751339285714,[10336.301657],[13917.09187389],[20806.56419106],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.88548979]
8,9548.253538136987,[5481.12651341],[1.19805976],[22297.5232653],1.6392525098023195e-09,[2.49503678],[0.13323583],[18611.36147531],[13360.77192601],8936.751339285714,[5540.10344119],[7459.35356189],[11152.00791342],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[2.08256454]
14,9461.470174246382,[5803.88362927],[1.13143501],[22297.5232653],1.6542882119127573e-09,[2.49503678],[0.14237548],[19707.29482719],[13360.77192601],8936.751339285714,[5866.333424],[7898.5989316],[11808.69589559],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[2.20519673]
945,3216928.8227889584,[10852.21374313],[0.60510392],[22297.5232653],1.7370964785925348e-09,[2.49503678],[0.00078298],[36849.08061992],[13360.77192601],8936.751339285714,[10968.98357587],[14768.95288608],[22080.12773384],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[4.12331945]
21,8867.437003426689,[5288.91608815],[1.24159979],[22297.5232653],1.7651096444859377e-09,[2.49503678],[0.1384343],[17958.70408907],[13360.77192601],8936.751339285714,[5345.82483153],[7197.77129102],[10760.93279805],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[2.00953382]
39,8825.383324195682,[4631.03463525],[1.41798057],[22297.5232653],1.7735205374828754e-09,[2.49503678],[0.12179223],[15724.84404262],[13360.77192601],8936.751339285714,[4680.86457341],[6302.44980063],[9422.39424199],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[1.7595705]
26,8729.812684517303,[5550.25432498],[1.18313806],[22297.5232653],1.7929363598350082e-09,[2.49503678],[0.14756491],[18846.08743645],[13360.77192601],8936.751339285714,[5609.97506809],[7553.43071668],[11292.65671977],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[2.10882979]
917,3114313.0324913473,[10039.77148706],[0.65407038],[22297.5232653],1.7943333478841785e-09,[2.49503678],[0.00074823],[34090.40382811],[13360.77192601],8936.751339285714,[10147.79944016],[13663.28710336],[20427.11672475],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.81463046]
911,3099155.9324134034,[10663.2898805],[0.61582468],[22297.5232653],1.8031089276614417e-09,[2.49503678],[0.00079859],[36207.58287484],[13360.77192601],8936.751339285714,[10778.02689225],[14511.84335135],[21695.73952349],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[4.05153747]
962,3083319.6592990453,[10370.60154651],[0.63320504],[22297.5232653],1.8123698958997705e-09,[2.49503678],[0.00078066],[35213.74914923],[13360.77192601],8936.751339285714,[10482.18923144],[14113.51907233],[21100.23007689],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.94032997]
987,2970701.5253488934,[9990.0054685],[0.65732868],[22297.5232653],1.8810761304245238e-09,[2.49503678],[0.00078052],[33921.42152888],[13360.77192601],8936.751339285714,[10097.49793918],[13595.55972526],[20325.86180362],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.79572176]
23,7810.577635036846,[5469.580045],[1.2005889],[22297.5232653],2.0039489149186457e-09,[2.49503678],[0.16253465],[18572.15502806],[13360.77192601],8936.751339285714,[5528.43273276],[7443.63978661],[11128.51524145],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[2.07817744]
802,199841.1027813385,[10505.23170216],[0.62509017],[22297.5232653],2.0059052867944175e-09,[2.49503678],[0.01220101],[35670.89066677],[13360.77192601],8936.751339285714,[10618.26800772],[14296.73942468],[21374.15124209],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.99148296]
858,199080.706279923,[10686.84810274],[0.61446715],[22297.5232653],2.013566920062408e-09,[2.49503678],[0.01245936],[36287.5756626],[13360.77192601],8936.751339285714,[10801.83860099],[14543.90411633],[21743.67154627],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[4.06048846]
845,198990.64606619228,[9634.65955829],[0.6815723],[22297.5232653],2.0144782305725596e-09,[2.49503678],[0.01123774],[32714.83175803],[13360.77192601],8936.751339285714,[9738.32850655],[13111.96373918],[19602.86801885],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.6607074]
877,198749.2572753033,[10599.98161492],[0.61950269],[22297.5232653],2.016924893624369e-09,[2.49503678],[0.01237869],[35992.61739061],[13360.77192601],8936.751339285714,[10714.03742965],[14425.68611064],[21566.93127997],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[4.02748337]
828,198650.1510960583,[10729.614695],[0.61201798],[22297.5232653],2.0179311335840588e-09,[2.49503678],[0.01253633],[36432.79115904],[13360.77192601],8936.751339285714,[10845.06536183],[14602.10586218],[21830.68529685],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[4.07673771]
859,197675.94792917365,[10580.82842648],[0.6206241],[22297.5232653],2.027876070848744e-09,[2.49503678],[0.01242341],[35927.58205298],[13360.77192601],8936.751339285714,[10694.67815289],[14399.62022728],[21527.9618257],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[4.02020608]
