,income,energy_consumptions,energy_ratios,npv,payback_periods,ov_multiplier,portion_of_income_spent_on_electricity,npv_energy_consumptions,npv_actual,installation_cost,solar_installation_right_sized,installation_cost_right_sized,npv_actual_right_sized,payback_period,multiplier,multiplier_right_sized,ov_multiplier_right_sized,ov_multiplier_check
853,7584352.351593761,[10137.91328522],[0.64060875],[20978.46384952],2.2775325562099358,[2.1611328],[0.00029514],[32747.70115785],[11271.30291202],9707.1609375,[10361.04333147],[15153.02587227],[17594.67528557],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.37356116]
883,7501484.633877256,[10364.40942878],[0.62660936],[20978.46384952],2.3026920991763795,[2.1611328],[0.00030507],[33479.33377433],[11271.30291202],9707.1609375,[10592.52453394],[15491.56713089],[17987.76664345],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.44893157]
967,7438225.761619046,[10732.76238648],[0.60510386],[20978.46384952],2.3222754931227447,[2.1611328],[0.0003186],[34669.19526162],[11271.30291202],9707.1609375,[10968.98474313],[16042.14018682],[18627.0550748],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.57150721]
867,7430495.941140814,[10805.09463255],[0.60105313],[20978.46384952],2.324691317423711,[2.1611328],[0.00032108],[34902.84440733],[11271.30291202],9707.1609375,[11042.90898322],[16150.25438796],[18752.59001937],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.59557698]
861,7359037.009129588,[10447.07253519],[0.62165127],[20978.46384952],2.3472649175554645,[2.1611328],[0.00031345],[33746.35388285],[11271.30291202],9707.1609375,[10677.00701109],[15615.12275372],[18131.23112914],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.47643911]
944,7356621.39142507,[10286.1621209],[0.631376],[20978.46384952],2.3480356646675355,[2.1611328],[0.00030873],[33226.5776713],[11271.30291202],9707.1609375,[10512.55504469],[15374.61175285],[17851.96591845],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.42289346]
979,7343698.6804603385,[10257.42535291],[0.63314484],[20978.46384952],2.3521675044324373,[2.1611328],[0.00030841],[33133.7515577],[11271.30291202],9707.1609375,[10483.18579581],[15331.65922638],[17802.09233132],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.41333082]
42,9862.052451474605,[5408.13880604],[1.2008634],[20978.46384952],2.3615148325325035,[2.1611328],[0.121082],[17469.48395176],[11271.30291202],9707.1609375,[5527.16904708],[8083.48473135],[9385.99922041],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[1.79964915]
880,7266896.854845548,[10981.28976874],[0.59140921],[20978.46384952],2.377026913076959,[2.1611328],[0.00033366],[35471.99364967],[11271.30291202],9707.1609375,[11222.98208007],[16413.6112921],[19058.38235758],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.65420888]
960,7116012.235962625,[10638.40980892],[0.61047055],[20978.46384952],2.4274282878865048,[2.1611328],[0.0003301],[34364.41557701],[11271.30291202],9707.1609375,[10872.55551582],[15901.11244188],[18463.30313513],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.5401098]
871,7069585.008240721,[10172.94023007],[0.63840304],[20978.46384952],2.4433696431101755,[2.1611328],[0.00031773],[32860.84593331],[11271.30291202],9707.1609375,[10396.84120063],[15205.38025592],[17655.46567739],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.38521697]
970,7068596.418089317,[10295.67181416],[0.63079283],[20978.46384952],2.4437113645811075,[2.1611328],[0.0003216],[33257.29608289],[11271.30291202],9707.1609375,[10522.27404121],[15388.82578526],[17868.47029763],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.42605797]
975,6964616.844268736,[10287.11478745],[0.63131753],[20978.46384952],2.480195218885132,[2.1611328],[0.00032613],[33229.65499487],[11271.30291202],9707.1609375,[10513.52867892],[15376.03569292],[17853.61930195],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.42321047]
22,9384.245892030494,[5489.59575679],[1.18304448],[20978.46384952],2.4817532928404153,[2.1611328],[0.12916357],[17732.60791083],[11271.30291202],9707.1609375,[5610.41882172],[8205.23752677],[9527.37038406],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[1.82675532]
43,9182.849773420086,[5828.02652945],[1.11434564],[20978.46384952],2.536182526995305,[2.1611328],[0.14013387],[18825.81412533],[11271.30291202],9707.1609375,[5956.29827457],[8711.08622656],[10114.72789876],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[1.93937385]
879,6781002.844920892,[10041.77542339],[0.6467418],[20978.46384952],2.54735321508683,[2.1611328],[0.00032698],[32437.15461038],[11271.30291202],9707.1609375,[10262.78952674],[15009.32968286],[17427.82492752],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.34156967]
931,6738186.898270457,[10603.01498618],[0.61250842],[20978.46384952],2.5635396671701,[2.1611328],[0.00034744],[34250.08247463],[11271.30291202],9707.1609375,[10836.38167197],[15848.20819526],[18401.87427937],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.52833158]
896,6720503.571092127,[10397.49015643],[0.62461573],[20978.46384952],2.5702849817420894,[2.1611328],[0.00034161],[33586.19183801],[11271.30291202],9707.1609375,[10626.33335071],[15541.01252541],[18045.1793126],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.45993973]
936,6696293.862690689,[10513.24129314],[0.61773869],[20978.46384952],2.5795775622638724,[2.1611328],[0.00034666],[33960.09359934],[11271.30291202],9707.1609375,[10744.63210799],[15714.02445794],[18246.0691414],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.49845787]
30,8902.04233887163,[6509.07868286],[0.99775041],[20978.46384952],2.6161842706224245,[2.1611328],[0.16144661],[21025.76314497],[11271.30291202],9707.1609375,[6652.34002143],[9729.04728134],[11296.71586363],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[2.16600541]
930,6597023.003202246,[9758.79830019],[0.66549546],[20978.46384952],2.618394598614774,[2.1611328],[0.00032662],[31523.07594306],[11271.30291202],9707.1609375,[9973.58422849],[14586.36693417],[16936.70900889],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.24740428]
954,6578691.457414271,[9776.85545151],[0.66426634],[20978.46384952],2.6256907639367384,[2.1611328],[0.00032814],[31581.40453385],[11271.30291202],9707.1609375,[9992.03880806],[14613.35675678],[16968.04777706],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.2534131]
5,8865.227671269953,[5785.02588671],[1.12262867],[20978.46384952],2.6270485098590353,[2.1611328],[0.14408358],[18686.91254289],[11271.30291202],9707.1609375,[5912.3512107],[8646.81364565],[10040.09889724],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[1.92506467]
958,6533635.738701928,[10339.40302825],[0.62812485],[20978.46384952],2.6437974336711356,[2.1611328],[0.00034941],[33398.55757233],[11271.30291202],9707.1609375,[10566.96775592],[15454.19034303],[17944.3672293],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.44061027]
965,6517074.652265418,[10532.71471593],[0.61659659],[20978.46384952],2.6505158096535917,[2.1611328],[0.00035685],[34022.99706006],[11271.30291202],9707.1609375,[10764.5341304],[15743.13116571],[18279.86589435],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.50493798]
969,6517063.63493547,[10427.70520743],[0.62280586],[20978.46384952],2.6505202904456855,[2.1611328],[0.00035329],[33683.79313255],[11271.30291202],9707.1609375,[10657.21341881],[15586.17462501],[18097.61850754],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.4699943]
974,6475024.554896198,[10481.70193185],[0.61959746],[20978.46384952],2.667728786520268,[2.1611328],[0.00035743],[33858.21448979],[11271.30291202],9707.1609375,[10712.39858224],[15666.88292652],[18191.33156326],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.48796262]
878,6455421.954549853,[10535.34900162],[0.61644241],[20978.46384952],2.6758296390443608,[2.1611328],[0.00036035],[34031.50638519],[11271.30291202],9707.1609375,[10767.2263953],[15747.06860313],[18284.43778207],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.50581458]
977,6452600.948338694,[10566.30779857],[0.61463626],[20978.46384952],2.6769994823512975,[2.1611328],[0.00036157],[34131.51014358],[11271.30291202],9707.1609375,[10798.8665788],[15793.3423715],[18338.16777208],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.51611664]
46,8683.809468663767,[5327.3049235],[1.2190847],[20978.46384952],2.6819316139319334,[2.1611328],[0.1354554],[17208.37264072],[11271.30291202],9707.1609375,[5444.55605403],[7962.66322902],[9245.7094117],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[1.77275032]
986,6400305.903584256,[10784.11346567],[0.60222252],[20978.46384952],2.6988724693375556,[2.1611328],[0.00037203],[34835.07059986],[11271.30291202],9707.1609375,[11021.46603208],[16118.89407192],[18716.17652794],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.58859514]
49,8624.408193917592,[6949.43963312],[0.93452656],[20978.46384952],2.7004036241925293,[2.1611328],[0.17791786],[22448.2263674],[11271.30291202],9707.1609375,[7102.39308055],[10387.2498803],[12060.9764871],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[2.31254293]
1,8566.772522678544,[5321.10517999],[1.22050509],[20978.46384952],2.718571443529938,[2.1611328],[0.13714617],[17188.34609858],[11271.30291202],9707.1609375,[5438.21985749],[7953.39654157],[9234.949557],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[1.77068725]
32,8531.258548598045,[5910.52104597],[1.09879246],[20978.46384952],2.729888328984942,[2.1611328],[0.15297193],[19092.28965124],[11271.30291202],9707.1609375,[6040.60845126],[8834.38985997],[10257.89979127],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[1.96682529]
45,8498.3935850151,[5396.29706659],[1.2034986],[20978.46384952],2.7404453453928186,[2.1611328],[0.14020325],[17431.23251539],[11271.30291202],9707.1609375,[5515.06667727],[8065.78501551],[9365.44749988],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[1.79570861]
934,6288611.451870619,[10846.38242156],[0.59876516],[20978.46384952],2.7468081834478646,[2.1611328],[0.00038083],[35036.21309355],[11271.30291202],9707.1609375,[11085.10549437],[16211.96678552],[18824.24630803],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.60931619]
47,8426.408731275851,[5587.9545164],[1.16222062],[20978.46384952],2.7638563338292457,[2.1611328],[0.14642304],[18050.32844908],[11271.30291202],9707.1609375,[5710.94240499],[8352.25326729],[9698.07518179],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[1.85948585]
17,8420.843051803015,[6471.65428072],[1.00352022],[20978.46384952],2.765683079485046,[2.1611328],[0.169691],[20904.87405241],[11271.30291202],9707.1609375,[6614.09192822],[9673.10944502],[11231.76460738],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[2.15355181]
39,8161.597831653752,[6886.54609286],[0.94306142],[20978.46384952],2.8535323136170483,[2.1611328],[0.18630535],[22245.06632816],[11271.30291202],9707.1609375,[7038.11528713],[10293.24360743],[11951.82272073],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[2.29161404]
48,8084.500700384175,[5868.58616103],[1.10664405],[20978.46384952],2.880744774042027,[2.1611328],[0.16028001],[18956.83070208],[11271.30291202],9707.1609375,[5997.75060194],[8771.71025534],[10185.12044674],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[1.95287075]
890,5907817.272869288,[10277.53349147],[0.63190608],[20978.46384952],2.9238564093457127,[2.1611328],[0.00038411],[33198.70529066],[11271.30291202],9707.1609375,[10503.73650374],[15361.71463672],[17836.99065394],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.42002214]
13,7956.014922405947,[5828.39229787],[1.11427571],[20978.46384952],2.9272674034060215,[2.1611328],[0.16175297],[18826.99563819],[11271.30291202],9707.1609375,[5956.67209336],[8711.63293654],[10115.36270165],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[1.93949557]
44,7947.743745272651,[6208.9408692],[1.04598128],[20978.46384952],2.9303137959403176,[2.1611328],[0.1724935],[20056.25165366],[11271.30291202],9707.1609375,[6345.59633511],[9280.43464009],[10775.81701357],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[2.06612951]
892,5835588.850655785,[10306.58777867],[0.63012474],[20978.46384952],2.960045651019609,[2.1611328],[0.00038997],[33292.55706151],[11271.30291202],9707.1609375,[10533.43026025],[15405.14175562],[17887.41530589],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.42969044]
10,7842.753870732439,[5489.54066078],[1.18305635],[20978.46384952],2.9695415063683246,[2.1611328],[0.1545491],[17732.42993852],[11271.30291202],9707.1609375,[5610.36251307],[8205.15517537],[9527.27476315],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[1.82673699]
918,5809910.01922973,[10290.42536298],[0.63111443],[20978.46384952],2.9731285581617817,[2.1611328],[0.00039108],[33240.34888573],[11271.30291202],9707.1609375,[10516.91211845],[15380.98397323],[17859.3649125],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.42431212]
981,5731014.383355362,[10850.49974448],[0.59853796],[20978.46384952],3.0140579386242825,[2.1611328],[0.00041804],[35049.51295683],[11271.30291202],9707.1609375,[11089.31343737],[16218.12090215],[18831.39205468],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.61068629]
886,5704788.93065779,[10126.11145861],[0.64135537],[20978.46384952],3.027913847205289,[2.1611328],[0.00039192],[32709.57864878],[11271.30291202],9707.1609375,[10348.98175297],[15135.38581371],[17574.19283507],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.36963391]
19,7629.07216909134,[6116.93307302],[1.0617144],[20978.46384952],3.0527150126756104,[2.1611328],[0.17703579],[19759.04613131],[11271.30291202],9707.1609375,[6251.56349657],[9142.91161374],[10616.13451758],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[2.03551237]
887,5585570.774299635,[10293.63631485],[0.63091756],[20978.46384952],3.092541496027876,[2.1611328],[0.00040691],[33250.72097012],[11271.30291202],9707.1609375,[10520.19374164],[15385.78334715],[17864.93762296],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.42538062]
875,5564142.773020428,[9887.37739774],[0.65684111],[20978.46384952],3.1044511442587237,[2.1611328],[0.00039236],[31938.41485386],[11271.30291202],9707.1609375,[10104.99328317],[14778.55267664],[17159.86217723],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.29019113]
864,5524792.195927149,[10672.59342161],[0.60851526],[20978.46384952],3.126562735021274,[2.1611328],[0.00042653],[34474.83620319],[11271.30291202],9707.1609375,[10907.49149153],[15952.20630637],[18522.62989682],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.55148497]
912,5505778.119542776,[10412.67510151],[0.62370485],[20978.46384952],3.1373602465398034,[2.1611328],[0.00041758],[33635.24256761],[11271.30291202],9707.1609375,[10641.8525083],[15563.70929338],[18071.53327423],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.46499278]
982,5495953.563460208,[10936.56854724],[0.59382757],[20978.46384952],3.142968585718336,[2.1611328],[0.00043938],[35327.53421747],[11271.30291202],9707.1609375,[11177.27656842],[16346.76698131],[18980.76723616],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.63932714]
35,7397.382637416212,[6361.37351582],[1.02091725],[20978.46384952],3.148327494318373,[2.1611328],[0.18987679],[20548.64280139],[11271.30291202],9707.1609375,[6501.38394271],[9508.27401621],[11040.36878519],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[2.11685404]
