,income,energy_consumptions,energy_ratios,npv,payback_periods,ov_multiplier,portion_of_income_spent_on_electricity,npv_energy_consumptions,npv_actual,installation_cost,solar_installation_right_sized,installation_cost_right_sized,npv_actual_right_sized,payback_period,multiplier,multiplier_right_sized,ov_multiplier_right_sized,ov_multiplier_check
975,6289068.5078817075,[10197.18246889],[0.61412683],[18259.07345387],5.694282888532877e-10,[1.20920791],[0.00032315],[29731.76330256],[3159.04532887],15100.028125,[10807.82455632],[24587.80086563],[5143.96243694],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.96898728]
984,6070796.524995478,[10582.82630233],[0.59174772],[18259.07345387],5.899017541074394e-10,[1.20920791],[0.00034743],[30856.1789154],[3159.04532887],15100.028125,[11216.56205864],[25517.67868341],[5338.50023199],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.04345175]
910,5985330.512181602,[10727.50071664],[0.58376722],[18259.07345387],5.98325106965375e-10,[1.20920791],[0.00035721],[31278.00381216],[3159.04532887],15100.028125,[11369.90007063],[25866.52266068],[5411.48115148],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.07138712]
922,5637949.889651803,[10980.67125122],[0.57030788],[18259.07345387],6.351907322726047e-10,[1.20920791],[0.00038816],[32016.16912717],[3159.04532887],15100.028125,[11638.23132085],[26476.97625493],[5539.19287224],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.12027215]
953,5612551.366553943,[10758.43110531],[0.5820889],[18259.07345387],6.380651659181141e-10,[1.20920791],[0.00038203],[31368.18705616],[3159.04532887],15100.028125,[11402.68267653],[25941.10308911],[5427.08396706],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.07735951]
946,5230792.100687709,[10446.85625857],[0.59944955],[18259.07345387],6.846331205656887e-10,[1.20920791],[0.00039804],[30459.7332139],[3159.04532887],15100.028125,[11072.44966462],[25189.82298702],[5269.91022688],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.01719712]
983,5075535.467748017,[10586.82186415],[0.59152439],[18259.07345387],7.055755085705518e-10,[1.20920791],[0.00041571],[30867.82871168],[3159.04532887],15100.028125,[11220.79688834],[25527.31292098],[5340.5157907],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.04422326]
951,5036535.675378153,[10364.87888316],[0.60419069],[18259.07345387],7.110390454357893e-10,[1.20920791],[0.00041015],[30220.71307973],[3159.04532887],15100.028125,[10985.5632042],[24992.15628955],[5228.55679018],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.001368]
981,4840291.377282662,[10983.15654982],[0.57017883],[18259.07345387],7.39867342642221e-10,[1.20920791],[0.00045223],[32023.41547292],[3159.04532887],15100.028125,[11640.86544761],[26482.96889332],[5540.4465796],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.12075204]
986,4485990.575202606,[10491.84746343],[0.59687899],[18259.07345387],7.983016145241098e-10,[1.20920791],[0.00046612],[30590.91335681],[3159.04532887],15100.028125,[11120.13509638],[25298.30734426],[5292.60601255],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.02588453]
