,income,energy_consumptions,energy_ratios,npv,payback_periods,ov_multiplier,portion_of_income_spent_on_electricity,npv_energy_consumptions,npv_actual,installation_cost,solar_installation_right_sized,installation_cost_right_sized,npv_actual_right_sized,payback_period,multiplier,multiplier_right_sized,ov_multiplier_right_sized,ov_multiplier_check
932,6113963.213940607,[10498.23898946],[0.89637545],[19053.53994301],4.0286512224389455,[1.47212507],[0.00023765],[21256.20464358],[6110.65869301],12942.88125,[7404.68184486],[14439.12959747],[6817.07504612],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.64230856]
41,9371.347023331242,[5785.73621312],[1.62647645],[19053.53994301],4.087065623199643,[1.47212507],[0.08544619],[11714.61166805],[6110.65869301],12942.88125,[4080.83069355],[7957.61985243],[3756.99181563],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.90510076]
936,6001792.423898058,[10306.76469115],[0.91302789],[19053.53994301],4.103944894480566,[1.47212507],[0.00023767],[20868.5189686],[6110.65869301],12942.88125,[7269.63002694],[14175.77855254],[6692.74041607],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.61235497]
40,9312.24435664842,[5537.6308354],[1.69934832],[19053.53994301],4.1130052858617745,[1.47212507],[0.08230112],[11212.26278007],[6110.65869301],12942.88125,[3905.83549789],[7616.37922089],[3595.88355919],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.86628801]
933,5867045.4661310045,[11029.49184428],[0.85320011],[19053.53994301],4.198199164805755,[1.47212507],[0.00026018],[22331.85356061],[6110.65869301],12942.88125,[7779.38834307],[15169.80726899],[7162.04629162],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.72541594]
34,9103.692786910513,[6337.45892688],[1.48487963],[19053.53994301],4.207227897365108,[1.47212507],[0.09634599],[12831.70672771],[6110.65869301],12942.88125,[4469.97511731],[8716.45147875],[4115.25524897],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.99141037]
970,5787156.359354741,[10467.27496955],[0.89902708],[19053.53994301],4.256153427749254,[1.47212507],[0.00025033],[21193.51055324],[6110.65869301],12942.88125,[7382.8421138],[14396.54212192],[6796.96843132],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.63746465]
17,8975.333123951661,[6098.71080665],[1.54300867],[19053.53994301],4.2673970685188465,[1.47212507],[0.09404237],[12348.30385348],[6110.65869301],12942.88125,[4301.57983947],[8388.08068698],[3960.2231665],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.95406143]
58,8928.199748443456,[5543.74836275],[1.69747309],[19053.53994301],4.289925331118278,[1.47212507],[0.08593611],[11224.64918254],[6110.65869301],12942.88125,[3910.15034953],[7624.79318159],[3599.85600096],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.86724501]
19,8883.506784417707,[6645.97813079],[1.41594864],[19053.53994301],4.311507965448352,[1.47212507],[0.10354057],[13456.37790745],[6110.65869301],12942.88125,[4687.58176069],[9140.78443335],[4315.5934741],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.03967406]
9,8626.011819668596,[5635.97159523],[1.66969679],[19053.53994301],4.440210732704853,[1.47212507],[0.09042632],[11411.37725231],[6110.65869301],12942.88125,[3975.19780139],[7751.6357127],[3659.74153961],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.8816721]
38,8621.084038084506,[6145.34803137],[1.53129874],[19053.53994301],4.442748741681617,[1.47212507],[0.09865536],[12442.73210889],[6110.65869301],12942.88125,[4334.47429078],[8452.22486702],[3990.50724188],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.9613572]
987,5539099.082412838,[10773.2953349],[0.87348981],[19053.53994301],4.446756595128331,[1.47212507],[0.00026918],[21813.12223455],[6110.65869301],12942.88125,[7598.68626117],[14817.43820928],[6995.68402527],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.68533743]
28,8604.370147957528,[5899.37714573],[1.59514529],[19053.53994301],4.451378730054197,[1.47212507],[0.09489059],[11944.70501246],[6110.65869301],12942.88125,[4160.98460807],[8113.91998574],[3830.78502673],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.92287836]
977,5408955.463553224,[10735.79069636],[0.87654128],[19053.53994301],4.553748970897994,[1.47212507],[0.0002747],[21737.18509187],[6110.65869301],12942.88125,[7572.23326115],[14765.85485925],[6971.33023262],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.67947033]
46,8380.249781749682,[6016.87313416],[1.56399569],[19053.53994301],4.570425853599632,[1.47212507],[0.09936879],[12182.60384267],[6110.65869301],12942.88125,[4243.85759403],[8275.52230836],[3907.08153432],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.94125903]
21,8256.352060833236,[5908.7779096],[1.59260744],[19053.53994301],4.639011270343772,[1.47212507],[0.09904796],[11963.7391153],[6110.65869301],12942.88125,[4167.61521208],[8126.84966355],[3836.88945175],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.92434898]
959,5290943.893013989,[10758.55647095],[0.87468646],[19053.53994301],4.655317817357821,[1.47212507],[0.00028142],[21783.27986681],[6110.65869301],12942.88125,[7588.2905559],[14797.166584],[6986.11328281],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.68303173]
941,5252684.31419058,[11082.4107236],[0.84912605],[19053.53994301],4.689226289355661,[1.47212507],[0.000292],[22439.00053349],[6110.65869301],12942.88125,[7816.71340924],[15242.59114802],[7196.40938547],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.73369438]
33,8074.12769698988,[5677.05408611],[1.65761388],[19053.53994301],4.743708757097135,[1.47212507],[0.09731135],[11494.55861581],[6110.65869301],12942.88125,[4004.17435399],[7808.13999029],[3686.41862552],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.8880989]
30,8040.898180808657,[5565.16795206],[1.69093974],[19053.53994301],4.763312431134345,[1.47212507],[0.09578771],[11268.01828228],[6110.65869301],12942.88125,[3925.25814468],[7654.25338213],[3613.76490015],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.87059582]
52,7892.339250853393,[6301.35277984],[1.49338785],[19053.53994301],4.852973123017986,[1.47212507],[0.11050047],[12758.60116676],[6110.65869301],12942.88125,[4444.50850984],[8666.79159418],[4091.80957258],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.98576205]
955,5072320.344512765,[10994.18676323],[0.85593995],[19053.53994301],4.855968019140276,[1.47212507],[0.00029998],[22260.36995001],[6110.65869301],12942.88125,[7754.48674834],[15121.24915926],[7139.12079076],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.71989293]
18,7717.839937914652,[5805.69868377],[1.62088392],[19053.53994301],4.962698186311489,[1.47212507],[0.10411057],[11755.03048132],[6110.65869301],12942.88125,[4094.9107449],[7985.07595255],[3769.95452877],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.90822362]
6,7689.47310206218,[6237.63475261],[1.50864295],[19053.53994301],4.981005818442838,[1.47212507],[0.1122689],[12629.58872689],[6110.65869301],12942.88125,[4399.56652291],[8579.15471967],[4050.43400722],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.97579422]
989,4927126.489867305,[10702.01055833],[0.87930802],[19053.53994301],4.999064957321995,[1.47212507],[0.00030061],[21668.78909445],[6110.65869301],12942.88125,[7548.40724852],[14719.39413462],[6949.39495984],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.67418588]
44,7576.492866412233,[5237.56834719],[1.7967047],[19053.53994301],5.05528229715982,[1.47212507],[0.0956748],[10604.71425108],[6110.65869301],12942.88125,[3694.19359672],[7203.6775136],[3401.03673748],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.81934726]
