,income,energy_consumptions,energy_ratios,npv,payback_periods,ov_multiplier,portion_of_income_spent_on_electricity,npv_energy_consumptions,npv_actual,installation_cost,solar_installation_right_sized,installation_cost_right_sized,npv_actual_right_sized,payback_period,multiplier,multiplier_right_sized,ov_multiplier_right_sized,ov_multiplier_check
21,9977.067033237303,[6117.89530131],[1.21976582],[11321.14713267],1.7515727143365823e-09,[0.74974345],[0.0635884],[9281.41034965],[-3778.88099233],15100.028125,[5441.51580203],[12379.44844962],[-3098.03809996],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[0.61466179]
988,5082867.845143971,[10629.42018752],[0.70205143],[11321.14713267],1.793362733681764e-09,[0.74974345],[0.00021686],[16125.80890656],[-3778.88099233],15100.028125,[9454.25756214],[21508.43595386],[-5382.62704731],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.06793238]
950,5046841.60686088,[10999.55736743],[0.67842726],[11321.14713267],1.806164425948825e-09,[0.74974345],[0.00022601],[16687.34108115],[-3778.88099233],15100.028125,[9783.47328327],[22257.40171944],[-5570.06063829],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.10511987]
26,9622.950491685684,[7404.53726487],[1.00781444],[11321.14713267],1.8160291274099906e-09,[0.74974345],[0.07979367],[11233.36464908],[-3778.88099233],15100.028125,[6585.90978581],[14982.94476272],[-3749.58011364],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[0.74393005]
957,4980110.651951703,[10967.30791142],[0.68042218],[11321.14713267],1.830366112475472e-09,[0.74974345],[0.00022837],[16638.41568768],[-3778.88099233],15100.028125,[9754.78924801],[22192.14553923],[-5553.72985156],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.10187978]
981,4878178.107963105,[10844.44620773],[0.688131],[11321.14713267],1.8686127427021513e-09,[0.74974345],[0.00023053],[16452.02317324],[-3778.88099233],15100.028125,[9645.51083294],[21943.53714494],[-5491.51397169],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.08953593]
9,9339.513979822783,[6033.26095947],[1.23687665],[11321.14713267],1.8711421624594105e-09,[0.74974345],[0.06698948],[9153.01226214],[-3778.88099233],15100.028125,[5366.23842544],[12208.19241788],[-3055.18015574],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[0.60615862]
5,9149.778463421948,[6241.12748516],[1.19568133],[11321.14713267],1.909943334080437e-09,[0.74974345],[0.07073449],[9468.36491659],[-3778.88099233],15100.028125,[5551.12373788],[12628.80650368],[-3160.44158709],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[0.62704287]
3,9058.14314306993,[6472.73848536],[1.15289682],[11321.14713267],1.9292649838389265e-09,[0.74974345],[0.07410161],[9819.74012463],[-3778.88099233],15100.028125,[5757.12839396],[13097.46709626],[-3277.72697163],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[0.6503127]
943,4531458.448786661,[11214.30269237],[0.6654359],[11321.14713267],2.011587632708243e-09,[0.74974345],[0.00025663],[17013.12950727],[-3778.88099233],15100.028125,[9974.47689178],[22691.93492881],[-5678.80542153],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.12669522]
16,8645.502276286446,[5623.09017217],[1.3270994],[11321.14713267],2.0213468027715188e-09,[0.74974345],[0.06744715],[8530.74541989],[-3778.88099233],15100.028125,[5001.41511437],[11378.21938519],[-2847.4739653],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[0.56494898]
984,4477816.032143178,[11171.55941312],[0.66798191],[11321.14713267],2.0356856352018756e-09,[0.74974345],[0.00025872],[16948.28401795],[-3778.88099233],15100.028125,[9936.45920465],[22605.44469057],[-5657.16067262],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.12240082]
34,8200.267384949335,[6452.13527456],[1.15657829],[11321.14713267],2.13109616603477e-09,[0.74974345],[0.08159325],[9788.48315724],[-3778.88099233],15100.028125,[5738.80302362],[13055.77687873],[-3267.29372149],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[0.64824271]
927,4257950.1609810665,[10418.60659958],[0.71625697],[11321.14713267],2.140801425353053e-09,[0.74974345],[0.00025374],[15805.9852874],[-3778.88099233],15100.028125,[9266.75100743],[21081.8585419],[-5275.8732545],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.04675204]
12,7986.818069893851,[5744.19896621],[1.29911928],[11321.14713267],2.188050138565101e-09,[0.74974345],[0.07458207],[8714.47860901],[-3778.88099233],15100.028125,[5109.13441718],[11623.28079909],[-2908.80219007],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[0.57711671]
8,7948.472999416303,[6785.75667959],[1.09971518],[11321.14713267],2.198605742990989e-09,[0.74974345],[0.08853059],[10294.6175399],[-3778.88099233],15100.028125,[6035.54006437],[13730.85364644],[-3436.23610654],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[0.68176148]
19,7933.087019358393,[6257.14673993],[1.1926202],[11321.14713267],2.2028698717008234e-09,[0.74974345],[0.08179239],[9492.66760071],[-3778.88099233],15100.028125,[5565.37194313],[12661.22117063],[-3168.55356992],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[0.62865231]
987,4084597.875959948,[10514.99489921],[0.70969122],[11321.14713267],2.2316580604812295e-09,[0.74974345],[0.00026696],[15952.21521087],[-3778.88099233],15100.028125,[9352.48285305],[21276.8984907],[-5324.68327983],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.05643613]
948,4008354.4681764496,[10520.12690773],[0.70934502],[11321.14713267],2.2741067054025977e-09,[0.74974345],[0.00027217],[15960.00094022],[-3778.88099233],15100.028125,[9357.0474793],[21287.28301542],[-5327.28207519],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.05695174]
24,7621.558476199591,[6848.56172966],[1.08963019],[11321.14713267],2.292911409011388e-09,[0.74974345],[0.0931825],[10389.89858233],[-3778.88099233],15100.028125,[6091.40154215],[13857.93850839],[-3468.03992606],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[0.68807147]
925,3960495.607923558,[11090.66057031],[0.67285438],[11321.14713267],2.3015871436579223e-09,[0.74974345],[0.00029039],[16825.55302633],[-3778.88099233],15100.028125,[9864.50433948],[22441.74737232],[-5616.19434598],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.11427296]
2,7580.815298611391,[5501.85475634],[1.35634253],[11321.14713267],2.3052346873200518e-09,[0.74974345],[0.07526134],[8346.82013385],[-3778.88099233],15100.028125,[4893.58318876],[11132.90175442],[-2786.08162057],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[0.55276852]
920,3892307.4079733747,[11319.43901986],[0.65925525],[11321.14713267],2.3419079785521613e-09,[0.74974345],[0.00030158],[17172.63099431],[-3778.88099233],15100.028125,[10067.98960477],[22904.67635085],[-5732.04535655],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.13725821]
965,3812777.247008532,[10422.72932754],[0.71597365],[11321.14713267],2.3907574933370165e-09,[0.74974345],[0.00028348],[15812.23984522],[-3778.88099233],15100.028125,[9270.41793669],[21090.20080597],[-5277.96096075],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.04716625]
6,7286.164128555401,[5715.41316548],[1.30566232],[11321.14713267],2.3984579644639857e-09,[0.74974345],[0.08134436],[8670.80789946],[-3778.88099233],15100.028125,[5083.53110398],[11565.03326155],[-2894.22536209],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[0.57422462]
35,7206.79011950573,[6919.38108664],[1.0784779],[11321.14713267],2.4248740555419473e-09,[0.74974345],[0.09956441],[10497.33806608],[-3778.88099233],15100.028125,[6154.39128472],[14001.24017274],[-3503.90210666],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[0.69518666]
27,7004.272907291884,[6422.05319612],[1.16199592],[11321.14713267],2.4949853633390484e-09,[0.74974345],[0.09508009],[9742.84587506],[-3778.88099233],15100.028125,[5712.04674598],[12994.90634712],[-3252.06047205],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[0.64522038]
972,3647201.2202823665,[10608.06605186],[0.70346466],[11321.14713267],2.499293354865902e-09,[0.74974345],[0.00030162],[16093.41271702],[-3778.88099233],15100.028125,[9435.26428734],[21465.2262537],[-5371.81353668],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.06578694]
949,3613359.2641087584,[10850.68985059],[0.68773504],[11321.14713267],2.5227012061195814e-09,[0.74974345],[0.0003114],[16461.49535423],[-3778.88099233],15100.028125,[9651.06419397],[21956.17104127],[-5494.67568704],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.09016322]
861,199903.2430811877,[10744.88381044],[0.69450724],[11321.14713267],2.5570295309239735e-09,[0.74974345],[0.00557392],[16300.97785143],[-3778.88099233],15100.028125,[9556.9558101],[21742.07446799],[-5441.09661655],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.07953295]
918,198990.09890593612,[11301.01001921],[0.66033032],[11321.14713267],2.5687634645967914e-09,[0.74974345],[0.00588931],[17144.67250386],[-3778.88099233],15100.028125,[10051.59806923],[22867.38560751],[-5722.71310365],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.13540666]
931,3547030.6238343497,[10835.88061118],[0.68867496],[11321.14713267],2.5698751266648858e-09,[0.74974345],[0.00031679],[16439.02837479],[-3778.88099233],15100.028125,[9637.89222774],[21926.20481811],[-5487.17644332],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.08867535]
899,198443.89642146858,[10901.10657914],[0.68455432],[11321.14713267],2.575833800402899e-09,[0.74974345],[0.00569655],[16537.9821725],[-3778.88099233],15100.028125,[9695.90697266],[22058.18836281],[-5520.2061903],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.09522857]
865,198373.91409499804,[10368.25584639],[0.71973529],[11321.14713267],2.5767425027530845e-09,[0.74974345],[0.00542001],[15729.5985598],[-3778.88099233],15100.028125,[9221.96691001],[20979.97472027],[-5250.37616047],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.04169333]
903,197934.89621943462,[11161.4779796],[0.66858525],[11321.14713267],2.582457695177661e-09,[0.74974345],[0.00584761],[16932.98955526],[-3778.88099233],15100.028125,[9927.49234969],[22585.04509555],[-5652.05554029],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.12138795]
978,3517699.906023346,[10516.92819958],[0.70956076],[11321.14713267],2.5913028448226112e-09,[0.74974345],[0.00031003],[15955.14820551],[-3778.88099233],15100.028125,[9354.20241248],[21280.8104884],[-5325.66228289],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.05663036]
926,3500912.474491394,[10735.05073859],[0.69514339],[11321.14713267],2.6037285536636557e-09,[0.74974345],[0.00031798],[16286.06017626],[-3778.88099233],15100.028125,[9548.20985856],[21722.17742823],[-5436.11725196],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.07854502]
867,195054.3805192394,[9977.28499416],[0.7479389],[11321.14713267],2.620594802974199e-09,[0.74974345],[0.00530439],[15136.45978649],[-3778.88099233],15100.028125,[8874.22083628],[20188.85240254],[-5052.39261605],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.00241269]
898,194895.4690951969,[10453.66640769],[0.71385477],[11321.14713267],2.622731550708317e-09,[0.74974345],[0.00556219],[15859.1742437],[-3778.88099233],15100.028125,[9297.93468914],[21152.8014178],[-5293.6271741],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.05027448]
909,193448.2498713733,[9996.64069584],[0.74649073],[11321.14713267],2.6423526510368933e-09,[0.74974345],[0.00535881],[15165.82416771],[-3778.88099233],15100.028125,[8891.43661905],[20228.01830835],[-5062.19414064],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.00435735]
884,192542.34886267275,[10861.12782471],[0.6870741],[11321.14713267],2.6547847728327286e-09,[0.74974345],[0.00584962],[16477.33072182],[-3778.88099233],15100.028125,[9660.34817126],[21977.29208962],[-5499.96136781],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.09121192]
878,191921.0854308057,[10968.742679],[0.68033318],[11321.14713267],2.6633785169496722e-09,[0.74974345],[0.0059267],[16640.59236217],[-3778.88099233],15100.028125,[9756.06539121],[22195.048765],[-5554.45640283],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.10202393]
859,191184.0762833979,[10415.45054077],[0.71647401],[11321.14713267],2.6736457649766026e-09,[0.74974345],[0.00564944],[15801.19725565],[-3778.88099233],15100.028125,[9263.94387474],[21075.47231503],[-5274.27505938],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.04643496]
0,6520.4248309280365,[6543.92635394],[1.14035507],[11321.14713267],2.6801257337764965e-09,[0.74974345],[0.10407377],[9927.73867442],[-3778.88099233],15100.028125,[5820.4459064],[13241.51443706],[-3313.77576264],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[0.65746491]
864,190431.4758893449,[10662.72252991],[0.69985874],[11321.14713267],2.68421222646561e-09,[0.74974345],[0.00580642],[16176.33162559],[-3778.88099233],15100.028125,[9483.87807924],[21575.82263027],[-5399.49100468],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.07127824]
913,190254.94823333446,[10374.68027778],[0.7192896],[11321.14713267],2.6867027671688742e-09,[0.74974345],[0.0056548],[15739.34501361],[-3778.88099233],15100.028125,[9227.68107202],[20992.97443885],[-5253.62942523],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.04233879]
