,income,energy_consumptions,energy_ratios,npv,payback_periods,ov_multiplier,portion_of_income_spent_on_electricity,npv_energy_consumptions,npv_actual,installation_cost,solar_installation_right_sized,installation_cost_right_sized,npv_actual_right_sized,payback_period,multiplier,multiplier_right_sized,ov_multiplier_right_sized,ov_multiplier_check
890,7106173.274623287,[10527.11632493],[0.81666127],[32499.52891882],2.555751669966713,[2.15228267],[0.00038279],[39795.60472929],[17399.50079382],15100.028125,[8127.45171168],[18489.95264407],[21305.65208522],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.6354656]
978,7052327.940957973,[10936.59745113],[0.78608435],[32499.52891882],2.5752651274501366,[2.15228267],[0.00040072],[41343.56416464],[17399.50079382],15100.028125,[8443.59128659],[19209.170177],[22134.39398764],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.73797928]
830,7046592.987218276,[10605.18474159],[0.81064954],[32499.52891882],2.5773610376864973,[2.15228267],[0.00038889],[40090.72637091],[17399.50079382],15100.028125,[8187.72437012],[18627.07294203],[21463.65342888],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.65501005]
988,7018106.0368652465,[10907.52566843],[0.7881795],[32499.52891882],2.5878227143178756,[2.15228267],[0.0004016],[41233.6642512],[17399.50079382],15100.028125,[8421.14644009],[19158.10815121],[22075.5561],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.73070116]
935,6972887.65669435,[10946.66075895],[0.7853617],[32499.52891882],2.6046044490986686,[2.15228267],[0.00040566],[41381.60643644],[17399.50079382],15100.028125,[8451.36065532],[19226.84549086],[22154.76094558],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.74049863]
965,6909366.74648825,[10760.41631743],[0.79895497],[32499.52891882],2.628549747040436,[2.15228267],[0.00040242],[40677.54751383],[17399.50079382],15100.028125,[8307.57078369],[18899.72353289],[21777.82398094],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.6938723]
891,6900470.831505607,[10457.86259829],[0.82206933],[32499.52891882],2.631938407850443,[2.15228267],[0.00039161],[39533.80521589],[17399.50079382],15100.028125,[8073.9844276],[18368.31457279],[21165.4906431],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.61812792]
895,6847690.999062242,[11116.47720939],[0.77336444],[32499.52891882],2.652224555135218,[2.15228267],[0.00041948],[42023.56270724],[17399.50079382],15100.028125,[8582.46730962],[19525.11312939],[22498.44957784],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.78301221]
939,6780414.324006599,[10789.93977145],[0.79676887],[32499.52891882],2.678540476411396,[2.15228267],[0.0004112],[40789.15487812],[17399.50079382],15100.028125,[8330.36434268],[18951.57887959],[21837.57599853],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.7012635]
17,9981.409493767002,[6363.18723297],[1.35106635],[32499.52891882],2.699846635108859,[2.15228267],[0.164731],[24054.72459176],[17399.50079382],15100.028125,[4912.69359738],[11176.37793403],[12878.34665773],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[1.59302515]
882,6694039.375122544,[10604.47456453],[0.81070383],[32499.52891882],2.7131023879522393,[2.15228267],[0.00040935],[40088.04169215],[17399.50079382],15100.028125,[8187.17607849],[18625.82557857],[21462.21611358],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.65483225]
870,6612732.227343167,[10833.22246814],[0.79358549],[32499.52891882],2.746461460906331,[2.15228267],[0.00042332],[40952.77623803],[17399.50079382],15100.028125,[8363.78071393],[19027.60112418],[21925.17511385],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.71209934]
8,9784.911492665684,[6856.35624577],[1.25388586],[32499.52891882],2.7540642401916084,[2.15228267],[0.1810627],[25919.0489226],[17399.50079382],15100.028125,[5293.44433799],[12042.58586893],[13876.46305368],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[1.71649011]
874,6459939.260646103,[10301.68232669],[0.83453245],[32499.52891882],2.811421823163524,[2.15228267],[0.00041207],[38943.39772315],[17399.50079382],15100.028125,[7953.40557423],[18093.99768136],[20849.40004178],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.57902816]
934,6420806.096240871,[11277.36952759],[0.76233098],[32499.52891882],2.8285567172514683,[2.15228267],[0.00045385],[42631.78312593],[17399.50079382],15100.028125,[8706.68409479],[19807.70631564],[22824.0768103],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.82329164]
34,9446.650706361217,[6100.97244301],[1.40913407],[32499.52891882],2.852680349157393,[2.15228267],[0.16688362],[23063.47534427],[17399.50079382],15100.028125,[4710.25087919],[10715.82075016],[12347.65459411],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[1.52737963]
892,6306400.805559411,[10678.13673973],[0.80511126],[32499.52891882],2.8798699565179735,[2.15228267],[0.00043753],[40366.50644139],[17399.50079382],15100.028125,[8244.04690175],[18755.20670147],[21611.29973991],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.67327359]
937,6279106.775705257,[11047.29400145],[0.7782076],[32499.52891882],2.892388179153302,[2.15228267],[0.00045462],[41762.02977533],[17399.50079382],15100.028125,[8529.05446945],[19403.59891799],[22358.43085733],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.76569218]
