zip,year,incentive,panels
94526,4,5500,10305
94530,4,5500,8158
94531,4,5500,12191
94533,4,5500,19407
94534,4,5500,12846
94535,4,5500,1164
94536,4,5500,16148
94538,4,5500,12853
94539,4,5500,14524
94541,4,5500,14455
94542,4,5500,3517
94544,4,5500,15373
94545,4,5500,8654
94546,4,5500,12884
94547,4,5500,6383
94549,4,5500,8498
94550,4,5500,15384
94551,4,5500,11495
94552,4,5500,4290
94553,4,5500,14694
94555,4,5500,8205
94556,4,5500,4494
94558,4,5500,20962
94559,4,5500,8594
94560,4,5500,11069
94561,4,5500,11994
94563,4,5500,5133
94564,4,5500,5878
94565,4,5500,23381
94566,4,5500,11753
94568,4,5500,11795
94572,4,5500,2802
94574,4,5500,3478
94576,4,5500,42
94577,4,5500,12842
94578,4,5500,8135
94579,4,5500,6221
94580,4,5500,7894
94582,4,5500,9615
94583,4,5500,10003
94585,4,5500,8395
94587,4,5500,16055
94588,4,5500,8061
94589,4,5500,8635
94590,4,5500,10714
94591,4,5500,17039
94592,4,5500,650
94595,4,5500,3792
94596,4,5500,4543
94597,4,5500,4727
94598,4,5500,7997
94599,4,5500,1228
94601,4,5500,9186
94602,4,5500,8270
94603,4,5500,7584
94605,4,5500,11934
94606,4,5500,5870
94607,4,5500,4025
94608,4,5500,5800
94609,4,5500,4918
94610,4,5500,5528
94611,4,5500,8712
94612,4,5500,1031
94618,4,5500,4980
94619,4,5500,7347
94621,4,5500,7194
94702,4,5500,4783
94703,4,5500,4560
94704,4,5500,1774
94705,4,5500,3545
94706,4,5500,4615
94707,4,5500,4496
94708,4,5500,3649
94709,4,5500,1681
94710,4,5500,2325
94720,4,5500,243
94801,4,5500,6992
94803,4,5500,8111
94804,4,5500,11024
94805,4,5500,4741
94806,4,5500,13075
94901,4,5500,10260
94903,4,5500,8979
94904,4,5500,3156
94920,4,5500,4265
94925,4,5500,2919
94928,4,5500,10195
94930,4,5500,2030
94931,4,5500,3364
94939,4,5500,1766
94941,4,5500,8052
94945,4,5500,5918
94947,4,5500,6840
94949,4,5500,5199
94951,4,5500,2414
94952,4,5500,14213
94954,4,5500,12431
94957,4,5500,652
94960,4,5500,4474
94965,4,5500,2977
95002,4,5500,554
95003,4,5500,7601
95004,4,5500,20
95005,4,5500,731
95006,4,5500,430
95007,4,5500,1
95008,4,5500,11967
95010,4,5500,2994
95012,4,5500,1388
95014,4,5500,14968
95018,4,5500,916
95019,4,5500,1588
95020,4,5500,13001
95023,4,5500,11938
95030,4,5500,4402
95032,4,5500,7829
95033,4,5500,44
95035,4,5500,15241
95037,4,5500,78
95039,4,5500,40
95043,4,5500,30
95045,4,5500,2
95050,4,5500,8737
95051,4,5500,12181
95054,4,5500,4606
95060,4,5500,11478
95062,4,5500,11471
95064,4,5500,379
95065,4,5500,2084
95066,4,5500,3912
95070,4,5500,10693
95073,4,5500,3012
95076,4,5500,14471
95110,4,5500,3423
95111,4,5500,11155
95112,4,5500,10063
95113,4,5500,184
95116,4,5500,7626
95117,4,5500,4722
95118,4,5500,8659
95119,4,5500,2897
95120,4,5500,12254
95121,4,5500,8742
95122,4,5500,9199
95123,4,5500,15475
95124,4,5500,14824
95125,4,5500,15055
95126,4,5500,6272
95127,4,5500,13942
95128,4,5500,7915
95129,4,5500,9320
95130,4,5500,3671
95131,4,5500,6396
95132,4,5500,9989
95133,4,5500,5283
95134,4,5500,1954
95135,4,5500,5437
95136,4,5500,9647
95138,4,5500,4906
95139,4,5500,1907
95140,4,5500,174
95148,4,5500,11348
95202,4,5500,1158
95203,4,5500,4656
95204,4,5500,10095
95205,4,5500,10858
95206,4,5500,17670
95207,4,5500,11676
95209,4,5500,12154
95210,4,5500,9280
95212,4,5500,7677
95215,4,5500,7183
95219,4,5500,7585
95220,4,5500,739
95231,4,5500,1260
95240,4,5500,11988
95242,4,5500,8202
95258,4,5500,1325
95301,4,5500,11637
95307,4,5500,11948
95316,4,5500,2165
95319,4,5500,5
95320,4,5500,4457
95322,4,5500,486
95326,4,5500,3982
95328,4,5500,1096
95330,4,5500,3913
95334,4,5500,24
95336,4,5500,14752
95337,4,5500,9560
95340,4,5500,11580
95341,4,5500,8050
95348,4,5500,8667
95350,4,5500,16011
95351,4,5500,12561
95354,4,5500,8501
95355,4,5500,17700
95356,4,5500,10961
95357,4,5500,5155
95358,4,5500,8802
95361,4,5500,10187
95366,4,5500,5701
95367,4,5500,7474
95368,4,5500,4315
95380,4,5500,12716
95382,4,5500,11477
95388,4,5500,3716
95389,4,5500,59
95401,4,5500,10852
95403,4,5500,13114
95404,4,5500,11666
95405,4,5500,7142
95407,4,5500,10948
95409,4,5500,9814
95436,4,5500,1135
95439,4,5500,460
95441,4,5500,77
95442,4,5500,1209
95448,4,5500,6357
95452,4,5500,666
95470,4,5500,522
95472,4,5500,12448
95476,4,5500,14869
95482,4,5500,7384
95492,4,5500,9341
95501,4,5500,8960
95503,4,5500,6483
95519,4,5500,5423
95521,4,5500,4676
95537,4,5500,114
95564,4,5500,41
95602,4,5500,4044
95603,4,5500,9850
95605,4,5500,3473
95608,4,5500,18213
95610,4,5500,12172
95612,4,5500,87
95616,4,5500,9492
95618,4,5500,7289
95619,4,5500,1136
95620,4,5500,41
95621,4,5500,12930
95623,4,5500,747
95624,4,5500,20449
95626,4,5500,2187
95628,4,5500,13795
95630,4,5500,21873
95648,4,5500,19468
95650,4,5500,5749
95652,4,5500,456
95655,4,5500,1496
95658,4,5500,3143
95660,4,5500,9283
95661,4,5500,7214
95662,4,5500,11681
95663,4,5500,1473
95664,4,5500,25
95667,4,5500,6169
95670,4,5500,15810
95672,4,5500,1984
95673,4,5500,6557
95677,4,5500,8574
95678,4,5500,12260
95682,4,5500,9420
95683,4,5500,63
95687,4,5500,17956
95688,4,5500,10384
95691,4,5500,11870
95692,4,5500,24
95695,4,5500,9400
95703,4,5500,59
95713,4,5500,1506
95722,4,5500,210
95742,4,5500,4645
95746,4,5500,8189
95747,4,5500,20506
95757,4,5500,12885
95758,4,5500,18947
95762,4,5500,14155
95765,4,5500,10736
95776,4,5500,6129
95811,4,5500,1588
95814,4,5500,1040
95815,4,5500,6437
95816,4,5500,3864
95817,4,5500,3831
95818,4,5500,5507
95819,4,5500,6037
95820,4,5500,11494
95821,4,5500,9405
95822,4,5500,14110
95823,4,5500,18417
95824,4,5500,7169
95825,4,5500,5820
95826,4,5500,11600
95827,4,5500,6472
95828,4,5500,17581
95829,4,5500,9116
95830,4,5500,467
95831,4,5500,13182
95832,4,5500,2865
95833,4,5500,9481
95834,4,5500,6344
95835,4,5500,10884
95837,4,5500,145
95838,4,5500,10121
95841,4,5500,5132
95842,4,5500,8121
95843,4,5500,12608
95864,4,5500,8682
95901,4,5500,8323
95917,4,5500,29
95926,4,5500,9307
95928,4,5500,9675
95938,4,5500,98
95945,4,5500,4623
95949,4,5500,2076
95953,4,5500,112
95959,4,5500,621
95961,4,5500,5871
95965,4,5500,5021
95966,4,5500,10446
95968,4,5500,566
95973,4,5500,10215
95982,4,5500,861
95991,4,5500,11542
95993,4,5500,12416
96001,4,5500,12274
96002,4,5500,11351
96003,4,5500,16385
96007,4,5500,8378
96008,4,5500,165
96019,4,5500,3227
96022,4,5500,20
96062,4,5500,26
96069,4,5500,1
96073,4,5500,1277
96087,4,5500,90
96161,4,5500,1842
96701,4,5500,8174
96706,4,5500,15838
96707,4,5500,9544
96720,4,5500,4536
96725,4,5500,105
96732,4,5500,6045
96734,4,5500,6210
96740,4,5500,9978
96744,4,5500,9929
96753,4,5500,8453
96761,4,5500,5352
96779,4,5500,912
96782,4,5500,8982
96786,4,5500,5930
96789,4,5500,13578
96793,4,5500,7277
96795,4,5500,26
96797,4,5500,13378
96813,4,5500,3412
96814,4,5500,1157
96815,4,5500,2782
96816,4,5500,13361
96817,4,5500,8138
96818,4,5500,8306
96819,4,5500,8560
96821,4,5500,6543
96822,4,5500,6601
96825,4,5500,7958
96826,4,5500,2630
97002,4,5500,53
97003,4,5500,864
97004,4,5500,165
97005,4,5500,1016
97006,4,5500,2533
97007,4,5500,5092
97008,4,5500,1335
97009,4,5500,53
97013,4,5500,204
97015,4,5500,996
97019,4,5500,0
97024,4,5500,340
97027,4,5500,669
97030,4,5500,916
97034,4,5500,1299
97035,4,5500,1273
97045,4,5500,2996
97048,4,5500,50
97060,4,5500,630
97062,4,5500,1784
97068,4,5500,2382
97070,4,5500,1109
97078,4,5500,3
97080,4,5500,1397
97086,4,5500,1666
97089,4,5500,1083
97113,4,5500,687
97116,4,5500,1564
97123,4,5500,2422
97124,4,5500,2808
97140,4,5500,1917
97201,4,5500,284
97202,4,5500,1953
97203,4,5500,1202
97205,4,5500,99
97206,4,5500,2209
97209,4,5500,162
97210,4,5500,566
97211,4,5500,1779
97212,4,5500,1887
97213,4,5500,1520
97214,4,5500,1140
97215,4,5500,980
97216,4,5500,509
97217,4,5500,1931
97218,4,5500,529
97219,4,5500,2183
97220,4,5500,1163
97221,4,5500,854
97222,4,5500,1418
97223,4,5500,2837
97224,4,5500,2665
97225,4,5500,1551
97227,4,5500,234
97229,4,5500,5669
97230,4,5500,1162
97231,4,5500,266
97232,4,5500,376
97233,4,5500,950
97236,4,5500,884
97239,4,5500,634
97266,4,5500,917
97267,4,5500,1408
97301,4,5500,4468
97302,4,5500,4315
97303,4,5500,4027
97304,4,5500,543
97305,4,5500,3888
97306,4,5500,584
97317,4,5500,2017
97321,4,5500,382
97322,4,5500,181
97330,4,5500,789
97333,4,5500,455
97338,4,5500,268
97351,4,5500,117
97355,4,5500,249
97361,4,5500,123
97370,4,5500,108
97389,4,5500,17
97392,4,5500,41
97401,4,5500,910
97402,4,5500,700
97403,4,5500,214
97404,4,5500,536
97405,4,5500,1149
97408,4,5500,498
97448,4,5500,7
97455,4,5500,0
97457,4,5500,0
97470,4,5500,200
97471,4,5500,372
97477,4,5500,542
97478,4,5500,402
97495,4,5500,6
97496,4,5500,47
97501,4,5500,556
97502,4,5500,742
97503,4,5500,219
97504,4,5500,1144
97524,4,5500,211
97526,4,5500,422
97527,4,5500,423
97530,4,5500,143
97532,4,5500,15
97535,4,5500,125
97540,4,5500,2
97701,4,5500,1218
97702,4,5500,1542
97703,4,5500,5008
97801,4,5500,335
97826,4,5500,0
97838,4,5500,347
97875,4,5500,13
97882,4,5500,49
98001,4,5500,34
98002,4,5500,106
98003,4,5500,137
98004,4,5500,270
98005,4,5500,166
98006,4,5500,653
98007,4,5500,82
98008,4,5500,224
98010,4,5500,27
98011,4,5500,100
98012,4,5500,0
98014,4,5500,23
98019,4,5500,98
98020,4,5500,0
98021,4,5500,344
98022,4,5500,280
98023,4,5500,320
98024,4,5500,73
98026,4,5500,0
98027,4,5500,181
98028,4,5500,132
98029,4,5500,210
98030,4,5500,89
98031,4,5500,348
98032,4,5500,77
98033,4,5500,434
98034,4,5500,282
98036,4,5500,81
98037,4,5500,68
98038,4,5500,171
98039,4,5500,35
98040,4,5500,438
98042,4,5500,225
98043,4,5500,35
98045,4,5500,14
98047,4,5500,38
98051,4,5500,4
98052,4,5500,594
98053,4,5500,230
98055,4,5500,141
98056,4,5500,255
98057,4,5500,93
98058,4,5500,264
98059,4,5500,377
98065,4,5500,250
98070,4,5500,116
98072,4,5500,220
98074,4,5500,317
98075,4,5500,333
98077,4,5500,124
98087,4,5500,50
98092,4,5500,362
98101,4,5500,6
98102,4,5500,28
98103,4,5500,0
98104,4,5500,4
98105,4,5500,125
98106,4,5500,203
98107,4,5500,26
98108,4,5500,140
98109,4,5500,25
98110,4,5500,156
98112,4,5500,164
98115,4,5500,91
98116,4,5500,0
98117,4,5500,33
98118,4,5500,160
98119,4,5500,0
98121,4,5500,3
98122,4,5500,180
98125,4,5500,31
98126,4,5500,189
98133,4,5500,89
98134,4,5500,10
98136,4,5500,20
98144,4,5500,85
98146,4,5500,265
98148,4,5500,47
98155,4,5500,193
98164,4,5500,0
98166,4,5500,271
98168,4,5500,122
98177,4,5500,13
98178,4,5500,284
98188,4,5500,98
98198,4,5500,105
98199,4,5500,32
98201,4,5500,43
98203,4,5500,83
98204,4,5500,81
98208,4,5500,15
98221,4,5500,4
98223,4,5500,72
98225,4,5500,336
98226,4,5500,189
98229,4,5500,116
98232,4,5500,1
98233,4,5500,70
98258,4,5500,71
98270,4,5500,0
98271,4,5500,32
98272,4,5500,150
98273,4,5500,123
98274,4,5500,101
98275,4,5500,0
98277,4,5500,86
98284,4,5500,34
98290,4,5500,51
98294,4,5500,5
98296,4,5500,235
98310,4,5500,72
98311,4,5500,85
98312,4,5500,194
98314,4,5500,1
98315,4,5500,3
98321,4,5500,51
98323,4,5500,1
98327,4,5500,75
98332,4,5500,80
98333,4,5500,0
98335,4,5500,12
98337,4,5500,26
98338,4,5500,86
98345,4,5500,0
98354,4,5500,43
98359,4,5500,45
98360,4,5500,73
98366,4,5500,170
98367,4,5500,60
98370,4,5500,29
98371,4,5500,148
98372,4,5500,107
98373,4,5500,134
98374,4,5500,194
98375,4,5500,151
98383,4,5500,79
98385,4,5500,1
98387,4,5500,127
98388,4,5500,31
98390,4,5500,52
98391,4,5500,319
98402,4,5500,0
98403,4,5500,17
98404,4,5500,84
98405,4,5500,14
98406,4,5500,23
98407,4,5500,0
98408,4,5500,29
98409,4,5500,82
98418,4,5500,15
98422,4,5500,111
98424,4,5500,42
98433,4,5500,30
98439,4,5500,12
98443,4,5500,54
98444,4,5500,102
98445,4,5500,102
98446,4,5500,19
98465,4,5500,10
98466,4,5500,39
98467,4,5500,55
98498,4,5500,88
98499,4,5500,163
98501,4,5500,199
98502,4,5500,115
98503,4,5500,126
98506,4,5500,92
98512,4,5500,52
98513,4,5500,148
98516,4,5500,35
98604,4,5500,36
98606,4,5500,0
98607,4,5500,48
98611,4,5500,5
98626,4,5500,0
98629,4,5500,0
98632,4,5500,133
98642,4,5500,10
98660,4,5500,36
98661,4,5500,138
98662,4,5500,155
98663,4,5500,15
98664,4,5500,20
98665,4,5500,40
98671,4,5500,11
98682,4,5500,248
98683,4,5500,0
98684,4,5500,31
98685,4,5500,39
98686,4,5500,0
98801,4,5500,258
98802,4,5500,186
98828,4,5500,0
98837,4,5500,244
98901,4,5500,120
98902,4,5500,268
98903,4,5500,58
98908,4,5500,178
98922,4,5500,0
98926,4,5500,174
98937,4,5500,3
98942,4,5500,124
99004,4,5500,37
99005,4,5500,4
99016,4,5500,169
99019,4,5500,120
99021,4,5500,30
99023,4,5500,1
99025,4,5500,15
99026,4,5500,8
99027,4,5500,17
99036,4,5500,0
99037,4,5500,76
99201,4,5500,103
99202,4,5500,164
99203,4,5500,109
99204,4,5500,8
99205,4,5500,259
99206,4,5500,201
99207,4,5500,213
99208,4,5500,398
99212,4,5500,92
99216,4,5500,123
99217,4,5500,199
99218,4,5500,72
99223,4,5500,260
99224,4,5500,122
99301,4,5500,733
99320,4,5500,4
99323,4,5500,9
99336,4,5500,447
99337,4,5500,294
99338,4,5500,234
99352,4,5500,229
99353,4,5500,205
99354,4,5500,166
99403,4,5500,117
99501,4,5500,0
99502,4,5500,0
99503,4,5500,10
99504,4,5500,23
99506,4,5500,9
99507,4,5500,0
99508,4,5500,18
99515,4,5500,27
99516,4,5500,0
99517,4,5500,0
99518,4,5500,0
99701,4,5500,0
99703,4,5500,0
99709,4,5500,36
99712,4,5500,0
10001,5,5500,15
10002,5,5500,34
10003,5,5500,48
10004,5,5500,4
10005,5,5500,2
10006,5,5500,2
10007,5,5500,5
10009,5,5500,57
1001,5,5500,4529
10010,5,5500,22
10011,5,5500,73
10012,5,5500,46
10013,5,5500,48
10014,5,5500,44
10016,5,5500,21
10017,5,5500,3
10018,5,5500,13
10019,5,5500,26
1002,5,5500,1921
10021,5,5500,20
10022,5,5500,19
10023,5,5500,38
10024,5,5500,32
10025,5,5500,48
10026,5,5500,27
10027,5,5500,52
10028,5,5500,15
10029,5,5500,64
10030,5,5500,18
10031,5,5500,24
10032,5,5500,20
10033,5,5500,33
10034,5,5500,17
10035,5,5500,40
10036,5,5500,19
10037,5,5500,10
10038,5,5500,10
10039,5,5500,13
10040,5,5500,10
10044,5,5500,1
10065,5,5500,26
10069,5,5500,1
1007,5,5500,3
10075,5,5500,16
10128,5,5500,32
1013,5,5500,5610
1020,5,5500,8445
1022,5,5500,834
1027,5,5500,4279
1028,5,5500,4698
10280,5,5500,1
10282,5,5500,1
1030,5,5500,3674
10301,5,5500,239
10302,5,5500,106
10303,5,5500,82
10304,5,5500,392
10305,5,5500,131
10306,5,5500,294
10307,5,5500,142
10308,5,5500,263
10309,5,5500,335
10310,5,5500,158
10312,5,5500,225
10314,5,5500,442
1033,5,5500,1794
1035,5,5500,491
1036,5,5500,40
1040,5,5500,7582
10451,5,5500,51
10452,5,5500,47
10453,5,5500,96
10454,5,5500,74
10455,5,5500,51
10456,5,5500,124
10457,5,5500,95
10458,5,5500,100
10459,5,5500,70
10460,5,5500,117
10461,5,5500,133
10462,5,5500,114
10463,5,5500,66
10464,5,5500,0
10465,5,5500,28
10466,5,5500,256
10467,5,5500,135
10468,5,5500,56
10469,5,5500,364
10470,5,5500,58
10471,5,5500,37
10472,5,5500,144
10473,5,5500,92
10474,5,5500,57
10475,5,5500,10
10501,5,5500,14
10502,5,5500,86
10504,5,5500,109
10505,5,5500,0
10506,5,5500,70
10507,5,5500,52
10510,5,5500,120
10511,5,5500,29
10514,5,5500,160
10516,5,5500,3
10517,5,5500,1
10520,5,5500,126
10522,5,5500,43
10523,5,5500,46
10524,5,5500,1
10526,5,5500,0
10527,5,5500,0
10528,5,5500,15
10530,5,5500,76
10532,5,5500,39
10533,5,5500,70
10536,5,5500,141
10537,5,5500,2
10538,5,5500,15
10541,5,5500,0
10543,5,5500,9
10546,5,5500,13
10547,5,5500,67
10548,5,5500,18
10549,5,5500,164
10550,5,5500,125
10552,5,5500,70
10553,5,5500,35
1056,5,5500,4536
10560,5,5500,0
10562,5,5500,212
10566,5,5500,113
10567,5,5500,9
10570,5,5500,115
10573,5,5500,304
10576,5,5500,6
10577,5,5500,82
10578,5,5500,0
10579,5,5500,0
10580,5,5500,56
10583,5,5500,602
10588,5,5500,24
10589,5,5500,0
10591,5,5500,122
10594,5,5500,73
10595,5,5500,120
10596,5,5500,11
10598,5,5500,246
10601,5,5500,16
10603,5,5500,69
10604,5,5500,43
10605,5,5500,171
10606,5,5500,82
10607,5,5500,64
1068,5,5500,14
10701,5,5500,291
10703,5,5500,106
10704,5,5500,231
10705,5,5500,85
10706,5,5500,63
10707,5,5500,55
10708,5,5500,87
10709,5,5500,101
10710,5,5500,139
1073,5,5500,2035
1075,5,5500,4467
1077,5,5500,2306
10801,5,5500,102
10803,5,5500,161
10804,5,5500,196
1085,5,5500,9793
1089,5,5500,7137
10901,5,5500,21
10913,5,5500,0
10920,5,5500,0
10923,5,5500,11
10927,5,5500,35
10931,5,5500,0
1095,5,5500,1092
10952,5,5500,21
10954,5,5500,33
10956,5,5500,14
10960,5,5500,5
10962,5,5500,3
10964,5,5500,3
10965,5,5500,0
10968,5,5500,2
10970,5,5500,25
10974,5,5500,0
10976,5,5500,7
10977,5,5500,48
10980,5,5500,11
10983,5,5500,0
10984,5,5500,0
10986,5,5500,5
10989,5,5500,12
10993,5,5500,1
10994,5,5500,15
11001,5,5500,242
11003,5,5500,368
11004,5,5500,88
11005,5,5500,1
11010,5,5500,7
11020,5,5500,1
11021,5,5500,0
11023,5,5500,4
11024,5,5500,0
1103,5,5500,189
11030,5,5500,22
1104,5,5500,5204
11040,5,5500,530
1105,5,5500,1337
11050,5,5500,15
1106,5,5500,3282
1107,5,5500,1351
1108,5,5500,4375
1109,5,5500,5046
11096,5,5500,55
11101,5,5500,131
11102,5,5500,35
11103,5,5500,129
11104,5,5500,34
11105,5,5500,122
11106,5,5500,77
11109,5,5500,0
1118,5,5500,3498
1119,5,5500,3167
11201,5,5500,159
11203,5,5500,120
11204,5,5500,72
11205,5,5500,91
11206,5,5500,161
11207,5,5500,451
11208,5,5500,436
11209,5,5500,232
11210,5,5500,244
11211,5,5500,215
11212,5,5500,269
11213,5,5500,150
11214,5,5500,249
11215,5,5500,466
11216,5,5500,213
11217,5,5500,220
11218,5,5500,108
11219,5,5500,191
11220,5,5500,197
11221,5,5500,314
11222,5,5500,188
11223,5,5500,470
11224,5,5500,105
11225,5,5500,97
11226,5,5500,101
11228,5,5500,201
11229,5,5500,408
11230,5,5500,229
11231,5,5500,206
11232,5,5500,108
11233,5,5500,197
11234,5,5500,525
11235,5,5500,199
11236,5,5500,560
11237,5,5500,102
11238,5,5500,146
11239,5,5500,4
11249,5,5500,72
1128,5,5500,808
1129,5,5500,2079
11354,5,5500,179
11355,5,5500,175
11356,5,5500,61
11357,5,5500,172
11358,5,5500,69
11360,5,5500,102
11361,5,5500,135
11362,5,5500,102
11363,5,5500,61
11364,5,5500,220
11365,5,5500,179
11366,5,5500,135
11367,5,5500,168
11368,5,5500,97
11369,5,5500,93
11370,5,5500,85
11372,5,5500,46
11373,5,5500,83
11374,5,5500,79
11375,5,5500,190
11377,5,5500,138
11378,5,5500,138
11379,5,5500,166
11385,5,5500,196
11411,5,5500,181
11412,5,5500,179
11413,5,5500,251
11414,5,5500,234
11415,5,5500,30
11416,5,5500,86
11417,5,5500,112
11418,5,5500,137
11419,5,5500,148
11420,5,5500,223
11421,5,5500,110
11422,5,5500,137
11423,5,5500,152
11426,5,5500,80
11427,5,5500,163
11428,5,5500,89
11429,5,5500,118
11432,5,5500,120
11433,5,5500,92
11434,5,5500,381
11435,5,5500,133
11436,5,5500,89
11501,5,5500,0
11507,5,5500,0
11509,5,5500,0
1151,5,5500,2121
11510,5,5500,0
11514,5,5500,4
11516,5,5500,61
11518,5,5500,0
11520,5,5500,49
11530,5,5500,0
11542,5,5500,31
11545,5,5500,0
11548,5,5500,9
11550,5,5500,30
11552,5,5500,17
11553,5,5500,70
11554,5,5500,38
11557,5,5500,7
11558,5,5500,22
11559,5,5500,145
11560,5,5500,12
11561,5,5500,25
11563,5,5500,5
11565,5,5500,25
11566,5,5500,28
11568,5,5500,6
11569,5,5500,0
11570,5,5500,28
11572,5,5500,9
11575,5,5500,0
11576,5,5500,20
11577,5,5500,0
11579,5,5500,5
11580,5,5500,390
11581,5,5500,306
11590,5,5500,0
11596,5,5500,0
11598,5,5500,0
11691,5,5500,204
11692,5,5500,89
11693,5,5500,54
11694,5,5500,168
11701,5,5500,0
11702,5,5500,8
11703,5,5500,14
11704,5,5500,0
11705,5,5500,11
11706,5,5500,186
11710,5,5500,41
11713,5,5500,45
11714,5,5500,0
11715,5,5500,5
11716,5,5500,0
11717,5,5500,21
11718,5,5500,0
11719,5,5500,11
11720,5,5500,40
11721,5,5500,7
11722,5,5500,36
11724,5,5500,0
11725,5,5500,0
11726,5,5500,28
11727,5,5500,31
11729,5,5500,0
11730,5,5500,8
11731,5,5500,0
11732,5,5500,9
11733,5,5500,0
11735,5,5500,65
11738,5,5500,16
11739,5,5500,0
11740,5,5500,0
11741,5,5500,0
11742,5,5500,0
11743,5,5500,0
11746,5,5500,33
11747,5,5500,25
11749,5,5500,2
11751,5,5500,30
11752,5,5500,16
11753,5,5500,0
11754,5,5500,0
11755,5,5500,3
11756,5,5500,12
11757,5,5500,0
11758,5,5500,95
11762,5,5500,6
11763,5,5500,29
11764,5,5500,4
11765,5,5500,0
11766,5,5500,0
11767,5,5500,31
11768,5,5500,0
11769,5,5500,10
11771,5,5500,19
11772,5,5500,158
11776,5,5500,31
11777,5,5500,0
11779,5,5500,57
11780,5,5500,5
11782,5,5500,45
11783,5,5500,0
11784,5,5500,0
11787,5,5500,101
11788,5,5500,13
11790,5,5500,0
11791,5,5500,0
11793,5,5500,0
11795,5,5500,0
11796,5,5500,6
11797,5,5500,7
11798,5,5500,0
11801,5,5500,35
11803,5,5500,44
11804,5,5500,6
11901,5,5500,42
11930,5,5500,0
11932,5,5500,0
11933,5,5500,0
11934,5,5500,5
11935,5,5500,11
11937,5,5500,7
11939,5,5500,0
11940,5,5500,0
11941,5,5500,2
11942,5,5500,0
11944,5,5500,15
11946,5,5500,62
11948,5,5500,2
11949,5,5500,1
11950,5,5500,0
11951,5,5500,13
11952,5,5500,0
11953,5,5500,1
11954,5,5500,0
11955,5,5500,11
11957,5,5500,0
11958,5,5500,0
11960,5,5500,0
11962,5,5500,6
11963,5,5500,0
11964,5,5500,1
11965,5,5500,19
11967,5,5500,43
11968,5,5500,16
11971,5,5500,10
11976,5,5500,28
11977,5,5500,3
11978,5,5500,0
11980,5,5500,2
12008,5,5500,0
12009,5,5500,0
1201,5,5500,6542
12018,5,5500,0
12019,5,5500,0
12033,5,5500,0
12047,5,5500,0
12054,5,5500,0
12056,5,5500,0
12061,5,5500,0
12063,5,5500,0
12065,5,5500,0
12067,5,5500,1
12077,5,5500,0
12084,5,5500,0
12085,5,5500,0
12110,5,5500,0
12118,5,5500,0
12121,5,5500,0
12123,5,5500,0
12140,5,5500,0
12144,5,5500,0
12148,5,5500,0
12150,5,5500,0
12154,5,5500,0
12158,5,5500,0
12159,5,5500,0
12180,5,5500,0
12182,5,5500,0
12183,5,5500,2
12186,5,5500,15
12188,5,5500,0
12189,5,5500,0
12196,5,5500,0
12198,5,5500,0
12202,5,5500,0
12203,5,5500,0
12204,5,5500,0
12205,5,5500,9
12206,5,5500,0
12207,5,5500,0
12208,5,5500,0
12209,5,5500,0
12210,5,5500,0
12211,5,5500,0
12222,5,5500,0
12302,5,5500,0
12303,5,5500,0
12304,5,5500,0
12305,5,5500,0
12306,5,5500,0
12307,5,5500,0
12308,5,5500,0
12309,5,5500,47
1237,5,5500,164
1238,5,5500,34
1240,5,5500,907
12401,5,5500,0
12411,5,5500,0
12417,5,5500,0
12419,5,5500,0
12432,5,5500,0
12440,5,5500,2
12443,5,5500,3
12449,5,5500,0
12456,5,5500,0
12466,5,5500,0
12471,5,5500,4
12472,5,5500,2
12475,5,5500,0
12477,5,5500,4
12484,5,5500,0
12486,5,5500,6
12487,5,5500,5
12498,5,5500,0
12508,5,5500,50
12512,5,5500,0
12518,5,5500,4
12520,5,5500,3
12524,5,5500,0
12525,5,5500,1
12528,5,5500,33
12533,5,5500,1
12538,5,5500,7
12542,5,5500,0
12547,5,5500,4
12548,5,5500,0
12549,5,5500,0
12550,5,5500,47
12553,5,5500,25
12561,5,5500,0
12569,5,5500,0
12572,5,5500,0
12575,5,5500,0
12577,5,5500,0
12578,5,5500,0
12580,5,5500,0
12586,5,5500,1
12589,5,5500,1
12590,5,5500,48
12601,5,5500,100
12603,5,5500,0
1266,5,5500,26
12801,5,5500,0
12803,5,5500,0
12804,5,5500,16
12827,5,5500,0
12828,5,5500,0
12831,5,5500,0
12839,5,5500,0
12845,5,5500,0
12901,5,5500,0
12903,5,5500,0
12918,5,5500,0
12962,5,5500,0
13021,5,5500,0
13027,5,5500,0
13029,5,5500,0
13030,5,5500,0
13031,5,5500,0
13039,5,5500,0
13041,5,5500,8
13057,5,5500,0
13060,5,5500,0
13066,5,5500,0
13068,5,5500,0
13073,5,5500,0
13078,5,5500,0
13082,5,5500,0
13084,5,5500,0
13088,5,5500,0
13090,5,5500,0
13104,5,5500,0
13108,5,5500,0
13112,5,5500,0
13116,5,5500,0
13120,5,5500,0
13132,5,5500,0
13135,5,5500,0
13152,5,5500,0
13164,5,5500,0
13202,5,5500,0
13203,5,5500,0
13204,5,5500,0
13205,5,5500,0
13206,5,5500,0
13207,5,5500,0
13208,5,5500,0
13209,5,5500,0
13210,5,5500,0
13211,5,5500,0
13212,5,5500,0
13214,5,5500,9
13215,5,5500,0
13219,5,5500,21
13224,5,5500,0
13319,5,5500,0
13323,5,5500,0
13340,5,5500,0
13354,5,5500,0
13403,5,5500,0
13413,5,5500,0
13417,5,5500,0
