panels_1_years_-2000_incentive,panels_2_years_-2000_incentive,panels_3_years_-2000_incentive,panels_4_years_-2000_incentive,panels_5_years_-2000_incentive,zip
0,0,0,0,0,60623
0,0,0,0,0,60624
0,0,0,0,0,60625
0,0,0,0,0,60626
0,0,0,0,0,60628
0,0,0,0,0,60629
0,0,0,0,0,60630
0,0,0,0,0,60631
0,0,0,0,0,60632
0,0,0,0,0,60633
0,0,0,0,0,60634
0,0,0,0,0,60636
0,0,0,0,0,60637
0,0,0,0,0,60638
0,0,0,0,0,60639
0,0,0,0,8,60640
0,0,0,0,0,60641
0,0,0,0,0,60642
0,0,0,0,0,60643
0,0,0,0,0,60644
0,0,0,0,0,60645
0,0,0,0,0,60646
0,0,0,0,0,60647
0,0,0,0,0,60649
0,0,0,0,0,60651
0,0,0,0,0,60652
0,0,0,0,0,60653
0,0,0,0,0,60654
0,0,0,0,0,60655
0,0,0,0,12,60656
0,0,0,0,0,60657
0,0,0,0,0,60659
0,0,81,468,6553,6066
0,0,0,0,0,60660
0,0,0,0,0,60661
0,0,102,527,5136,6067
0,0,119,529,2731,6070
0,0,0,0,0,60706
0,0,0,0,0,60707
0,0,14,287,2838,6071
0,0,0,0,0,60712
0,0,0,0,0,60714
0,0,22,216,921,6073
0,16,104,1257,7462,6074
0,0,11,610,3594,6078
0,0,0,0,0,60803
0,0,0,0,0,60804
0,0,0,0,0,60805
0,0,6,23,307,6081
0,0,215,923,11537,6082
0,0,0,0,0,60827
0,0,13,83,518,6084
0,0,26,217,1657,6085
0,0,15,74,1878,6088
0,0,2,78,550,6089
0,0,3,27,117,6090
0,0,0,0,0,60901
0,0,0,0,0,60910
0,0,0,0,0,60914
0,0,0,0,0,60915
0,0,8,71,258,6092
0,0,0,0,0,60922
0,0,27,194,1246,6093
0,0,131,667,7945,6095
0,0,68,293,3900,6096
0,0,0,0,0,60964
0,0,0,0,0,61008
0,0,0,0,0,61011
0,0,0,0,0,61016
0,0,0,0,0,61025
0,0,4,15,153,6103
0,0,53,128,1496,6105
0,0,117,362,4736,6106
0,0,0,0,0,61065
0,0,215,881,3956,6107
0,0,0,0,0,61072
0,0,0,0,0,61073
0,0,141,298,4750,6108
0,0,278,801,8025,6109
0,17,102,281,3387,6110
0,0,0,0,0,61101
0,0,0,0,0,61102
0,0,0,0,0,61103
0,0,0,0,0,61104
0,0,0,0,27,61107
0,0,0,0,0,61108
0,0,0,0,0,61109
0,0,145,873,8720,6111
0,0,0,0,0,61111
0,0,0,0,0,61114
0,0,0,0,0,61115
0,0,97,271,3249,6112
0,0,122,355,4100,6114
0,0,50,634,3051,6117
0,0,185,493,6635,6118
0,0,54,331,2560,6119
0,0,85,176,1749,6120
0,0,0,0,0,61201
0,0,0,0,0,61239
0,0,0,0,0,61240
0,0,0,0,0,61241
0,0,0,0,0,61244
0,0,0,0,0,61256
0,0,0,0,0,61264
0,0,0,0,0,61265
0,0,0,0,0,61273
0,0,0,0,0,61275
0,0,0,0,0,61282
0,0,0,0,0,61284
0,0,0,0,0,61301
0,0,0,0,0,61320
0,0,0,0,0,61341
0,0,0,0,0,61348
0,0,0,0,0,61350
0,0,0,0,0,61354
0,0,0,0,0,61362
0,0,0,0,0,61364
0,0,0,0,0,61373
0,0,0,0,0,61523
0,0,0,0,0,61525
0,0,0,0,0,61526
0,0,0,0,0,61528
0,0,0,0,0,61535
0,0,0,0,0,61536
0,0,0,0,0,61547
0,0,0,0,0,61548
0,0,0,0,0,61550
0,0,0,0,0,61554
0,0,0,0,0,61568
0,0,0,0,0,61571
0,0,0,0,0,61602
0,0,0,0,0,61603
0,0,0,0,0,61604
0,0,0,0,0,61605
0,0,0,0,0,61606
0,0,0,0,0,61607
0,0,0,0,0,61610
0,0,0,0,0,61611
0,0,0,0,0,61614
0,0,0,0,0,61615
0,0,0,0,0,61616
0,0,0,0,0,61701
0,0,0,0,0,61704
0,0,0,0,0,61705
0,0,0,0,0,61725
0,0,0,0,0,61748
0,0,0,0,0,61761
0,0,0,0,0,61772
0,0,0,0,0,61776
0,0,0,0,0,61801
0,0,0,0,0,61802
0,0,0,0,0,61814
0,0,0,0,0,61817
0,0,0,0,0,61820
0,0,0,0,0,61821
0,0,0,0,8,61822
0,0,0,0,0,61832
0,0,0,0,0,61833
0,0,0,0,0,61834
0,0,0,0,0,61841
0,0,0,0,0,61858
0,0,0,0,0,61864
0,0,0,0,0,61874
0,0,0,0,0,61880
0,0,0,0,0,61883
0,0,0,0,0,62025
0,0,0,0,0,62034
0,0,0,0,0,62040
0,0,0,0,0,62059
0,0,0,0,0,62060
0,0,0,0,0,62062
0,0,0,0,0,62090
0,0,0,0,0,62201
0,0,0,0,0,62203
0,0,0,0,0,62204
0,0,0,0,0,62205
0,0,0,0,0,62206
0,0,0,0,0,62207
0,0,0,0,0,62208
0,0,0,0,0,62221
0,0,0,0,0,62223
0,0,0,0,0,62226
0,0,0,0,0,62232
0,0,0,0,0,62234
0,0,0,0,0,62236
0,0,0,0,0,62239
0,0,0,0,0,62240
0,0,42,159,2597,6226
0,0,0,0,0,62260
0,0,0,0,3,62269
0,0,1,11,137,6237
0,0,0,5,54,6238
0,0,0,3,41,6241
0,0,0,5,48,6249
0,0,18,67,584,6250
0,0,0,0,0,62521
0,0,0,0,0,62522
0,0,0,0,0,62523
0,0,0,0,0,62526
0,0,0,0,0,62535
0,0,2,14,156,6254
0,0,0,0,0,62544
0,0,0,0,0,62549
0,0,0,34,772,6255
0,0,0,0,0,62554
0,0,0,0,0,62558
0,0,0,7,285,6256
0,0,0,0,0,62561
0,0,0,0,0,62563
0,0,39,129,1484,6260
0,0,0,0,0,62625
0,0,0,0,0,62629
0,0,0,1,32,6266
0,0,0,0,0,62670
0,0,0,0,0,62677
0,0,36,100,498,6268
0,0,0,0,0,62684
0,0,0,0,0,62701
0,0,0,0,0,62702
0,0,0,0,0,62703
0,0,0,0,0,62704
0,0,0,0,0,62707
0,0,0,0,0,62711
0,0,0,0,0,62712
0,0,4,22,419,6277
0,0,0,1,28,6280
0,0,0,0,0,62957
0,0,0,0,0,62960
0,0,0,133,931,63005
0,0,0,85,311,63010
0,0,0,63,1205,63011
0,0,0,106,1850,63017
0,0,0,176,1395,63021
0,0,0,115,809,63026
0,0,0,71,575,63031
0,0,0,150,265,63033
0,0,0,76,388,63034
0,0,0,32,161,63038
0,0,0,73,264,63040
0,0,0,61,189,63042
0,0,0,55,276,63043
0,0,0,72,291,63044
0,0,0,28,136,63049
0,0,0,4,40,63052
0,0,0,60,138,63074
0,0,0,78,182,63088
0,0,0,4,12,63101
0,0,0,5,23,63102
0,0,0,22,65,63103
0,0,0,59,314,63104
0,0,0,124,505,63105
0,0,0,86,175,63106
0,0,0,99,175,63107
0,0,0,144,319,63108
0,0,18,179,424,63109
0,0,0,65,328,63110
0,0,0,127,387,63111
0,0,8,166,403,63112
0,0,0,152,276,63113
0,0,14,233,437,63114
0,0,0,250,583,63115
0,0,0,345,801,63116
0,0,0,62,326,63117
0,0,0,162,466,63118
0,0,0,137,895,63119
0,0,0,151,293,63120
0,0,0,183,366,63121
0,0,0,87,1613,63122
0,0,0,0,520,63123
0,0,0,91,753,63124
0,0,20,122,295,63125
0,0,0,50,494,63126
0,0,0,49,271,63127
0,0,0,125,731,63128
0,0,0,0,932,63129
0,0,0,268,798,63130
0,0,0,73,1343,63131
0,0,0,78,418,63132
0,0,0,54,129,63133
0,0,0,81,157,63134
0,0,0,79,206,63135
0,0,0,197,510,63136
0,0,0,182,307,63137
0,0,0,65,197,63138
0,0,0,41,332,63139
0,0,0,6,11,63140
0,0,0,82,955,63141
0,0,0,17,98,63143
0,0,0,18,236,63144
0,0,0,133,594,63146
0,0,0,104,310,63147
0,10,93,307,5393,6320
0,0,6,19,291,6330
0,0,0,65,691,63301
0,0,0,235,1193,63303
0,0,0,138,1036,63304
0,0,0,0,10,6331
0,0,2,15,164,6334
0,0,0,0,2,63341
0,0,9,41,320,6335
0,0,51,192,527,63366
0,0,0,12,294,63367
0,0,26,254,910,63368
0,0,0,192,1373,63376
0,0,0,0,0,6338
0,0,0,1,6,63385
0,0,0,0,1,63386
0,0,8,37,352,6339
0,0,110,486,6302,6340
0,0,23,62,1340,6351
0,0,18,100,809,6355
0,0,0,0,4,6359
0,0,155,473,6348,6360
0,0,2,12,221,6365
0,0,0,3,39,6370
0,0,0,160,421,63701
0,0,0,42,104,63703
0,0,0,0,11,6374
0,0,9,42,521,6375
0,0,0,43,74,63780
0,0,14,36,492,6380
0,0,65,161,1491,6382
0,0,33,176,2288,6385
0,0,88,301,4506,6401
0,0,43,165,367,64012
0,0,0,158,335,64014
0,0,36,219,540,64015
0,0,0,1,3,64016
0,0,5,30,72,64029
0,0,40,168,1497,6403
0,0,0,177,355,64030
0,0,0,69,203,64034
0,0,185,789,7756,6405
0,0,77,200,314,64050
0,0,0,52,199,64052
0,0,9,31,53,64053
0,0,6,33,59,64054
0,0,0,111,308,64055
0,0,35,123,294,64056
0,0,0,28,152,64057
0,0,0,13,22,64058
0,0,0,0,0,64060
0,0,0,114,228,64063
0,0,0,245,760,64064
0,0,25,143,369,64068
0,0,0,0,0,64079
0,0,0,17,88,64080
0,0,22,319,675,64081
0,4,9,252,530,64082
0,0,0,200,577,64083
0,0,6,225,593,64086
0,0,54,1240,6275,6410
0,0,0,10,25,64105
0,0,14,63,110,64106
0,0,20,120,257,64108
0,0,34,248,366,64109
0,0,53,239,426,64110
0,0,0,147,302,64111
0,0,0,106,218,64112
0,0,19,282,835,64113
0,0,0,102,324,64114
0,0,15,124,301,64116
0,0,10,116,194,64117
0,0,0,150,338,64118
0,0,0,133,379,64119
0,0,0,0,4,64120
0,0,0,77,144,64123
0,0,30,97,161,64124
0,0,5,28,48,64125
0,0,0,77,146,64126
0,0,153,344,569,64127
0,0,84,220,348,64128
0,0,6,69,119,64129
0,0,0,169,426,64130
0,0,0,112,273,64131
0,0,38,134,234,64132
0,0,0,103,359,64133
0,0,0,102,186,64134
0,0,4,25,52,64136
0,0,17,32,53,64137
0,0,15,148,302,64138
0,0,0,11,26,64139
0,0,0,65,151,64145
0,0,0,8,20,64146
0,0,0,16,31,64147
0,0,0,4,12,64149
0,0,4,33,66,64150
0,0,19,285,458,64151
0,0,0,287,841,64152
0,0,1,23,67,64153
0,0,5,63,210,64154
0,0,0,219,379,64155
0,0,0,71,130,64156
0,0,0,311,727,64157
0,0,0,61,141,64158
0,0,8,356,4086,6416
0,0,0,11,26,64161
0,0,0,1,2,64163
0,0,0,1,8,64164
0,0,0,0,0,64165
0,0,0,0,21,64167
0,0,79,329,3227,6418
0,0,0,1,18,6424
0,0,9,66,383,6437
0,0,0,0,1,6441
0,0,0,0,1,64421
0,0,0,0,0,64436
0,0,0,0,24,6444
0,0,218,574,7892,6450
0,0,19,114,209,64501
0,0,0,126,228,64503
0,0,0,73,187,64504
0,0,0,41,221,64505
0,0,0,232,437,64506
0,0,0,68,244,64507
0,0,88,338,5427,6451
0,0,6,90,955,6455
0,0,5,13,59,6456
0,0,265,991,11128,6457
0,0,57,1167,10925,6460
0,0,42,551,3975,6461
0,0,135,626,3470,6468
0,0,1,6,27,6470
0,0,15,205,1807,6471
0,0,69,211,1472,6472
0,0,35,768,6721,6473
0,0,35,591,3630,6477
0,0,32,339,2811,6478
0,0,36,333,3142,6479
0,0,71,251,2645,6480
0,30,307,675,8584,64801
0,0,184,580,7233,64804
0,0,9,28,413,6481
0,0,49,399,4002,6483
0,0,28,151,1720,64834
0,0,1,3,559,64835
0,0,35,284,3305,64836
0,0,243,1218,9212,6484
0,0,0,0,3,64840
0,0,0,2,38,64841
0,0,1,7,212,64855
0,0,83,257,3292,64870
0,18,84,952,8873,6489
0,122,232,1225,11703,6492
0,0,0,0,0,65039
0,0,0,4,24,65043
0,0,0,0,0,65053
0,0,15,51,257,6510
0,0,0,61,236,65101
0,0,0,119,290,65109
0,0,144,699,6813,6511
0,0,158,718,8030,6512
0,0,149,375,5776,6513
0,0,139,443,5888,6514
0,0,34,222,2544,6515
0,0,23,680,11562,6516
0,0,58,407,3397,6517
0,0,95,419,3103,6518
0,0,34,120,2239,6519
0,0,0,345,995,65201
0,0,0,158,504,65202
0,0,0,184,1458,65203
0,0,45,223,1374,6524
0,2,54,475,1866,6525
0,0,0,0,2,65255
0,0,0,0,1,65611
0,0,68,225,2603,65616
0,0,0,98,1551,65619
0,0,0,5,58,65631
0,0,18,106,1092,65672
0,0,0,0,1,65679
0,17,52,329,4337,65714
0,0,81,326,3445,65721
0,0,0,0,0,65738
0,0,0,2,10,65739
0,0,5,30,368,65742
0,0,0,1,20,65753
0,0,0,0,1,65757
0,0,1,5,51,65781
0,0,266,603,8789,65802
0,0,391,702,8082,65803
0,0,0,226,663,65804
0,0,0,120,258,65806
0,0,0,377,735,65807
0,0,0,164,414,65809
0,0,0,91,538,65810
0,0,0,0,0,66012
0,0,0,0,0,66013
0,0,0,0,0,66024
0,0,0,0,0,66025
0,0,0,0,0,66030
0,0,138,289,3701,6604
0,0,0,0,0,66044
0,0,0,0,0,66046
0,0,0,0,0,66047
0,0,0,0,0,66049
0,0,54,277,3468,6605
0,0,0,0,0,66050
0,0,0,0,0,66052
0,0,195,543,8574,6606
0,0,0,0,0,66061
0,0,0,0,0,66062
0,0,28,83,1401,6607
0,0,52,124,1824,6608
0,0,0,0,0,66083
0,0,0,0,0,66085
0,0,0,0,0,66086
0,0,0,0,0,66090
0,0,56,250,3624,6610
0,0,0,0,0,66101
0,0,0,0,0,66102
0,0,0,0,0,66103
0,0,0,0,0,66104
0,0,0,0,0,66105
0,0,0,0,0,66106
0,0,0,0,0,66109
0,0,294,1667,8176,6611
0,0,0,0,0,66111
0,0,0,0,0,66112
0,0,36,164,610,6612
0,0,138,756,8796,6614
0,0,5,350,4926,6615
0,0,0,0,0,66202
0,0,0,0,0,66203
0,0,0,0,0,66204
0,0,0,0,0,66205
0,0,0,0,0,66206
0,0,0,0,0,66207
0,0,0,0,0,66208
0,0,0,0,0,66209
0,0,0,0,0,66210
0,0,0,0,0,66211
0,0,0,0,0,66212
0,0,0,0,0,66213
0,0,0,0,0,66214
0,0,0,0,0,66215
0,0,0,0,0,66216
0,0,0,0,0,66217
0,0,0,0,0,66218
0,0,0,0,0,66219
0,0,0,0,0,66220
0,0,0,0,0,66221
0,0,0,0,0,66223
0,0,0,0,0,66224
0,0,0,0,0,66226
0,0,0,0,0,66227
0,0,0,0,0,66402
0,0,0,0,0,66409
0,0,0,0,0,66429
0,0,0,0,0,66502
0,0,0,0,0,66503
0,0,0,0,0,66542
0,0,0,0,0,66546
0,0,0,0,0,66603
0,0,0,0,0,66604
0,0,0,0,0,66605
0,0,0,0,0,66606
0,0,0,0,0,66607
0,0,0,0,0,66608
0,0,0,0,0,66609
0,0,0,0,0,66610
0,0,0,0,0,66611
0,0,0,0,0,66612
0,0,0,0,10,66614
0,0,0,0,1,66615
0,0,0,0,0,66616
0,0,0,0,0,66617
0,0,0,0,0,66618
0,0,0,0,0,66619
0,0,0,0,0,66739
0,0,0,0,0,67002
0,0,25,62,540,6702
0,0,0,0,0,67026
0,0,0,0,0,67030
0,0,0,0,0,67037
0,0,133,380,5221,6704
0,0,86,316,4997,6705
0,0,0,0,0,67052
0,0,0,0,0,67055
0,0,49,115,3072,6706
0,0,0,0,0,67060
0,0,0,0,0,67067
0,0,212,576,6651,6708
0,0,77,163,1414,6710
0,0,0,0,0,67101
0,0,0,0,0,67110
0,0,65,280,2607,6712
0,0,0,0,0,67120
0,0,0,0,0,67147
0,4,18,451,4524,6716
0,0,0,0,0,67202
0,0,0,0,0,67203
0,0,0,0,0,67204
0,0,0,0,0,67205
0,0,0,0,17,67206
0,0,0,0,0,67207
0,0,0,0,0,67208
0,0,10,21,31,67209
0,0,0,0,2,67210
0,0,0,0,0,67211
0,0,0,0,0,67212
0,0,0,0,0,67213
0,0,0,0,0,67214
0,0,0,0,0,67215
0,0,0,0,0,67216
0,0,0,0,0,67217
0,0,0,0,0,67218
0,0,0,0,0,67219
0,0,0,0,0,67220
0,0,0,0,0,67223
0,0,0,0,0,67226
0,0,0,0,0,67227
0,0,0,0,0,67228
0,3,7,11,15,67230
0,0,0,0,0,67232
0,0,0,0,0,67235
0,0,32,273,1930,6762
0,0,107,600,7427,6770
0,0,40,187,2430,6779
0,0,1,5,38,6782
0,0,17,78,929,6786
0,0,0,0,4,6787
0,0,72,274,3303,6795
0,0,1,8,84,6798
0,0,0,0,0,68005
0,0,0,0,0,68007
0,0,0,0,0,68010
0,0,0,0,0,68022
0,0,0,0,0,68028
0,0,0,0,0,68030
0,0,0,0,0,68046
0,0,0,0,0,68059
0,0,0,0,0,68064
0,0,0,0,0,68069
0,0,22,456,1642,6807
0,0,0,0,0,68102
0,0,0,0,0,68104
0,0,0,0,0,68105
0,0,0,0,0,68106
0,0,0,0,0,68107
0,0,0,0,0,68108
0,0,0,0,0,68110
0,0,0,0,0,68111
0,0,0,0,0,68112
0,0,0,0,0,68113
0,0,0,0,0,68114
0,0,0,0,0,68116
0,0,0,0,0,68117
0,0,0,0,0,68118
0,0,0,0,0,68122
0,0,0,0,0,68123
0,0,0,0,0,68124
0,0,0,0,0,68127
0,0,0,0,0,68128
0,0,0,0,0,68130
0,0,0,0,0,68131
0,0,0,0,0,68132
0,0,0,0,0,68133
0,0,0,0,0,68134
0,0,0,0,0,68135
0,0,0,0,0,68136
0,0,0,0,0,68137
0,0,0,0,0,68138
0,0,0,0,0,68142
0,0,0,0,0,68144
0,0,0,0,0,68147
0,0,0,0,0,68152
0,0,0,0,0,68154
0,0,0,0,0,68157
0,0,0,0,0,68164
0,0,322,1835,4827,6820
0,0,188,1828,6480,6824
0,0,34,777,4384,6825
0,0,124,1101,4898,6830
0,0,157,1123,3569,6831
0,0,0,0,0,68317
0,0,0,0,0,68336
0,0,0,0,0,68339
0,0,202,1161,3200,6840
0,0,0,0,0,68430
0,0,0,0,0,68462
0,0,128,585,3226,6850
0,0,0,0,0,68502
0,0,0,0,0,68503
0,0,0,0,0,68504
0,0,0,0,0,68505
0,0,0,0,0,68506
0,0,0,0,0,68507
0,0,0,0,0,68508
0,0,27,642,5230,6851
0,0,0,0,0,68510
0,0,0,0,0,68512
0,0,0,0,0,68514
0,0,0,0,0,68516
0,0,0,0,0,68517
0,0,0,0,0,68520
0,0,0,0,0,68521
0,0,0,0,0,68522
0,0,0,0,0,68523
0,0,0,0,0,68524
0,0,0,0,0,68526
0,0,0,0,0,68527
0,0,0,0,0,68528
0,0,71,395,1096,6853
0,0,0,0,0,68531
0,0,141,442,4224,6854
0,0,43,189,1811,6855
0,0,68,515,1572,6870
0,0,0,0,0,68731
0,0,0,0,0,68776
0,0,102,621,1450,6878
0,0,319,1907,5596,6880
0,0,75,354,1106,6890
0,0,3,30,93,6897
0,0,10,38,337,6901
0,45,271,967,8584,6902
0,0,80,666,2273,6903
0,0,135,533,3856,6905
0,0,66,264,1794,6906
0,0,30,316,1642,6907
0,66,277,845,3634,70001
0,0,22,257,1559,70002
0,0,252,919,4226,70003
0,0,73,575,2629,70005
0,0,21,235,1408,70006
0,8,45,153,1119,7001
0,0,186,591,3657,7002
0,0,234,647,3170,7003
0,0,0,4,84,70031
0,0,24,91,446,70032
0,0,14,179,1052,70037
0,0,0,142,424,7004
0,0,189,458,1841,70043
10,17,17,148,701,70047
0,0,0,1,10,70049
0,0,0,46,324,7005
0,66,273,474,1695,70053
0,56,203,507,2573,70056
0,0,4,64,207,70057
0,0,333,681,3685,70058
0,0,0,250,805,7006
0,17,148,375,1626,70062
0,0,0,632,3932,70065
0,0,49,368,2011,70068
0,6,23,67,334,70070
0,0,320,981,5289,70072
0,1,29,99,465,70075
0,0,2,82,287,70079
0,0,10,285,2044,7008
0,0,12,60,325,70084
0,0,14,34,133,70085
0,0,3,20,198,70087
0,0,32,379,1205,7009
0,0,48,150,682,70092
0,0,243,681,3028,70094
0,3,109,209,1043,7010
0,7,119,324,2659,7011
0,0,61,119,562,70112
0,37,152,267,1515,70113
0,0,235,441,1775,70114
0,0,81,1049,3450,70115
0,9,164,367,3154,70116
0,0,473,983,3187,70117
0,0,153,874,3171,70118
0,0,469,1087,8022,70119
0,0,17,198,1199,7012
0,0,103,228,1240,70121
0,52,521,1122,8481,70122
0,0,114,591,2528,70123
0,15,337,983,5061,70124
0,0,222,695,3596,70125
0,69,463,778,6437,70126
0,0,291,656,4461,70127
0,0,239,668,1728,70128
0,0,68,198,795,70129
0,7,102,742,3085,7013
0,0,53,375,1225,70130
0,0,114,473,2081,70131
0,0,0,95,512,7014
0,0,0,1,2,70148
0,0,0,218,778,7016
0,10,84,172,1166,7017
0,0,77,219,1019,7018
0,0,16,143,418,7020
0,0,5,87,187,7021
0,0,15,114,771,7022
0,5,23,248,682,7023
0,0,36,332,1333,7024
0,0,136,339,2042,7026
0,0,12,66,437,7027
0,0,66,334,708,7028
0,12,36,149,852,7029
0,0,50,546,1349,7030
0,0,44,250,1350,7031
0,14,84,371,2215,7032
0,0,0,40,166,7033
0,0,0,12,120,7034
0,0,0,2,8,70343
0,0,0,12,58,7035
0,0,140,391,3431,7036
0,25,155,552,1873,70360
0,50,220,345,1175,70363
0,0,128,269,1222,70364
0,0,13,423,1504,7039
0,0,0,1,5,70395
0,0,13,291,855,7040
0,0,132,264,1470,70401
0,27,220,422,2038,70403
0,0,0,106,331,7041
0,4,84,598,1761,7042
0,0,51,530,1135,7043
0,0,19,407,1273,7044
0,0,0,0,1,70446
0,0,2,85,455,7045
0,41,150,451,7074,70454
0,0,4,27,362,70455
0,0,2,43,129,7046
0,0,4,23,120,70462
0,5,19,34,171,70466
0,23,224,556,2473,7047
0,0,109,275,1185,7050
0,220,584,849,9145,70501
0,0,60,719,3031,70503
0,0,397,894,4045,70506
0,28,91,244,1473,70507
0,0,225,1082,4553,70508
0,4,15,31,430,70517
0,25,182,440,5196,70518
0,0,0,359,1187,7052
0,11,68,156,923,70520
0,0,1,2,32,70525
0,0,39,104,517,70529
0,13,231,358,3685,70535
0,0,0,150,591,7054
0,0,94,239,2273,7055
0,0,27,93,311,70555
0,7,22,45,546,70560
0,0,27,121,806,7057
0,0,300,591,7556,70570
0,13,46,88,979,70577
0,0,0,0,0,70578
0,0,0,39,180,7058
0,0,1,5,130,70582
0,0,72,214,1205,70583
0,0,0,0,0,70584
0,0,14,222,778,7059
0,65,285,570,5979,70592
0,0,129,296,1890,7060
0,0,298,777,2591,70601
0,82,173,602,1852,70605
0,4,95,204,915,70607
0,0,2,172,660,70611
0,0,38,101,395,70615
0,0,19,117,781,7062
0,7,33,100,673,7063
0,0,0,60,518,7064
0,28,67,286,2050,7065
0,0,36,347,1550,7066
0,0,135,320,1409,70663
0,0,57,161,440,70665
0,0,0,0,2,70668
0,0,39,94,552,70669
0,10,25,488,2122,7067
0,0,0,51,206,7068
0,0,0,54,174,7069
0,0,11,365,1469,7070
0,0,43,268,1598,70706
0,0,66,459,1883,7071
0,0,0,28,273,70710
0,0,1,27,180,70711
0,0,174,388,1943,70714
0,0,16,77,521,70719
0,0,46,243,779,7072
0,0,207,750,4039,70726
0,0,42,160,694,7073
0,0,0,202,622,70734
0,0,92,650,4180,70737
0,0,22,224,1005,70739
0,3,9,56,313,7074
0,0,3,16,61,70744
0,6,22,266,903,7075
0,0,5,166,1022,7076
0,0,0,0,0,70764
0,58,132,245,1422,70767
0,42,99,1125,4260,70769
0,0,18,73,319,7077
2,10,18,39,204,70770
0,0,3,43,145,70774
0,0,0,2,18,70777
0,5,7,16,59,70778
0,0,2,207,856,7078
0,0,30,132,862,70785
0,0,0,153,527,7079
0,0,26,356,2327,70791
0,0,56,575,2566,7080
0,0,0,2,25,70801
0,0,367,743,2587,70802
0,0,165,472,2480,70805
0,0,202,549,2375,70806
0,0,200,438,1695,70807
0,0,314,1090,3399,70808
0,8,59,430,2389,70809
0,0,0,107,471,7081
0,0,300,1051,4233,70810
0,0,120,241,1263,70811
0,30,115,233,860,70812
0,0,77,301,966,70814
0,0,140,552,1980,70815
0,0,166,559,3224,70816
0,0,106,1057,4050,70817
0,0,62,284,945,70818
0,0,25,91,385,70819
0,0,0,26,85,7082
0,0,155,435,1391,70820
0,0,12,295,1092,7083
0,0,27,208,631,7086
0,0,52,273,1716,7087
0,0,0,11,39,7088
0,0,19,501,1421,7090
0,0,0,83,336,7092
0,0,49,285,1570,7093
0,0,3,397,1318,7094
4,16,32,251,1526,7095
0,0,0,0,0,71006
0,0,1,2,10,71009
0,0,18,73,342,7102
0,0,0,0,0,71024
0,28,172,304,1439,7103
0,6,45,94,341,71037
0,21,140,341,1895,7104
0,7,17,47,385,71047
0,0,49,223,1951,7105
0,0,0,1,6,71051
0,0,74,136,428,71055
0,74,157,262,1299,7106
0,21,144,292,1529,7107
0,0,3,8,26,71073
0,3,159,313,1105,7108
0,0,121,455,2570,7109
0,0,128,611,2563,7110
0,0,65,169,912,71101
0,0,114,174,950,71103
0,50,152,326,1387,71104
0,0,110,337,2338,71105
0,159,309,919,3716,71106
0,0,136,565,3420,71107
0,0,71,292,1626,71108
0,0,284,440,2266,71109
0,0,191,427,2552,7111
0,0,2,15,275,71110
0,0,131,711,4414,71111
0,0,0,302,3443,71112
0,0,35,254,1605,71115
0,12,109,187,1727,71118
0,49,112,224,1082,71119
0,0,113,211,1248,7112
0,0,34,116,1089,71129
0,0,77,129,749,7114
0,0,203,634,1834,71201
0,0,253,553,1446,71202
0,0,204,605,1656,71203
0,0,0,2,7,71225
0,0,0,1,5,71280
0,0,35,482,1781,71291
0,0,54,166,669,71292
0,63,366,646,6589,71301
0,2,76,182,2377,71302
0,0,110,325,4274,71303
0,0,82,247,4862,71360
0,0,26,47,806,71405
0,0,0,0,2,71423
0,0,0,0,0,71485
0,0,171,411,5327,71601
0,0,79,301,4843,71602
0,37,402,792,9874,71603
0,0,0,0,4,71837
0,59,417,847,9238,71854
0,0,54,332,4006,71901
0,0,71,426,6774,71913
0,0,0,0,5,71956
0,0,1,1,82,71964
0,0,0,0,28,71968
0,0,22,189,2606,72002
0,0,5,78,1337,72007
0,0,40,136,1421,7201
0,0,2,16,280,72011
0,3,59,121,2571,72012
0,0,108,365,7118,72015
0,0,44,268,4056,72019
0,63,102,210,1643,7202
0,5,38,147,3967,72022
0,0,95,428,8974,72023
0,14,43,184,1340,7203
0,4,31,158,931,7204
0,37,98,317,1667,7205
0,0,47,157,1207,7206
0,0,3,9,117,72065
0,0,0,0,11,72068
0,0,107,467,8555,72076
0,0,7,98,1250,7208
0,0,1,9,257,72081
0,0,0,4,200,72082
0,7,22,78,1137,72086
0,0,28,106,2276,72103
0,0,48,380,4925,72113
0,0,139,390,2856,72114
0,5,98,243,3758,72116
0,0,229,436,3983,72117
0,0,144,294,4586,72118
0,0,94,378,6744,72120
0,0,0,16,189,72135
0,0,19,41,557,72142
0,0,101,262,4474,72143
0,0,0,0,7,72167
0,0,12,87,1636,72176
0,9,26,58,434,72201
0,0,66,250,2039,72202
0,0,187,487,5428,72204
0,52,99,336,3772,72205
0,0,52,548,6197,72206
0,0,37,243,1700,72207
0,0,141,367,4743,72209
0,0,32,146,2588,72210
0,0,42,300,3717,72211
0,0,14,357,2486,72212
0,0,21,497,3684,72223
0,0,53,227,1695,72227
0,0,0,1,18,72364
0,0,0,0,1,72376
0,0,454,973,12255,72401
0,0,91,371,5312,72404
0,0,0,0,27,72411
0,0,6,25,442,72416
0,0,0,0,48,72417
0,59,484,952,8026,72701
0,0,209,577,7093,72703
0,19,133,432,6112,72704
0,117,427,1410,9969,72712
0,0,9,47,349,72718
0,8,79,194,2610,72719
0,4,23,53,1410,72730
0,0,7,66,2419,72745
0,0,0,0,0,72753
0,0,86,284,5410,72756
