zip,year,incentive,panels
55431,3,-2000,0
55432,3,-2000,0
55433,3,-2000,0
55434,3,-2000,0
55435,3,-2000,0
55436,3,-2000,0
55437,3,-2000,0
55438,3,-2000,0
55439,3,-2000,0
55441,3,-2000,0
55442,3,-2000,0
55443,3,-2000,0
55444,3,-2000,0
55445,3,-2000,0
55446,3,-2000,0
55447,3,-2000,0
55448,3,-2000,0
55449,3,-2000,0
55454,3,-2000,0
55802,3,-2000,0
55803,3,-2000,0
55804,3,-2000,0
55805,3,-2000,0
55806,3,-2000,0
55807,3,-2000,0
55808,3,-2000,0
55810,3,-2000,0
55811,3,-2000,0
55812,3,-2000,0
55901,3,-2000,0
55902,3,-2000,0
55904,3,-2000,0
55906,3,-2000,0
55920,3,-2000,0
55925,3,-2000,0
55934,3,-2000,0
55947,3,-2000,0
55960,3,-2000,0
56001,3,-2000,0
56003,3,-2000,0
56011,3,-2000,0
56301,3,-2000,0
56303,3,-2000,0
56304,3,-2000,0
56310,3,-2000,0
56320,3,-2000,0
56374,3,-2000,0
56377,3,-2000,0
56379,3,-2000,0
56387,3,-2000,0
56401,3,-2000,0
56425,3,-2000,0
56465,3,-2000,0
56468,3,-2000,0
56529,3,-2000,0
56547,3,-2000,0
56560,3,-2000,0
56580,3,-2000,0
56721,3,-2000,0
57005,3,-2000,0
57049,3,-2000,0
57055,3,-2000,0
57064,3,-2000,0
57103,3,-2000,0
57104,3,-2000,0
57105,3,-2000,0
57106,3,-2000,0
57107,3,-2000,0
57108,3,-2000,0
57110,3,-2000,0
57701,3,-2000,0
57702,3,-2000,0
57703,3,-2000,0
57719,3,-2000,0
57730,3,-2000,0
57744,3,-2000,0
57745,3,-2000,0
57751,3,-2000,0
58042,3,-2000,0
58047,3,-2000,0
58078,3,-2000,0
58102,3,-2000,0
58103,3,-2000,0
58104,3,-2000,0
58201,3,-2000,0
58202,3,-2000,0
58203,3,-2000,0
58501,3,-2000,0
58503,3,-2000,0
58504,3,-2000,0
58554,3,-2000,0
59030,3,-2000,0
59101,3,-2000,35
59102,3,-2000,0
59105,3,-2000,29
59106,3,-2000,13
59401,3,-2000,76
59404,3,-2000,25
59405,3,-2000,79
59411,3,-2000,0
59417,3,-2000,0
59714,3,-2000,19
59715,3,-2000,13
59718,3,-2000,30
59741,3,-2000,0
59801,3,-2000,15
59802,3,-2000,43
59803,3,-2000,0
59804,3,-2000,30
59808,3,-2000,19
59901,3,-2000,0
59912,3,-2000,0
59936,3,-2000,0
59937,3,-2000,0
60002,3,-2000,0
60004,3,-2000,0
60005,3,-2000,0
60007,3,-2000,0
6001,3,-2000,80
60012,3,-2000,0
60014,3,-2000,0
60015,3,-2000,0
60016,3,-2000,0
60018,3,-2000,0
6002,3,-2000,102
60022,3,-2000,0
60025,3,-2000,0
60026,3,-2000,0
60029,3,-2000,0
60030,3,-2000,0
60031,3,-2000,0
60033,3,-2000,0
60034,3,-2000,0
60035,3,-2000,0
60040,3,-2000,0
60041,3,-2000,0
60043,3,-2000,0
60044,3,-2000,0
60045,3,-2000,0
60046,3,-2000,0
60047,3,-2000,0
60048,3,-2000,0
60053,3,-2000,0
60056,3,-2000,0
60060,3,-2000,0
60061,3,-2000,0
60062,3,-2000,0
60064,3,-2000,0
60068,3,-2000,0
60069,3,-2000,0
60070,3,-2000,0
60071,3,-2000,0
60073,3,-2000,0
60076,3,-2000,0
60077,3,-2000,0
60083,3,-2000,0
60084,3,-2000,0
60085,3,-2000,0
60087,3,-2000,0
60088,3,-2000,0
60089,3,-2000,0
60090,3,-2000,0
60091,3,-2000,0
60093,3,-2000,0
60096,3,-2000,0
60097,3,-2000,0
60098,3,-2000,0
60099,3,-2000,0
6010,3,-2000,186
60101,3,-2000,0
60102,3,-2000,0
60103,3,-2000,0
60104,3,-2000,0
60106,3,-2000,0
60107,3,-2000,0
60108,3,-2000,0
60110,3,-2000,0
60118,3,-2000,0
60119,3,-2000,0
60120,3,-2000,0
60123,3,-2000,0
60124,3,-2000,0
60126,3,-2000,0
6013,3,-2000,38
60130,3,-2000,0
60131,3,-2000,0
60133,3,-2000,0
60134,3,-2000,0
60136,3,-2000,0
60137,3,-2000,0
60139,3,-2000,0
60140,3,-2000,0
60141,3,-2000,0
60142,3,-2000,0
60143,3,-2000,0
60148,3,-2000,0
60153,3,-2000,0
60154,3,-2000,0
60155,3,-2000,0
60156,3,-2000,0
60157,3,-2000,0
6016,3,-2000,31
60160,3,-2000,0
60162,3,-2000,0
60163,3,-2000,0
60164,3,-2000,0
60165,3,-2000,0
60169,3,-2000,0
60171,3,-2000,0
60172,3,-2000,0
60173,3,-2000,0
60174,3,-2000,0
60175,3,-2000,0
60176,3,-2000,0
60177,3,-2000,0
60180,3,-2000,0
60181,3,-2000,0
60184,3,-2000,0
60185,3,-2000,0
60187,3,-2000,0
60188,3,-2000,0
60189,3,-2000,0
6019,3,-2000,2
60190,3,-2000,0
60191,3,-2000,0
60193,3,-2000,0
60194,3,-2000,0
60201,3,-2000,0
60202,3,-2000,0
60203,3,-2000,0
6023,3,-2000,5
6026,3,-2000,34
6029,3,-2000,112
60301,3,-2000,0
60302,3,-2000,0
60304,3,-2000,0
60305,3,-2000,0
6032,3,-2000,54
6033,3,-2000,28
6035,3,-2000,38
6037,3,-2000,159
6040,3,-2000,114
60402,3,-2000,0
60403,3,-2000,0
60404,3,-2000,0
60406,3,-2000,0
60409,3,-2000,0
60410,3,-2000,0
60411,3,-2000,0
60415,3,-2000,0
60417,3,-2000,0
60419,3,-2000,0
6042,3,-2000,76
60421,3,-2000,0
60422,3,-2000,0
60423,3,-2000,0
60425,3,-2000,0
60426,3,-2000,0
60428,3,-2000,0
60429,3,-2000,0
6043,3,-2000,18
60430,3,-2000,0
60431,3,-2000,0
60432,3,-2000,0
60433,3,-2000,0
60435,3,-2000,0
60436,3,-2000,0
60438,3,-2000,0
60439,3,-2000,0
60440,3,-2000,0
60441,3,-2000,0
60442,3,-2000,0
60443,3,-2000,0
60445,3,-2000,0
60446,3,-2000,0
60447,3,-2000,0
60448,3,-2000,0
60449,3,-2000,0
60451,3,-2000,0
60452,3,-2000,0
60453,3,-2000,0
60455,3,-2000,0
60456,3,-2000,0
60457,3,-2000,0
60458,3,-2000,0
60459,3,-2000,0
60461,3,-2000,0
60462,3,-2000,0
60463,3,-2000,0
60464,3,-2000,0
60465,3,-2000,0
60466,3,-2000,0
60467,3,-2000,0
60469,3,-2000,0
60471,3,-2000,0
60472,3,-2000,0
60473,3,-2000,0
60475,3,-2000,0
60476,3,-2000,0
60477,3,-2000,0
60478,3,-2000,0
60480,3,-2000,0
60482,3,-2000,0
60484,3,-2000,0
60487,3,-2000,0
60490,3,-2000,0
60491,3,-2000,0
60501,3,-2000,0
60502,3,-2000,0
60503,3,-2000,0
60504,3,-2000,0
60505,3,-2000,0
60506,3,-2000,0
6051,3,-2000,124
60510,3,-2000,0
60512,3,-2000,0
60513,3,-2000,0
60514,3,-2000,0
60515,3,-2000,0
60516,3,-2000,0
60517,3,-2000,0
60519,3,-2000,0
6052,3,-2000,27
60521,3,-2000,0
60523,3,-2000,0
60525,3,-2000,0
60526,3,-2000,0
60527,3,-2000,0
6053,3,-2000,153
60532,3,-2000,0
60534,3,-2000,0
60538,3,-2000,0
60540,3,-2000,0
60542,3,-2000,0
60543,3,-2000,0
60544,3,-2000,0
60546,3,-2000,0
60554,3,-2000,0
60555,3,-2000,0
60558,3,-2000,0
60559,3,-2000,0
60560,3,-2000,0
60561,3,-2000,0
60563,3,-2000,0
60564,3,-2000,0
60565,3,-2000,0
60585,3,-2000,0
60586,3,-2000,0
6060,3,-2000,3
60601,3,-2000,0
60602,3,-2000,0
60603,3,-2000,0
60604,3,-2000,0
60605,3,-2000,0
60606,3,-2000,0
60607,3,-2000,0
60608,3,-2000,0
60609,3,-2000,0
60610,3,-2000,0
60611,3,-2000,0
60612,3,-2000,0
60613,3,-2000,0
60614,3,-2000,0
60615,3,-2000,0
60616,3,-2000,0
60617,3,-2000,0
60618,3,-2000,0
60619,3,-2000,0
6062,3,-2000,103
60620,3,-2000,0
60621,3,-2000,0
60622,3,-2000,0
60623,3,-2000,0
60624,3,-2000,0
60625,3,-2000,0
60626,3,-2000,0
60628,3,-2000,0
60629,3,-2000,0
60630,3,-2000,0
60631,3,-2000,0
60632,3,-2000,0
60633,3,-2000,0
60634,3,-2000,0
60636,3,-2000,0
60637,3,-2000,0
60638,3,-2000,0
60639,3,-2000,0
60640,3,-2000,0
60641,3,-2000,0
60642,3,-2000,0
60643,3,-2000,0
60644,3,-2000,0
60645,3,-2000,0
60646,3,-2000,0
60647,3,-2000,0
60649,3,-2000,0
60651,3,-2000,0
60652,3,-2000,0
60653,3,-2000,0
60654,3,-2000,0
60655,3,-2000,0
60656,3,-2000,0
60657,3,-2000,0
60659,3,-2000,0
6066,3,-2000,81
60660,3,-2000,0
60661,3,-2000,0
6067,3,-2000,102
6070,3,-2000,119
60706,3,-2000,0
60707,3,-2000,0
6071,3,-2000,14
60712,3,-2000,0
60714,3,-2000,0
6073,3,-2000,22
6074,3,-2000,104
6078,3,-2000,11
60803,3,-2000,0
60804,3,-2000,0
60805,3,-2000,0
6081,3,-2000,6
6082,3,-2000,215
60827,3,-2000,0
6084,3,-2000,13
6085,3,-2000,26
6088,3,-2000,15
6089,3,-2000,2
6090,3,-2000,3
60901,3,-2000,0
60910,3,-2000,0
60914,3,-2000,0
60915,3,-2000,0
6092,3,-2000,8
60922,3,-2000,0
6093,3,-2000,27
6095,3,-2000,131
6096,3,-2000,68
60964,3,-2000,0
61008,3,-2000,0
61011,3,-2000,0
61016,3,-2000,0
61025,3,-2000,0
6103,3,-2000,4
6105,3,-2000,53
6106,3,-2000,117
61065,3,-2000,0
6107,3,-2000,215
61072,3,-2000,0
61073,3,-2000,0
6108,3,-2000,141
6109,3,-2000,278
6110,3,-2000,102
61101,3,-2000,0
61102,3,-2000,0
61103,3,-2000,0
61104,3,-2000,0
61107,3,-2000,0
61108,3,-2000,0
61109,3,-2000,0
6111,3,-2000,145
61111,3,-2000,0
61114,3,-2000,0
61115,3,-2000,0
6112,3,-2000,97
6114,3,-2000,122
6117,3,-2000,50
6118,3,-2000,185
6119,3,-2000,54
6120,3,-2000,85
61201,3,-2000,0
61239,3,-2000,0
61240,3,-2000,0
61241,3,-2000,0
61244,3,-2000,0
61256,3,-2000,0
61264,3,-2000,0
61265,3,-2000,0
61273,3,-2000,0
61275,3,-2000,0
61282,3,-2000,0
61284,3,-2000,0
61301,3,-2000,0
61320,3,-2000,0
61341,3,-2000,0
61348,3,-2000,0
61350,3,-2000,0
61354,3,-2000,0
61362,3,-2000,0
61364,3,-2000,0
61373,3,-2000,0
61523,3,-2000,0
61525,3,-2000,0
61526,3,-2000,0
61528,3,-2000,0
61535,3,-2000,0
61536,3,-2000,0
61547,3,-2000,0
61548,3,-2000,0
61550,3,-2000,0
61554,3,-2000,0
61568,3,-2000,0
61571,3,-2000,0
61602,3,-2000,0
61603,3,-2000,0
61604,3,-2000,0
61605,3,-2000,0
61606,3,-2000,0
61607,3,-2000,0
61610,3,-2000,0
61611,3,-2000,0
61614,3,-2000,0
61615,3,-2000,0
61616,3,-2000,0
61701,3,-2000,0
61704,3,-2000,0
61705,3,-2000,0
61725,3,-2000,0
61748,3,-2000,0
61761,3,-2000,0
61772,3,-2000,0
61776,3,-2000,0
61801,3,-2000,0
61802,3,-2000,0
61814,3,-2000,0
61817,3,-2000,0
61820,3,-2000,0
61821,3,-2000,0
61822,3,-2000,0
61832,3,-2000,0
61833,3,-2000,0
61834,3,-2000,0
61841,3,-2000,0
61858,3,-2000,0
61864,3,-2000,0
61874,3,-2000,0
61880,3,-2000,0
61883,3,-2000,0
62025,3,-2000,0
62034,3,-2000,0
62040,3,-2000,0
62059,3,-2000,0
62060,3,-2000,0
62062,3,-2000,0
62090,3,-2000,0
62201,3,-2000,0
62203,3,-2000,0
62204,3,-2000,0
62205,3,-2000,0
62206,3,-2000,0
62207,3,-2000,0
62208,3,-2000,0
62221,3,-2000,0
62223,3,-2000,0
62226,3,-2000,0
62232,3,-2000,0
62234,3,-2000,0
62236,3,-2000,0
62239,3,-2000,0
62240,3,-2000,0
6226,3,-2000,42
62260,3,-2000,0
62269,3,-2000,0
6237,3,-2000,1
6238,3,-2000,0
6241,3,-2000,0
6249,3,-2000,0
6250,3,-2000,18
62521,3,-2000,0
62522,3,-2000,0
62523,3,-2000,0
62526,3,-2000,0
62535,3,-2000,0
6254,3,-2000,2
62544,3,-2000,0
62549,3,-2000,0
6255,3,-2000,0
62554,3,-2000,0
62558,3,-2000,0
6256,3,-2000,0
62561,3,-2000,0
62563,3,-2000,0
6260,3,-2000,39
62625,3,-2000,0
62629,3,-2000,0
6266,3,-2000,0
62670,3,-2000,0
62677,3,-2000,0
6268,3,-2000,36
62684,3,-2000,0
62701,3,-2000,0
62702,3,-2000,0
62703,3,-2000,0
62704,3,-2000,0
62707,3,-2000,0
62711,3,-2000,0
62712,3,-2000,0
6277,3,-2000,4
6280,3,-2000,0
62957,3,-2000,0
62960,3,-2000,0
63005,3,-2000,0
63010,3,-2000,0
63011,3,-2000,0
63017,3,-2000,0
63021,3,-2000,0
63026,3,-2000,0
63031,3,-2000,0
63033,3,-2000,0
63034,3,-2000,0
63038,3,-2000,0
63040,3,-2000,0
63042,3,-2000,0
63043,3,-2000,0
63044,3,-2000,0
63049,3,-2000,0
63052,3,-2000,0
63074,3,-2000,0
63088,3,-2000,0
63101,3,-2000,0
63102,3,-2000,0
63103,3,-2000,0
63104,3,-2000,0
63105,3,-2000,0
63106,3,-2000,0
63107,3,-2000,0
63108,3,-2000,0
63109,3,-2000,18
63110,3,-2000,0
63111,3,-2000,0
63112,3,-2000,8
63113,3,-2000,0
63114,3,-2000,14
63115,3,-2000,0
63116,3,-2000,0
63117,3,-2000,0
63118,3,-2000,0
63119,3,-2000,0
63120,3,-2000,0
63121,3,-2000,0
63122,3,-2000,0
63123,3,-2000,0
63124,3,-2000,0
63125,3,-2000,20
63126,3,-2000,0
63127,3,-2000,0
63128,3,-2000,0
63129,3,-2000,0
63130,3,-2000,0
63131,3,-2000,0
63132,3,-2000,0
63133,3,-2000,0
63134,3,-2000,0
63135,3,-2000,0
63136,3,-2000,0
63137,3,-2000,0
63138,3,-2000,0
63139,3,-2000,0
63140,3,-2000,0
63141,3,-2000,0
63143,3,-2000,0
63144,3,-2000,0
63146,3,-2000,0
63147,3,-2000,0
6320,3,-2000,93
6330,3,-2000,6
63301,3,-2000,0
63303,3,-2000,0
63304,3,-2000,0
6331,3,-2000,0
6334,3,-2000,2
63341,3,-2000,0
6335,3,-2000,9
63366,3,-2000,51
63367,3,-2000,0
63368,3,-2000,26
63376,3,-2000,0
6338,3,-2000,0
63385,3,-2000,0
63386,3,-2000,0
6339,3,-2000,8
6340,3,-2000,110
6351,3,-2000,23
6355,3,-2000,18
6359,3,-2000,0
6360,3,-2000,155
6365,3,-2000,2
6370,3,-2000,0
63701,3,-2000,0
63703,3,-2000,0
6374,3,-2000,0
6375,3,-2000,9
63780,3,-2000,0
6380,3,-2000,14
6382,3,-2000,65
6385,3,-2000,33
6401,3,-2000,88
64012,3,-2000,43
64014,3,-2000,0
64015,3,-2000,36
64016,3,-2000,0
64029,3,-2000,5
6403,3,-2000,40
64030,3,-2000,0
64034,3,-2000,0
6405,3,-2000,185
64050,3,-2000,77
64052,3,-2000,0
64053,3,-2000,9
64054,3,-2000,6
64055,3,-2000,0
64056,3,-2000,35
64057,3,-2000,0
64058,3,-2000,0
64060,3,-2000,0
64063,3,-2000,0
64064,3,-2000,0
64068,3,-2000,25
64079,3,-2000,0
64080,3,-2000,0
64081,3,-2000,22
64082,3,-2000,9
64083,3,-2000,0
64086,3,-2000,6
6410,3,-2000,54
64105,3,-2000,0
64106,3,-2000,14
64108,3,-2000,20
64109,3,-2000,34
64110,3,-2000,53
64111,3,-2000,0
64112,3,-2000,0
64113,3,-2000,19
64114,3,-2000,0
64116,3,-2000,15
64117,3,-2000,10
64118,3,-2000,0
64119,3,-2000,0
64120,3,-2000,0
64123,3,-2000,0
64124,3,-2000,30
64125,3,-2000,5
64126,3,-2000,0
64127,3,-2000,153
64128,3,-2000,84
64129,3,-2000,6
64130,3,-2000,0
64131,3,-2000,0
64132,3,-2000,38
64133,3,-2000,0
64134,3,-2000,0
64136,3,-2000,4
64137,3,-2000,17
64138,3,-2000,15
64139,3,-2000,0
64145,3,-2000,0
64146,3,-2000,0
64147,3,-2000,0
64149,3,-2000,0
64150,3,-2000,4
64151,3,-2000,19
64152,3,-2000,0
64153,3,-2000,1
64154,3,-2000,5
64155,3,-2000,0
64156,3,-2000,0
64157,3,-2000,0
64158,3,-2000,0
6416,3,-2000,8
64161,3,-2000,0
64163,3,-2000,0
64164,3,-2000,0
64165,3,-2000,0
64167,3,-2000,0
6418,3,-2000,79
6424,3,-2000,0
6437,3,-2000,9
6441,3,-2000,0
64421,3,-2000,0
64436,3,-2000,0
6444,3,-2000,0
6450,3,-2000,218
64501,3,-2000,19
64503,3,-2000,0
64504,3,-2000,0
64505,3,-2000,0
64506,3,-2000,0
64507,3,-2000,0
6451,3,-2000,88
6455,3,-2000,6
6456,3,-2000,5
6457,3,-2000,265
6460,3,-2000,57
6461,3,-2000,42
6468,3,-2000,135
6470,3,-2000,1
6471,3,-2000,15
6472,3,-2000,69
6473,3,-2000,35
6477,3,-2000,35
6478,3,-2000,32
6479,3,-2000,36
6480,3,-2000,71
64801,3,-2000,307
64804,3,-2000,184
6481,3,-2000,9
6483,3,-2000,49
64834,3,-2000,28
64835,3,-2000,1
64836,3,-2000,35
6484,3,-2000,243
64840,3,-2000,0
64841,3,-2000,0
64855,3,-2000,1
64870,3,-2000,83
6489,3,-2000,84
6492,3,-2000,232
65039,3,-2000,0
65043,3,-2000,0
65053,3,-2000,0
6510,3,-2000,15
65101,3,-2000,0
65109,3,-2000,0
6511,3,-2000,144
6512,3,-2000,158
6513,3,-2000,149
6514,3,-2000,139
6515,3,-2000,34
6516,3,-2000,23
6517,3,-2000,58
6518,3,-2000,95
6519,3,-2000,34
65201,3,-2000,0
65202,3,-2000,0
65203,3,-2000,0
6524,3,-2000,45
6525,3,-2000,54
65255,3,-2000,0
65611,3,-2000,0
65616,3,-2000,68
65619,3,-2000,0
65631,3,-2000,0
65672,3,-2000,18
65679,3,-2000,0
65714,3,-2000,52
65721,3,-2000,81
65738,3,-2000,0
65739,3,-2000,0
65742,3,-2000,5
65753,3,-2000,0
65757,3,-2000,0
65781,3,-2000,1
65802,3,-2000,266
65803,3,-2000,391
65804,3,-2000,0
65806,3,-2000,0
65807,3,-2000,0
65809,3,-2000,0
65810,3,-2000,0
66012,3,-2000,0
66013,3,-2000,0
66024,3,-2000,0
66025,3,-2000,0
66030,3,-2000,0
6604,3,-2000,138
66044,3,-2000,0
66046,3,-2000,0
66047,3,-2000,0
66049,3,-2000,0
6605,3,-2000,54
66050,3,-2000,0
66052,3,-2000,0
6606,3,-2000,195
66061,3,-2000,0
66062,3,-2000,0
6607,3,-2000,28
6608,3,-2000,52
66083,3,-2000,0
66085,3,-2000,0
66086,3,-2000,0
66090,3,-2000,0
6610,3,-2000,56
66101,3,-2000,0
66102,3,-2000,0
66103,3,-2000,0
66104,3,-2000,0
66105,3,-2000,0
66106,3,-2000,0
66109,3,-2000,0
6611,3,-2000,294
66111,3,-2000,0
66112,3,-2000,0
6612,3,-2000,36
6614,3,-2000,138
6615,3,-2000,5
66202,3,-2000,0
66203,3,-2000,0
66204,3,-2000,0
66205,3,-2000,0
66206,3,-2000,0
66207,3,-2000,0
66208,3,-2000,0
66209,3,-2000,0
66210,3,-2000,0
66211,3,-2000,0
66212,3,-2000,0
66213,3,-2000,0
66214,3,-2000,0
66215,3,-2000,0
66216,3,-2000,0
66217,3,-2000,0
66218,3,-2000,0
66219,3,-2000,0
66220,3,-2000,0
66221,3,-2000,0
66223,3,-2000,0
66224,3,-2000,0
66226,3,-2000,0
66227,3,-2000,0
66402,3,-2000,0
66409,3,-2000,0
66429,3,-2000,0
66502,3,-2000,0
66503,3,-2000,0
66542,3,-2000,0
66546,3,-2000,0
66603,3,-2000,0
66604,3,-2000,0
66605,3,-2000,0
66606,3,-2000,0
66607,3,-2000,0
66608,3,-2000,0
66609,3,-2000,0
66610,3,-2000,0
66611,3,-2000,0
66612,3,-2000,0
66614,3,-2000,0
66615,3,-2000,0
66616,3,-2000,0
66617,3,-2000,0
66618,3,-2000,0
66619,3,-2000,0
66739,3,-2000,0
67002,3,-2000,0
6702,3,-2000,25
67026,3,-2000,0
67030,3,-2000,0
67037,3,-2000,0
6704,3,-2000,133
6705,3,-2000,86
67052,3,-2000,0
67055,3,-2000,0
6706,3,-2000,49
67060,3,-2000,0
67067,3,-2000,0
6708,3,-2000,212
6710,3,-2000,77
67101,3,-2000,0
67110,3,-2000,0
6712,3,-2000,65
67120,3,-2000,0
67147,3,-2000,0
6716,3,-2000,18
67202,3,-2000,0
67203,3,-2000,0
67204,3,-2000,0
67205,3,-2000,0
67206,3,-2000,0
67207,3,-2000,0
67208,3,-2000,0
67209,3,-2000,10
67210,3,-2000,0
67211,3,-2000,0
67212,3,-2000,0
67213,3,-2000,0
67214,3,-2000,0
67215,3,-2000,0
67216,3,-2000,0
67217,3,-2000,0
67218,3,-2000,0
67219,3,-2000,0
67220,3,-2000,0
67223,3,-2000,0
67226,3,-2000,0
67227,3,-2000,0
67228,3,-2000,0
67230,3,-2000,7
67232,3,-2000,0
67235,3,-2000,0
6762,3,-2000,32
6770,3,-2000,107
6779,3,-2000,40
6782,3,-2000,1
6786,3,-2000,17
6787,3,-2000,0
6795,3,-2000,72
6798,3,-2000,1
68005,3,-2000,0
68007,3,-2000,0
68010,3,-2000,0
68022,3,-2000,0
68028,3,-2000,0
68030,3,-2000,0
68046,3,-2000,0
68059,3,-2000,0
68064,3,-2000,0
68069,3,-2000,0
6807,3,-2000,22
68102,3,-2000,0
68104,3,-2000,0
68105,3,-2000,0
68106,3,-2000,0
68107,3,-2000,0
68108,3,-2000,0
68110,3,-2000,0
68111,3,-2000,0
68112,3,-2000,0
68113,3,-2000,0
68114,3,-2000,0
68116,3,-2000,0
68117,3,-2000,0
68118,3,-2000,0
68122,3,-2000,0
68123,3,-2000,0
68124,3,-2000,0
68127,3,-2000,0
68128,3,-2000,0
68130,3,-2000,0
68131,3,-2000,0
68132,3,-2000,0
68133,3,-2000,0
68134,3,-2000,0
68135,3,-2000,0
68136,3,-2000,0
68137,3,-2000,0
68138,3,-2000,0
68142,3,-2000,0
68144,3,-2000,0
68147,3,-2000,0
68152,3,-2000,0
68154,3,-2000,0
68157,3,-2000,0
68164,3,-2000,0
6820,3,-2000,322
6824,3,-2000,188
6825,3,-2000,34
6830,3,-2000,124
6831,3,-2000,157
68317,3,-2000,0
68336,3,-2000,0
68339,3,-2000,0
6840,3,-2000,202
68430,3,-2000,0
68462,3,-2000,0
6850,3,-2000,128
68502,3,-2000,0
68503,3,-2000,0
68504,3,-2000,0
68505,3,-2000,0
68506,3,-2000,0
68507,3,-2000,0
68508,3,-2000,0
6851,3,-2000,27
68510,3,-2000,0
68512,3,-2000,0
68514,3,-2000,0
68516,3,-2000,0
68517,3,-2000,0
68520,3,-2000,0
68521,3,-2000,0
68522,3,-2000,0
68523,3,-2000,0
68524,3,-2000,0
68526,3,-2000,0
68527,3,-2000,0
68528,3,-2000,0
6853,3,-2000,71
68531,3,-2000,0
6854,3,-2000,141
6855,3,-2000,43
6870,3,-2000,68
68731,3,-2000,0
68776,3,-2000,0
6878,3,-2000,102
6880,3,-2000,319
6890,3,-2000,75
6897,3,-2000,3
6901,3,-2000,10
6902,3,-2000,271
6903,3,-2000,80
6905,3,-2000,135
6906,3,-2000,66
6907,3,-2000,30
70001,3,-2000,277
70002,3,-2000,22
70003,3,-2000,252
70005,3,-2000,73
70006,3,-2000,21
7001,3,-2000,45
7002,3,-2000,186
7003,3,-2000,234
70031,3,-2000,0
70032,3,-2000,24
70037,3,-2000,14
7004,3,-2000,0
70043,3,-2000,189
70047,3,-2000,17
70049,3,-2000,0
7005,3,-2000,0
70053,3,-2000,273
70056,3,-2000,203
70057,3,-2000,4
70058,3,-2000,333
7006,3,-2000,0
70062,3,-2000,148
70065,3,-2000,0
70068,3,-2000,49
70070,3,-2000,23
70072,3,-2000,320
70075,3,-2000,29
70079,3,-2000,2
7008,3,-2000,10
70084,3,-2000,12
70085,3,-2000,14
70087,3,-2000,3
7009,3,-2000,32
70092,3,-2000,48
70094,3,-2000,243
7010,3,-2000,109
7011,3,-2000,119
70112,3,-2000,61
70113,3,-2000,152
70114,3,-2000,235
70115,3,-2000,81
70116,3,-2000,164
70117,3,-2000,473
70118,3,-2000,153
70119,3,-2000,469
7012,3,-2000,17
70121,3,-2000,103
70122,3,-2000,521
70123,3,-2000,114
70124,3,-2000,337
70125,3,-2000,222
70126,3,-2000,463
70127,3,-2000,291
70128,3,-2000,239
70129,3,-2000,68
7013,3,-2000,102
70130,3,-2000,53
70131,3,-2000,114
7014,3,-2000,0
70148,3,-2000,0
7016,3,-2000,0
7017,3,-2000,84
7018,3,-2000,77
7020,3,-2000,16
7021,3,-2000,5
7022,3,-2000,15
7023,3,-2000,23
7024,3,-2000,36
7026,3,-2000,136
7027,3,-2000,12
7028,3,-2000,66
7029,3,-2000,36
7030,3,-2000,50
7031,3,-2000,44
7032,3,-2000,84
7033,3,-2000,0
7034,3,-2000,0
70343,3,-2000,0
7035,3,-2000,0
7036,3,-2000,140
70360,3,-2000,155
70363,3,-2000,220
70364,3,-2000,128
7039,3,-2000,13
70395,3,-2000,0
7040,3,-2000,13
70401,3,-2000,132
70403,3,-2000,220
7041,3,-2000,0
7042,3,-2000,84
7043,3,-2000,51
7044,3,-2000,19
70446,3,-2000,0
7045,3,-2000,2
70454,3,-2000,150
70455,3,-2000,4
7046,3,-2000,2
70462,3,-2000,4
70466,3,-2000,19
7047,3,-2000,224
7050,3,-2000,109
70501,3,-2000,584
70503,3,-2000,60
70506,3,-2000,397
70507,3,-2000,91
70508,3,-2000,225
70517,3,-2000,15
70518,3,-2000,182
7052,3,-2000,0
70520,3,-2000,68
70525,3,-2000,1
70529,3,-2000,39
70535,3,-2000,231
7054,3,-2000,0
7055,3,-2000,94
70555,3,-2000,27
70560,3,-2000,22
7057,3,-2000,27
70570,3,-2000,300
70577,3,-2000,46
70578,3,-2000,0
7058,3,-2000,0
70582,3,-2000,1
70583,3,-2000,72
70584,3,-2000,0
7059,3,-2000,14
70592,3,-2000,285
7060,3,-2000,129
70601,3,-2000,298
70605,3,-2000,173
70607,3,-2000,95
70611,3,-2000,2
70615,3,-2000,38
7062,3,-2000,19
7063,3,-2000,33
7064,3,-2000,0
7065,3,-2000,67
7066,3,-2000,36
70663,3,-2000,135
70665,3,-2000,57
70668,3,-2000,0
70669,3,-2000,39
7067,3,-2000,25
7068,3,-2000,0
7069,3,-2000,0
7070,3,-2000,11
70706,3,-2000,43
7071,3,-2000,66
70710,3,-2000,0
70711,3,-2000,1
70714,3,-2000,174
70719,3,-2000,16
7072,3,-2000,46
70726,3,-2000,207
7073,3,-2000,42
70734,3,-2000,0
70737,3,-2000,92
70739,3,-2000,22
7074,3,-2000,9
70744,3,-2000,3
7075,3,-2000,22
7076,3,-2000,5
70764,3,-2000,0
70767,3,-2000,132
70769,3,-2000,99
7077,3,-2000,18
70770,3,-2000,18
70774,3,-2000,3
70777,3,-2000,0
70778,3,-2000,7
7078,3,-2000,2
70785,3,-2000,30
7079,3,-2000,0
70791,3,-2000,26
7080,3,-2000,56
70801,3,-2000,0
70802,3,-2000,367
70805,3,-2000,165
70806,3,-2000,202
